ID,Li_centroid_THz,Li_std_THz,Li_skewness,Li_spectral_entropy,Li_peak_THz,Li_q05_THz,Li_q50_THz,Li_q95_THz,Li_bandwidth90_THz,Li_fraction_below_2THz,Li_fraction_below_5THz,Li_fraction_below_10THz,Li_fraction_below_20THz,total_centroid_THz,total_std_THz,total_skewness,total_spectral_entropy,total_peak_THz,total_q05_THz,total_q50_THz,total_q95_THz,total_bandwidth90_THz,total_fraction_below_2THz,total_fraction_below_5THz,total_fraction_below_10THz,total_fraction_below_20THz,Li_total_centroid_difference_THz,Li_total_peak_difference_THz,Li_total_distribution_overlap,Li_to_total_low_frequency_ratio_2THz,Li_to_total_low_frequency_ratio_5THz,Li_to_total_low_frequency_ratio_10THz
9lo,11.75783487224768,3.2899525582147864,0.16878368129747257,0.536811357327664,10.5,4.8106404067261685,11.320304729085164,16.613579087048393,11.802938680322224,0.0019146328946006027,0.04266691136213856,0.2534215565303889,0.9953908348843731,13.756368300527116,7.89355635625835,0.8422540582388137,0.6570069092131823,13.5,3.4155610530764515,11.906430407282496,29.379288178724227,25.963727125647775,0.004214246189793804,0.11255591976496503,0.3340350330090886,0.837889185770943,-1.998533428279437,-3.0,0.6139688650534854,0.4543239308698959,0.37907301056429527,0.7586675991661439
9ph,8.491629177273529,3.205959634466039,0.5931634536937376,0.5411391137674032,6.5,3.5979246552732747,7.526816612283532,13.186899455176272,9.588974799902998,0.0024880460329207033,0.13158163876702555,0.6522632950190512,0.9951704835728098,9.623706145553719,5.286433198096907,0.7079728293032311,0.6376031490619976,9.5,1.9306418543230808,8.502513757811048,20.854188450090124,18.923546595767043,0.01930606035442413,0.2170164349423307,0.5720022886097552,0.9422529550545007,-1.1320769682801899,-3.0,0.7061186901457487,0.12887383480858894,0.606321077949657,1.1403158833583855
9rc,8.07329056193566,3.147960810930689,-0.09875459730322038,0.5411115250066207,10.5,2.17876958728084,7.7626375470400415,12.269488051891138,10.090718464610298,0.02311132415644631,0.1847149480341182,0.6573122309429175,1.0,7.057166715060957,4.1387254291392885,0.6078209905543691,0.581072181917355,2.5,0.9981429593254991,5.899057187604059,15.020972644761642,14.022829685436143,0.08615138761812949,0.37907239321485353,0.7367012443781232,1.0,1.016123846874704,8.0,0.7551955600780107,0.26826409644019267,0.48728145689423513,0.8922371666383964
9s4,7.242828465945761,4.207706141717344,1.0188302484726623,0.5901078866091007,4.5,1.0682060627259866,6.037218888736836,13.456838133721968,12.388632070995982,0.07865038971550242,0.35007874945317563,0.7513332639832314,0.9964463099137121,14.095702018603058,9.580398441188438,0.735286948706487,0.6948874686217774,16.5,2.3752276525985137,10.693796865735242,30.867566410982693,28.49233875838418,0.019267087816794932,0.16568191933212725,0.4418110146288288,0.7778708003559426,-6.852873552657297,-12.0,0.6459936844869396,4.082110927368258,2.1129568685850693,1.7005761266826638
9wf,6.214539258072613,2.1662480481815405,-0.2735887818739539,0.4566947722716328,6.5,1.6866776467202995,5.900918832632367,8.948901927512154,7.262224280791854,0.037632969340049116,0.2294224186043392,0.973450704048694,1.0,3.1416379477940892,2.5200414800169417,1.0484670792457775,0.4391775729267667,1.5,0.5,1.6610155195029255,7.64698266381099,7.14698266381099,0.4775870852701183,0.7619640178781191,0.9920984891102987,0.9999999999999994,3.072901310278524,5.0,0.4394978361317835,0.07879813022742083,0.3010935073328315,0.9812036957355638
9zk,12.176120815872267,3.6579119770703925,-0.038470787623586584,0.5827717432031877,11.5,5.8572010428783265,11.694969843998884,17.279874064402932,11.422673021524606,0.0012424986382562017,0.02335470324123043,0.2958863173009635,0.9786013833640401,11.529148911260894,4.513939098141293,0.011258762113747031,0.6223148438431552,11.5,3.391528788351928,10.913690941388529,18.2555392790204,14.864010490668473,0.0032025469054590043,0.09968093380402913,0.391493287004701,0.9696245902836503,0.6469719046113731,0.0,0.8595224183624731,0.38797203442618144,0.23429458723917396,0.7557889933816682
9zr,8.522925014692584,3.358019967649094,-0.22428706763872336,0.5554550670380038,9.5,2.3266436540380657,8.491595377392917,13.051392213562398,10.724748559524333,0.020602285864491914,0.19846790340094364,0.6207564271916675,0.9999999999999998,7.5832417677780715,4.389656064408751,0.4231196177386834,0.5931936057453583,2.5,1.0961575817044371,6.692909816098305,15.787874198603578,14.691716616899141,0.07958770765863446,0.35359853251136175,0.692439164905595,1.0,0.9396832469145124,7.0,0.7723541622472827,0.25886266196858826,0.5612803367462124,0.8964779270916883
a8v,8.283425619266877,3.0538895305859373,-0.2522056433364587,0.536679125995783,9.5,2.3698284838327845,8.123977461243912,12.236057676912989,9.866229193080205,0.022488251999468724,0.16145163897317155,0.68468117156701,1.0,7.30096608229531,4.168078229228335,0.4772250245295063,0.5784538840115871,2.5,0.9771162229261512,6.385147946951148,15.707406839562905,14.730290616636754,0.09096601644162047,0.3418420393619755,0.7416472974110249,1.0000000000000002,0.9824595369715672,7.0,0.7625022422800649,0.24721597008593946,0.47229895794709703,0.9231897344696398
an2,10.91684434799679,4.36430871022807,0.11858303333138966,0.607261059489923,6.5,3.6245114959820772,10.293442507964997,17.120793676769114,13.496282180787038,0.003090609571433504,0.08326143609267582,0.44173645063878314,0.9945827979523512,11.144750367850767,6.709223340264935,0.8036315478486235,0.6567296459061918,6.5,2.5629328790347246,9.489655527061421,25.17894425318561,22.616011374150883,0.007646599106949611,0.20422557482407183,0.5004081386609555,0.8987546055711421,-0.22790601985397707,0.0,0.7648377635524178,0.4041809343221098,0.40769348385676274,0.8827523305692586
aui,10.894094141031108,2.7717767540692484,0.6197158563134272,0.5019031218569139,11.5,6.474674646753739,10.544426718869557,14.454611079709974,7.979936432956235,0.0013205576513592016,0.016667500815070922,0.37544766877868674,0.9852286812875125,11.637882380334466,5.199521658281756,0.13127317586265844,0.6440232184533645,8.5,3.331387815215121,10.921283446890495,19.97444460119876,16.64305678598364,0.0068336698673293105,0.12037327676701978,0.4121015784777415,0.9323825091633474,-0.7437882393033579,3.0,0.5686008919564189,0.19324282223122569,0.1384651250071937,0.9110561288446156
be9,8.252547606512607,2.0909583622806043,-1.425742972604961,0.333571630299132,8.5,5.515803324857094,7.96029334709415,10.323750182160364,4.8079468573032695,0.034870376259947516,0.044572889150557723,0.7163117635361574,1.0,4.226066473499712,3.264392681594226,0.43431148458713104,0.4613205122499674,1.5,0.5,2.430480733388137,9.646119787104341,9.146119787104341,0.3810876546894496,0.5781205790181759,0.9414437771892602,1.0000000000000002,4.026481133012895,7.0,0.39495829583653574,0.09150224582416236,0.07709964109261774,0.7608651529619235
bi3,11.560503908375255,4.456406734503529,-0.022542610167353275,0.6183250445157368,10.5,3.453358732823978,10.564246268580073,18.331852120507588,14.878493387683609,0.006989881719023107,0.08284516168939068,0.3814409196868929,0.9808330720637759,10.094280007081357,5.13925965207715,0.13328003981496028,0.6375806000933625,3.5,2.0095710585446787,9.557588580548805,18.174251527260214,16.164680468715535,0.020951260584386216,0.22905177404170537,0.49552852563012995,0.9874226548817127,1.4662239012938976,7.0,0.8322212168868675,0.3336258308119307,0.36168749199168554,0.7697658156043397
bjw,7.628800250847115,2.4545814689190144,-0.3687943377856711,0.49454266176116696,8.5,2.6220993814373785,7.393087144387124,10.893336012789975,8.271236631352597,0.011811445864484906,0.15646223357789663,0.8316849908150703,1.0,5.348790474161942,2.603697351500399,0.49419162679144624,0.501326469876622,3.5,1.1691558762412555,4.46769273660646,9.686347135483977,8.517191259242722,0.07073121055352047,0.5045551667195696,0.9442710901287341,1.0000000000000002,2.280009776685173,5.0,0.6276092251278311,0.16699057985933227,0.3100993585996869,0.8807693039735922
bnh,8.282609305824643,3.0540371095860825,-0.25191337122291324,0.536694844941191,9.5,2.3691125539708726,8.12261027269461,12.235758987408067,9.866646433437195,0.022483310778639718,0.16153473012654013,0.6847553971155155,1.0,7.300026560706356,4.167839867738454,0.4775504863660562,0.5784455749414853,2.5,0.9773179105142333,6.383957267889448,15.706855760787146,14.729537850272912,0.09094165124573177,0.34193689045229836,0.7417243833096068,1.0,0.9825827451182869,7.0,0.7625121581051254,0.24722787051543607,0.4724109466892251,0.9231938608517989
bq9,11.396798563324982,3.6832709249535247,-0.1597673388902087,0.5866394208696604,10.5,4.5281137382395595,11.042664406662162,16.799613320030314,12.271499581790755,0.005650926709047604,0.04911505209301334,0.34467093776060453,0.9999042121421148,10.04639127171815,5.006470895646631,-0.04909542118231091,0.6316641967486603,10.5,1.3042198643447769,9.660267181847193,17.659996416966905,16.355776552622128,0.060967889275528576,0.18974320935946792,0.4877434801914101,0.9997831209441266,1.3504072916068317,0.0,0.8032316091188405,0.09268693366617475,0.25885011779243716,0.7066643671491863
bsa,11.922666041904654,2.4375100941931054,-0.884794127210757,0.4033768835183291,12.5,6.365711070847378,11.890153992171056,14.011203963234088,7.64549289238671,0.0016027608447465016,0.01802876931540442,0.16070901712751398,0.990626386145883,11.313920787154137,5.156816880416636,-0.05152398029630029,0.6195797877509263,12.5,2.696316114677301,11.715787952041268,19.26555871338668,16.56924259870938,0.00731231624921131,0.15033618348884842,0.405197591130916,0.9593470993390718,0.6087452547505166,0.0,0.5009825123031504,0.2191864780081649,0.1199230211716912,0.39661888581067656
bv2,10.948280366300146,4.5115004417341,-0.12963888505562002,0.5577528566239421,11.5,3.60106279906782,10.9506279967256,16.64453710947679,13.04347431040897,0.004377136873762005,0.10194744160794772,0.3710380207887218,0.9979985487947505,9.785943233080564,4.462492592023171,0.21358223963873635,0.614086850610468,11.5,2.6025488319728978,9.229325552277174,17.065631611280583,14.463082779307685,0.012324531010906314,0.16743035427367786,0.5190856780962481,0.9975307232806215,1.162337133219582,0.0,0.740556290949722,0.3551564655797902,0.6088946180052079,0.7147914813398579
c0g,11.861590557974651,4.342980009369899,-0.11293834602293813,0.6177209279781105,10.5,3.7902255797274385,11.182046146689155,18.183855914905656,14.393630335178218,0.006274212994797906,0.07054439789536107,0.331334123291421,0.9836071994010445,9.997290664610905,5.2662317360057855,0.23602405775784518,0.6441385914365713,3.5,1.79319016939014,9.347155205273662,18.423812165820866,16.630621996430726,0.03043786684369923,0.22728422927806052,0.5090293105083592,0.9666580952416317,1.8642998933637465,7.0,0.77325002529533,0.20613182346241504,0.3103796427910392,0.6509136437752927
c6e,8.268714699024223,3.262495263346916,-0.19406767117468146,0.546359587892433,10.5,2.1767237023433506,8.12023773167923,12.597627947546721,10.42090424520337,0.022717490017373915,0.19318706723594192,0.6173167717504104,0.9999999999999998,7.381432258998164,4.417744658339078,0.4593897472299699,0.5907241324654655,2.5,0.9857326219212137,6.3330827960016,15.602732078172865,14.616999456251651,0.0933742081472508,0.36764286305638866,0.6906944487032597,1.0000000000000002,0.887282440026059,8.0,0.7452660337390022,0.24329512900980657,0.5254748198561143,0.8937624631403774
cdk,11.749450664915244,2.9955844024821836,0.40244291386631337,0.5167354862206078,12.5,5.473182296137425,11.419658227625586,15.76351294689915,10.290330650761724,0.0011304860825763015,0.03300249057626034,0.19321842266945882,0.9943910421810767,14.777233470173412,8.20404131107076,0.7878269031977737,0.690060477445748,12.5,3.793756311299611,12.266434579155728,30.488868512176175,26.695112200876565,0.002589813157834504,0.08780037681325645,0.28046801996360865,0.7817541746097192,-3.027782805258168,0.0,0.6188149900311329,0.43651260290976657,0.3758809674183254,0.6889142751267304
cju,8.322321699060208,3.1717827499227096,-0.16253325027813936,0.5428002857054066,8.5,2.448556746727945,8.12487103385307,12.500026879110488,10.051470132382542,0.017423128157935914,0.17340097696193735,0.6577214761070135,1.0,7.266561923081514,4.314616114603217,0.4799062296630576,0.5838557111488373,2.5,0.9573806504169501,6.290697067207977,15.699967459180732,14.742586808763782,0.100970252079887,0.36298970789792595,0.7262155819412044,1.0,1.0557597759786939,6.0,0.7473184538402972,0.1725570432779632,0.47770218600990844,0.9056835083996637
clt,11.229782631456079,3.8956746811202145,0.5183786392269009,0.581491799800741,13.5,4.373409775762851,10.952367395911617,16.104953498738034,11.731543722975182,0.004560215317297908,0.05318116465910459,0.38549453846262516,0.9902648054982451,14.63241202609853,10.443614273156868,1.1653756856112671,0.7175071313521743,6.5,2.430530606745507,11.67281183484194,37.9505963044527,35.520065697707196,0.013357698384650719,0.14481946323628542,0.413921424437023,0.7725660534473053,-3.4026293946424513,7.0,0.6167890769741098,0.3413922957369687,0.3672238763399844,0.9313229895914148
d7f,9.36871135123147,2.7801123705801736,0.2330979991927211,0.5191967682106602,7.5,4.6317373473733,8.747913993908602,13.214814375153749,8.583077027780448,0.004442794839641304,0.045469817980561336,0.5839752684471236,0.9998850242787248,9.473913850178462,4.517499704517942,0.32685471201397076,0.6125041379440997,7.5,1.9364034810670254,8.373095234542095,17.556875531086057,15.620472050019032,0.022512566346821517,0.17623738157906102,0.5844536430177054,0.9994472413740957,-0.1052024989469924,0.0,0.7136383878173546,0.19734732909598152,0.258003254321861,0.9991815012596861
d9l,8.286596292864123,3.12061780240617,-0.18526793780277068,0.5368305692461446,9.5,2.4218995034799304,8.188624866859698,12.34267215585891,9.920772652378979,0.01622163738962061,0.17053230238314232,0.6633839798460621,1.0,7.371313046752862,4.431140474099824,0.49948996785550687,0.5774455440556544,2.5,0.994398331164958,6.3926323628421855,15.955278353751053,14.960880022586096,0.09403483316338827,0.3617389567872006,0.7180915932200245,1.0,0.9152832461112617,7.0,0.7262324697014292,0.1725066854899933,0.4714236583688193,0.9238152710733659
dae,11.872920017476414,4.448040350899115,-0.14244691639489823,0.6227533857002341,11.5,3.733352255987236,11.348906991882286,18.37785358318673,14.644501327199496,0.007641589752992109,0.07312966670183128,0.34637308524088384,0.9879725553003491,9.785060495361229,5.117905087817678,0.18357349016805347,0.639918580609204,3.5,1.7895053880864689,9.09475858378927,17.950870054691123,16.161364666604655,0.029449739047890937,0.23286364902467707,0.5249808875273224,0.9833384846066446,2.0878595221151848,8.0,0.793719421076459,0.2594790310557732,0.3140450087771388,0.659782276784042
dc8,10.674423050035102,3.517225979415805,0.44597004972809073,0.5675632849565758,11.5,4.394259019778066,10.35979385856181,15.468724099511542,11.074465079733475,0.0021505549557929026,0.05248101665876466,0.3954892833945969,0.9965114606562616,12.998620609754202,7.921362767406597,1.037546220376998,0.6682503763634668,10.5,3.1144978664968352,10.722019863018346,29.851422493308103,26.736924626811266,0.005358653197678907,0.11163897045333804,0.412355484626711,0.8615205013019924,-2.3241975597190994,1.0,0.6737588040878131,0.40132377977444267,0.4700958495555121,0.9590979097867889
deu,8.931641542661422,3.1191909459325635,-0.1919851651957499,0.5467715082484427,8.5,2.7120782452479197,8.541417378357515,13.37291542739357,10.66083718214565,0.010670033126660507,0.12042217861913748,0.6310257345288202,1.0,7.8149285602722,3.5743624327636976,0.056234839226777494,0.5714419266836446,10.5,1.6918718830437571,7.403694699037108,13.162185266949503,11.470313383905747,0.03732963332448163,0.2568435397207315,0.6951167243448721,0.9999999999999999,1.1167129823892221,-2.0,0.8200223656521283,0.28583278688844915,0.4688542244436971,0.9077982336326954
dlj,8.23319267037446,3.1512782546232003,-0.20945517713514175,0.5430050648996203,10.5,2.181392291963096,7.997308832089337,12.595242786437955,10.41385049447486,0.02506188664716341,0.17484988430163,0.6429834485883559,1.0,7.080922309766456,4.279485950414425,0.46248882677918846,0.5823122529628946,2.5,0.8908303666296189,6.174496243971724,15.092682467480369,14.20185210085075,0.10661433692879928,0.3799450733976935,0.7186077621373397,0.9999999999999999,1.1522703606080045,8.0,0.7205531736140914,0.23507051086291145,0.4601977931652566,0.8947627377081817
dth,12.531324437698926,3.5889464305710055,-0.27717629132479443,0.5622542132226387,16.5,5.775315573149131,12.37724543676108,16.450850296414455,10.675534723265324,0.001572597888424602,0.028851219536091436,0.25850628693387834,0.9817825340317804,12.128135755947152,5.229189260295073,0.14873109522816155,0.6385016207401655,11.5,3.3884219823881248,11.357348880470473,20.748214345437255,17.35979236304913,0.0043781710847775055,0.10765020304939583,0.36741480819402916,0.8969170913930008,0.40318868175177336,5.0,0.7468069857560765,0.35919059762017497,0.26800896532311147,0.7035815682131217
dvn,7.6530858287978045,2.6085425645856346,-0.0636377638054704,0.5063943612682378,6.5,2.789753704250238,7.011161761707819,11.374457391685691,8.584703687435454,0.010158615064033408,0.16273798661230254,0.7713584941985951,1.0,5.831025607420974,2.7040991324601586,0.4841293476276389,0.508498616827633,4.5,1.5807480258120137,4.907235789869852,10.359965072562666,8.779217046750652,0.041796524933558225,0.4535654584643798,0.9042297494094166,1.0,1.8220602213768302,2.0,0.7044262855374841,0.24304927455528977,0.35879713407471253,0.853055868491825
e6a,11.876787067409428,4.498116919754494,-0.14816940879007143,0.6231001131649891,9.5,3.6427529395694025,11.288276830736967,18.367075631463788,14.724322691894386,0.007313771168722806,0.08158184178179527,0.34826409934927904,0.9810873630519076,10.01497205448505,4.986976970727249,0.14921866236363332,0.637527563450472,3.5,2.0095099498498223,9.387312926641856,17.901274719864148,15.891764770014326,0.019653531537976818,0.21122700499340552,0.5078090336283166,0.988946581667144,1.861815012924378,6.0,0.8185514948439859,0.37213521420261264,0.3862282750462813,0.685817061703132
e81,9.645931406738066,3.6988054466040032,0.22488466278907587,0.5764783195245329,13.5,3.1046739530995247,9.034156032118936,14.44659294923243,11.341918996132906,0.011698366489303415,0.10577768001407914,0.5574360791041856,0.9921081417050608,10.085024110807996,6.886405396350746,0.7896083963849372,0.6785860397456223,3.5,1.1481035944080715,8.110908851046682,23.90826661040759,22.76016301599952,0.06903832811551741,0.27723388637783847,0.5795475026191339,0.8730175465762123,-0.43909270406992995,10.0,0.6460701608282801,0.16944741868211652,0.38154671997749984,0.9618470903333709
ek5,8.451574745553266,3.775005279669317,0.4308416285207493,0.5783018041699051,8.5,2.0792653547548587,7.910206486741136,14.300109457074825,12.220844102319965,0.019254052532596225,0.21277790909554745,0.6904934352733914,0.9959890420934214,9.351935461593406,5.975373812725818,1.0482228633777333,0.6380420653446364,4.5,1.7921233508105205,7.544686600465081,23.63646236343996,21.84433901262944,0.027161070925493334,0.28127339990329314,0.6362212818322863,0.938488751048013,-0.9003607160401401,4.0,0.796763496592013,0.7088841447162676,0.7564807378468932,1.0853038950297353
fft,12.279743538324587,5.2796859389358985,-0.29207739616537454,0.6350963405635789,14.5,2.8653382737584656,12.653544250018118,19.24423999195257,16.378901718194104,0.01008553982285431,0.12645047507665794,0.3441371433251744,0.9626727888396052,12.13087868263969,5.001947855731971,-0.2647936000463174,0.6322957488531107,14.5,2.981834479370139,12.370535403458941,19.008199991452294,16.026365512082155,0.008647527576541312,0.11383619270228054,0.3378318412273951,0.9705248844384197,0.14886485568489682,0.0,0.938380867188137,1.1662917213717807,1.1108108245272041,1.0186640254952617
fj5,11.64800441700653,4.116476338487109,0.16849743437661135,0.6032129198559256,12.5,3.9846588835116528,11.255359049981275,18.02472907093708,14.040070187425428,0.009616735675393215,0.060873971407665886,0.336356319265218,0.9928850857355503,13.454505921922959,7.739407580900379,0.7738453501726614,0.6896214606998337,12.5,3.0007162484969845,11.776604653540108,29.16807251070982,26.167356262212834,0.012368550785282616,0.11679687061886185,0.3692798575985981,0.84161795956636,-1.8065015049164277,0.0,0.7189151874686406,0.7775151545511867,0.5211952262515087,0.9108439367706658
fkj,8.481499953534216,3.30343503743769,-0.38421954264094565,0.5436413320201507,10.5,1.9866270417216998,8.691787004708562,12.764994540601142,10.778367498879442,0.03136810288392842,0.18783174407177394,0.5932128353610506,1.0,7.654301426664924,4.315923462820627,0.3336640087359711,0.5888921712588066,10.5,1.0109923785601287,6.878649283005726,15.469991396858745,14.458999018298616,0.0890122404527451,0.33330321417907505,0.6674514547721333,1.0000000000000004,0.8271985268692923,0.0,0.779616615835768,0.35240212721733644,0.5635461528158469,0.888773005317027
fwz,8.91910053513332,2.643558577378131,-1.117579935566746,0.41087577664539265,9.5,2.352224757284851,9.133881584964962,11.441178328842005,9.088953571557154,0.017838829447645217,0.12420614730759921,0.6406647609321683,0.9999999999999999,8.22121583822239,4.45073533662229,0.3271702474867264,0.5532859672049698,9.5,1.4751304180317457,8.623908250490286,16.60848926231835,15.133358844286604,0.05119167264571063,0.302456910358575,0.6593880430451691,1.0,0.6978846969109291,0.0,0.6262341404979344,0.34847131429177747,0.41065733019737505,0.9716050627388793
gcj,12.031934226311611,4.589619870706903,0.04513319712245161,0.6310687674361442,10.5,3.8874629558727527,11.260031752193699,19.22074928049379,15.333286324621039,0.003959643462974704,0.06956082965373878,0.34109247256355923,0.9582969178921096,10.29900678530665,5.313486360166713,0.3004057310753628,0.6505995614606205,10.5,2.0622695530407835,9.553691190496874,19.392709850255457,17.330440297214672,0.018165996665726825,0.20250777100496736,0.49636764421344165,0.952382897430917,1.7329274410049607,0.0,0.810243959798654,0.21797006439207547,0.34349708807980756,0.6871770884745401
gkl,12.090378076575245,4.740307746999853,0.09686459724220982,0.6342237620185497,10.5,3.736038148220658,11.124359879378066,19.492437621660937,15.756399473440279,0.0074159579183336105,0.07205356686097071,0.3387909721319684,0.9501845212982742,10.087216901804448,5.311572244764359,0.27267583334012024,0.6500487768620656,3.5,1.87020285208099,9.448492021079726,18.900077942193988,17.029875090113,0.02664419160083133,0.22053418829737595,0.5026502342578154,0.9606196944798059,2.0031611747707974,7.0,0.795046466029127,0.2783330051605778,0.32672288780826664,0.6740093787725132
goi,10.355597353567207,2.6921985812247535,-0.632899069723928,0.41209919469755346,10.5,2.796932051059274,10.094892247864308,13.368289038994696,10.571356987935422,0.03227016960572162,0.061497011320978234,0.24221317283435895,0.9997095767553996,36.898399803167194,33.72611897482433,0.5996096526541507,0.6652387407402527,41.5,1.1513257465606959,27.467849313380007,90.57985039635601,89.4285246497953,0.0666214532352257,0.18932000169853527,0.32257186724335285,0.44441447442048077,-26.54280244959999,-31.0,0.22678450652415802,0.484381052028132,0.32483103089605575,0.7508812684263934
gvd,11.477507461564986,5.030916659848303,0.14810349513737808,0.6033448683412083,5.5,3.9582688539718136,10.230318233368068,18.738919166243484,14.780650312271671,0.001924693165539902,0.08192094584606739,0.4578964730572871,0.9975519050224895,11.62336963943907,4.768348921876611,0.022031191905935044,0.6132484179587692,5.5,3.940017813060401,11.101050228973122,18.611085501894244,14.671067688833844,0.0023932823740497027,0.0798660454071374,0.40134922193804806,0.9981218845558011,-0.1458621778740845,0.0,0.8891658795701932,0.8042064682418167,1.0257293375232819,1.1408928883583773
gw2,9.554365438140843,4.013335890826599,0.5664969860340766,0.5777531836440464,10.5,2.9398373589072526,9.597460125384668,14.395327499228124,11.45549014032087,0.0019781039144091015,0.16566938153999355,0.4869607461273235,0.995581859139244,14.537194034300056,9.657297615985888,0.8081675240487189,0.7095871307720506,7.5,2.800330143545768,11.126071092041139,32.71420076196085,29.913870618415086,0.00494058916636801,0.13430271464819915,0.41476580032840876,0.7758624173739894,-4.982828596159212,3.0,0.6544671669675644,0.4003781427273118,1.233551994641048,1.1740619543408624
gxz,11.301899665121836,3.710512046673715,0.2689142194869297,0.5730860782293383,9.5,4.263674108454942,10.83236122515938,16.98176600528992,12.718091896834977,0.0046723179033103055,0.055119080332546866,0.3653308902630031,0.9944606389541847,13.587872961464573,8.761577681652064,0.7452026937750869,0.6996999310000998,9.5,2.2832073015378795,11.509047608966696,30.355701611514654,28.072494309976776,0.015575494417521417,0.17451079415603518,0.41565537402096553,0.8120492625738926,-2.2859732963427373,0.0,0.5828858743329515,0.2999787857812239,0.3158491175237177,0.8789273833485332
gz8,11.83844730642577,4.517113157742685,0.10879001092601982,0.6216466656844017,11.5,3.7907489109425296,10.91860902225605,19.169490255438593,15.378741344496063,0.004172434139214103,0.06835796619878395,0.34480690743013914,0.961626466113565,9.915151110811097,5.295745845787036,0.27285752755699805,0.6448060131940098,3.5,1.817998974192391,9.252473479085051,18.71844769554319,16.9004487213508,0.027086784160651228,0.23513867071623024,0.5139800044028718,0.9648557449527173,1.9232961956146735,8.0,0.7801045909330058,0.15403947971333443,0.29071341600497363,0.6708566568279763
h6c,10.978132227041973,2.7314182830075664,0.06113044179209566,0.47831337654559636,11.5,5.015209399625997,10.878264876906954,13.94946307280582,8.934253673179823,0.0021851686040212028,0.03737809526846775,0.27541651066500844,0.9915328667979332,11.807201958574167,6.2428537828970905,0.8429775156289939,0.5840771449716833,11.5,3.0635025317509594,10.680270456944994,23.83292919924429,20.76942666749333,0.005658722871760306,0.13333461739568753,0.38869075315612567,0.8334294130109752,-0.8290697315321935,0.0,0.6833508397273568,0.38615932491167293,0.2803330147754763,0.7085748977269385
h7r,6.777902870755807,3.898309501833292,1.1032518144118266,0.5521176571708639,3.5,1.5506143394429615,5.337067646448754,12.181031274654949,10.630416935211986,0.043347259384869365,0.42750516828398794,0.7424625860905463,0.9970435793269206,14.00516744918575,9.703501193034576,0.7282960064165674,0.6787495053918732,12.5,2.106007298316273,10.640197608783991,30.410942234179295,28.304934935863024,0.019559345759844235,0.181510847914444,0.44428957867693203,0.7753238440504616,-7.227264578429943,-9.0,0.6144513159773611,2.2161916823343977,2.355259606772894,1.6711231181734123
h82,8.342586016013913,3.3362958275516315,-0.23039296241828877,0.5473890917412643,9.5,2.073175746562856,8.417303413164184,12.545279484584155,10.4721037380213,0.02397023403862302,0.20910453698009177,0.6417701763728232,1.0,7.798342469610102,4.6198981528531355,0.41453824798160877,0.5819479956705477,2.5,0.9554871307716799,6.937323601659567,16.16351268098236,15.208025550210682,0.09854858690354779,0.34508684754780705,0.6816116639274561,1.0000000000000002,0.5442435464038109,7.0,0.7610633796819103,0.24323265093677446,0.6059475707810719,0.9415481135914464
h89,11.721070864857783,4.36362746742179,-0.020587163483723508,0.6181338238854407,10.5,3.9930418037771127,10.943093146641377,18.06078651838816,14.067744714611047,0.007399723700709408,0.06406546171569287,0.3627550344446262,0.9832112149249306,9.845651013526119,5.253995135090273,0.20790986153067956,0.6432981589154595,2.5,1.6867030556548226,9.269970957072513,18.10278700008779,16.41608394443297,0.03562744551377944,0.2355493196440135,0.5123805634831634,0.974610254151404,1.8754198513316638,8.0,0.7952585720050525,0.20769728488806347,0.2719832169862143,0.7079796938014534
hai,10.65900166035036,5.590391640778414,-0.025364559738482118,0.5675228102343671,14.5,1.8128695356281217,11.337001521234669,17.765353793410668,15.952484257782546,0.027509522444799032,0.25093636508537365,0.3985950248279225,0.9931083155159912,11.747280139211004,9.59584746224341,0.7678753163904581,0.6464283894334165,1.5,0.8392264232938011,7.196150528292554,29.296506567090688,28.457280143796886,0.10947121259342019,0.3496831641959317,0.5127416016088507,0.8115604434235348,-1.0882784788606443,13.0,0.5838173851234779,0.2512945804936896,0.7176106566708227,0.7773799191975729
hbz,8.299670518578264,3.2269838545829934,-0.08992699408533854,0.5527435894884261,8.5,2.1452464976881256,7.7828346192021804,12.838658388334162,10.693411890646036,0.026809330771101224,0.15453769335191314,0.6661120521341012,1.0,7.267540947595608,4.290266083806193,0.48506840630249465,0.5910942519312111,2.5,0.862289805121492,6.46522023392167,15.32140080828065,14.459111003159158,0.10048815355801058,0.3447741645413801,0.7286026321994231,1.0,1.0321295709826561,6.0,0.7568267752022712,0.26679095815632164,0.44822875158723036,0.9142322888998048
hcm,12.019880287237877,4.454469375223979,-0.006791554535021178,0.627709777865648,9.5,4.1190115813977455,11.2642990976372,18.891492713403874,14.772481132006128,0.011490618629486816,0.05821164583264547,0.34063648127800694,0.9627374921499228,10.056241204874505,5.479235396779908,0.2312773977242142,0.6567663334809932,2.5,1.5477616581939737,9.323238093030431,19.184961505636252,17.63719984744228,0.04656352255294564,0.22600153881033397,0.5111675280851143,0.9547478011517591,1.9636390823633718,7.0,0.7777179889573314,0.24677296732482523,0.25757190034665256,0.6663891240393651
