ID,total_centroid_THz,total_std_THz,total_skewness,total_spectral_entropy,total_peak_THz,total_q05_THz,total_q50_THz,total_q95_THz,total_bandwidth90_THz,total_fraction_below_2THz,total_fraction_below_5THz,total_fraction_below_10THz,total_fraction_below_20THz
kop,7.506554633823898,4.166509822777173,0.5072169772556142,0.5813274267872006,7.5,1.1189154147334976,6.586288474671434,15.825288559794535,14.706373145061036,0.07215692364225754,0.3132712403291345,0.7328036379831341,1.0
l9r,10.307305701641305,5.345089109157641,0.2251460356864753,0.6507707994378524,3.5,1.9531611112257343,9.656934034937526,18.906616369295243,16.953455258069507,0.024966908112835935,0.20987298058109197,0.49090122608700154,0.9600710860836057
l9v,9.850827575666406,4.671377858539717,0.21233568942047407,0.6220235616591455,9.5,2.264181261325039,9.082217261973945,17.331292969018165,15.067111707693126,0.011192322119153811,0.19746993866083717,0.5372925850341912,0.9933092681053449
lap,14.07212955062733,9.460873934619682,0.7629394221158505,0.6947394988779282,4.5,2.5600106842539083,10.897978880984802,30.835408996683164,28.275398312429257,0.013325704997711916,0.1657915468159829,0.4403497597683093,0.7853843645383901
ldx,14.477238523863793,10.10413413207107,0.7594801945457105,0.6722224380934538,31.5,2.338658258802458,10.956417917891295,31.421645866257666,29.08298760745521,0.010325315333000514,0.17237365529119533,0.42566896325312537,0.7700172717471758
lkm,11.963825206044845,5.686852301162983,0.21839895383421146,0.6558449099290621,15.5,2.983948858247193,11.071849140694836,21.483685530468843,18.49973667222165,0.007676682919105607,0.128406666852301,0.40670194300916557,0.8670462733242023
lol,6.673741800273734,4.635554747827242,0.7412165545167358,0.5540344529311721,1.5,0.5,5.7045256744761765,16.080672327498302,15.580672327498302,0.1950195230288798,0.4443238425611521,0.759699337692708,1.0
lpx,13.63075725954581,9.836205501822498,0.7411080418011224,0.6739348779793073,16.5,1.8425344742319583,10.466145011886328,30.475862226600505,28.633327752368547,0.029632262404969037,0.20770836277533852,0.47439923969744047,0.7884715320617212
lrh,13.375728348696219,9.01297995187463,0.775494601477647,0.6903448423759816,5.5,2.3164834867472153,10.37747484181242,29.79991510836735,27.483431621620134,0.015901888867962524,0.17528229331211148,0.46577260381846514,0.7979403372868509
lxk,7.215834845424487,4.0814716158236966,0.24171807920736976,0.5710191886740619,10.5,0.8734289605211658,6.426623404020253,12.934036411267561,12.060607450746396,0.10889555322826441,0.3655875030415904,0.6973243452136149,1.0000000000000002
m0v,11.256152944895959,5.351341334876318,0.3785090927866048,0.6570089179218424,10.5,2.5912819434729544,10.254236541920536,20.372491655919767,17.781209712446813,0.008980947315094114,0.1338847268282025,0.43409313263322014,0.9269788282929401
mde,19.95176289587126,12.731019428070198,0.3722390367191543,0.7748621586464459,23.5,2.28201942291841,18.538086583903922,41.748779043451655,39.466759620533246,0.020985238774317832,0.14491137961988063,0.30956896304252846,0.5319125234842078
mfs,11.916087485128266,5.286049051917934,0.03703330319866215,0.6447352942791184,11.5,3.122112789427625,11.27333489022437,20.0560580176341,16.933945228206476,0.006321195771276608,0.12208223354776754,0.38918259443274617,0.9162259909246757
mq1,6.567845958605185,3.466361529264137,-0.2271518271685402,0.4691208917055219,9.5,0.8147666127442161,7.708698364560384,10.494086034146266,9.679319421402049,0.13088989397194611,0.41410861613005867,0.8228319649033335,1.0
mtn,7.525915606776282,4.285308466416961,0.38603533021331793,0.5927283474396704,2.5,0.9542967939578931,6.53802582998586,15.323988128610601,14.369691334652709,0.09114250558975089,0.33174635861350954,0.6976893459101554,1.0
my9,13.611888831239206,9.366496871853116,0.8417236557238911,0.6898911475139846,8.5,2.3533425556618335,10.227386679428509,30.478202329372486,28.124859773710654,0.01637132312405682,0.17677301990804062,0.46293981866838535,0.7984562285209581
n27,16.927552170750022,11.62007061426169,0.8685068354237574,0.7491761940251176,12.5,2.884370285706519,12.5753209858402,40.906326657504486,38.02195637179797,0.007308215128652815,0.14296500813639576,0.32126159077250854,0.6838304027788129
nhq,8.255111245975366,4.503702768328316,0.22654755386900666,0.5783501633831495,11.5,1.14549680702329,7.900166679817789,15.999558343517311,14.85406153649402,0.07375968244728476,0.2792411253696429,0.6435616274056731,1.0
nig,7.651347709242271,4.388090908863797,0.5282681925878338,0.5832576204879497,2.5,1.2272528411186143,6.643350428797572,16.146138468272774,14.91888562715416,0.06656227175133515,0.3345521904289201,0.7025240417395948,0.9999999999999999
nip,7.453555955226104,4.295880702926987,0.41649446717398525,0.5747353579724512,2.5,1.0021910533843665,6.6162325927230805,15.762020772275452,14.759829718891085,0.08667580350860346,0.34272083875796183,0.6929685918446029,0.9999999999999999
nua,9.748049945406137,5.3973252282196285,0.6273849666767092,0.6379972131354309,11.5,1.6875612930637276,8.802069584444205,21.216675751345367,19.52911445828164,0.03847998142107284,0.22462647476551914,0.5462582506204943,0.9262319048429002
o5q,9.858276447235983,4.9380114998607265,0.13040235680417853,0.6327240035878609,3.5,1.9780584366355742,9.36087248753345,17.46739194918549,15.489333512549916,0.021359443669504215,0.21864766746671402,0.5090869696227625,0.9954066779728595
oi6,11.800855536524676,4.883051706812554,0.013314908632093642,0.6431144919326802,11.5,3.2280370546688486,11.186149637881499,19.231380721813903,16.003343667145053,0.007507700786867908,0.0991711997751054,0.37876109991444734,0.9590328757974665
opo,6.2125252063689285,3.3736016042193446,0.08192447802915752,0.540317254913766,2.5,0.7534878305830057,5.717067147313908,11.071573790578958,10.318085959995951,0.12370239612963735,0.39530041935851634,0.8278028370461731,1.0
p9u,7.590317038634127,4.554225954366541,0.4786899401447169,0.5755555339355494,2.5,0.988547983771169,6.438890670557497,16.087806825508295,15.099258841737125,0.09576292371001127,0.36842992023880194,0.6824465612830007,1.0000000000000002
pa1,7.468382846755694,4.300569942214279,0.3100950209821733,0.587073289179664,2.5,0.8870378937017142,6.777773180147423,15.135143489789893,14.248105596088179,0.09975373453732578,0.3556118992491427,0.6788297297836087,1.0
pbz,11.329797257026026,5.742311316645696,0.46615367607996366,0.6673975805437241,10.5,2.49983651742957,10.255705137903442,21.51103755370646,19.011201036276887,0.017981283081743318,0.14352770327089992,0.4433199739267756,0.8947797527944423
pe2,5.693559164457871,2.989874941209118,0.06180787996387591,0.5172021869348807,7.5,0.7365622710566282,5.082346480889613,9.91588141860811,9.179319147551482,0.1360798549866706,0.45342243481732375,0.9239347806587669,1.0
pg8,13.788572944606168,9.233051017966508,0.793936160437384,0.6968698938214404,8.5,2.5063716689497837,10.61426932751,30.45962300996189,27.95325134101211,0.009844518781216718,0.16258843619470686,0.45673129978728433,0.7886728809512684
pql,8.450701619689879,3.6436916191012942,0.01283854195026517,0.5731118444961784,9.5,2.1048403181646886,7.924284061039284,13.87741102786355,11.772570709698861,0.022648429157317018,0.21223870843391768,0.6482468213190055,1.0
pwr,11.92323613248193,7.3711262068557994,0.8402125174680116,0.6829950874324191,7.5,2.0510351850231734,10.125407800712876,27.01511839433566,24.964083209312484,0.023204175391849522,0.1722972087059086,0.45854335762945775,0.8599442349985855
qa9,14.672904377417284,10.726256532141223,1.9190063527437013,0.6401158275717976,11.5,3.10679385929207,11.315404638754293,31.49989692516055,28.39310306586848,0.005783310149506407,0.09888109314931992,0.3476950312412668,0.8716194072193916
qbb,8.385480474715838,4.1568813305041665,0.07248888111887085,0.5837455377321015,2.5,1.7371367824579134,8.124963484147225,14.630739831724165,12.893603049266252,0.01877577371939822,0.25839311569782486,0.5945072634581848,1.0
qno,13.98760102026026,9.438694362385103,0.7330427795925721,0.6902026767781216,8.5,2.3912761322295477,10.609549990410434,30.262299253973765,27.871023121744216,0.01439645377891872,0.17009716593938684,0.45140666857839046,0.7813326849427018
qy4,6.33254724636444,3.5768884941357157,0.5977216539070438,0.520693700819313,3.5,1.328392934532702,4.8610968201216345,12.464241626873559,11.135848692340858,0.05934635154966326,0.4558756707790443,0.7771734405425539,1.0000000000000002
r99,10.069975304494415,6.011198703554811,0.7770583307615792,0.6517010076160441,8.5,1.8648915254136678,8.652461507345244,21.45196157506278,19.58707004964911,0.020556772004569325,0.24484621708424253,0.5705410013563709,0.914454437004021
rty,7.825276583371923,4.214384466201714,0.310192954099971,0.5821044396931384,2.5,1.2092966246486472,7.166788861104519,15.331609122622568,14.12231249797392,0.06692178484980865,0.28662953723282625,0.6687387240731297,1.0
rwr,8.326817398473693,3.2359363573263753,0.047470102363976384,0.5494900576173483,7.5,2.4293165429585892,7.647391273905656,13.442905368605174,11.013588825646586,0.009043530897414005,0.175421328059084,0.6784675333037257,1.0
sg0,10.225117863672782,4.15059481381919,0.09899507239466257,0.6020708093643067,11.5,2.6107641186485453,9.811094262596539,17.63037568631718,15.019611567668635,0.008723170874773308,0.11636724647088671,0.46813299382296725,0.9999988406311647
skm,10.119086784669339,4.852402972192685,0.319958647926724,0.6324063827329988,7.5,2.2212401715976227,9.026957973827097,18.238660931937886,16.017420760340265,0.020644805327596924,0.1468142212524328,0.5297166487929315,0.9786687430541087
sqm,9.961354438952595,5.395146497369928,0.2528496352112257,0.6493850487482328,3.5,1.7726380009754872,9.268130162627886,18.766062858167547,16.99342485719206,0.032213349692677036,0.2461336042487949,0.5127428016345463,0.963214068768237
t0h,9.855732206874242,4.801403950806362,0.5564981839688993,0.6312985866450768,6.5,2.5555174856871585,8.862763680881201,18.548961049094036,15.993443563406878,0.01578587851284192,0.16178550736544803,0.5502073402532113,0.959406558990284
t2c,7.234826644179358,4.446171114937815,0.49376474299567047,0.5928381098060743,2.5,0.8024519505117771,6.417185391264676,15.567034600403417,14.76458264989164,0.12240888920192737,0.35522275885557686,0.7407720401894526,0.9999999999999997
tbj,9.984089621814595,5.137724900299666,0.15331166562573734,0.6395810989349587,10.5,1.8890720374297807,9.460936679133606,18.06451107018052,16.175439032750738,0.02490423401889262,0.2283438826994681,0.5023297593469346,0.986746796658163
tka,16.2754381799188,8.037268745851126,0.43831767179842995,0.7006207022235571,9.5,5.345727991670769,13.302267805953479,30.651346156532224,25.305618164861457,0.0009628641762093013,0.025210706826570638,0.28010039764803574,0.668858082320002
tvf,13.84551590511829,12.322446661376093,1.3522920794340516,0.6539958796433968,1.5,0.6473333782562344,11.797069355091896,44.41110791442348,43.76377453616725,0.12949280755855713,0.283391971789143,0.45458105633241447,0.7573775701075978
tws,10.640216828085881,4.6164697419526135,0.3979705398292738,0.6221444501175778,10.5,2.9173623440625818,10.134074114173242,18.173428965534374,15.256066621471792,0.006862846526845807,0.12963118115623115,0.4380156115087603,0.9578662025179154
u0c,10.865511027327319,5.033763269373738,0.2605166145280507,0.6486762202784843,12.5,2.601894282450278,10.267596917173249,18.867774575694714,16.265880293244436,0.015440328616122018,0.14394496888416058,0.44793769241937237,0.9610685098937619
uaz,10.152491958023447,5.154000679278996,0.23768333358567217,0.6447321350752186,10.5,2.059599425157394,9.612014981624533,18.677880291887764,16.61828086673037,0.020014348361117523,0.21136769771498015,0.4913403696331224,0.9657891870917562
ueu,9.90271599589922,4.999705381308501,0.19830593922249753,0.6379109140672635,10.5,1.939553137339064,9.246188812418692,18.010242021133617,16.070688883794553,0.022185702747144015,0.2142589933336249,0.5161772440690433,0.9793640289767581
uex,13.903469814467067,9.511470673027763,0.7851633545070104,0.7073618808663515,2.5,1.892490344678211,11.168592599811303,32.34048901205717,30.447998667378958,0.02176685668487623,0.17910249512596724,0.42644828396031864,0.761938790619261
ui6,8.025817078045398,4.239185820149613,0.25724493910658525,0.5875903952031248,6.5,1.2910620003343118,7.306910544155494,15.40699243216914,14.115930431834828,0.061098200953281646,0.28494745052247084,0.6592038566770186,1.0
uox,13.471474873051948,8.957938807357069,0.7885934463828027,0.7167598248620053,3.5,2.092466951200742,11.242291225600919,31.143422734230604,29.050955783029863,0.017727945158559622,0.18742714884955175,0.43656964935110987,0.8071879654335546
ur9,14.560866847734523,10.120284463703488,0.5992204953225047,0.6622541311950753,30.5,2.1113126945115623,11.13938865333515,30.38571004568191,28.27439735117035,0.01746339693483673,0.18637855366784234,0.44198905189313215,0.7420042181025553
usu,7.598030225875439,3.5354799657238383,0.07220059241066196,0.5656133284187337,8.5,1.5412241506512996,7.2236722660591,13.053115218633243,11.511891067981944,0.047529880974397545,0.27997731217081406,0.7321603316953232,1.0
uu4,11.394746599187002,8.144368415630382,0.953035988310317,0.6535575697524202,6.5,1.7287709933533,8.487847697645426,26.98847302231364,25.25970202896034,0.03758229243933935,0.21621830233510042,0.572080509373192,0.8038951848827124
uut,7.754750642390157,4.611086814875205,0.44811497096227754,0.576424664336277,2.5,1.0408075455560457,6.8441344229465395,16.147234089556076,15.10642654400003,0.08730440726355225,0.33990858105339594,0.6796269045318836,1.0
uw9,9.520505453536348,4.987990528396955,0.14834423230651597,0.627836864539849,2.5,1.708933009179867,8.851784979682524,17.20118362791375,15.492250618733882,0.03324916600509494,0.24420103389307446,0.5454222443877281,1.0
uxi,5.107006365442665,2.9545455100489577,0.7331364593977114,0.5148802963736869,2.5,0.7198467252746348,4.088262802292368,10.391675312607692,9.671828587333057,0.13598149323751735,0.5427569736865729,0.9389189431963451,1.0
uxo,13.737060395557002,7.7481937265393155,0.8352210542618811,0.6606998272381182,13.5,3.4116907371440908,12.060855201115046,29.226847546667045,25.815156809522954,0.004812620136458905,0.1097487840227713,0.3272447150798241,0.8404924455365088
vj7,7.42859301214963,4.400637506702358,0.4461034019081553,0.5925104497626575,2.5,0.9790262459283267,6.434163587408064,15.677708146081098,14.698681900152772,0.09197674252544079,0.367461213131015,0.7008062359240378,1.0
vqj,7.608579802832915,4.498321257560077,0.41566140697848414,0.581584943278707,2.5,0.9852514557142036,6.679734191300648,15.999554290383657,15.014302834669452,0.09506129767447367,0.35062943836930155,0.6805613272255251,1.0
vqu,10.367891535969724,5.172532247665496,0.07820065198949133,0.6388427118110489,11.5,2.0218250367521566,9.967611723391629,18.442390613561283,16.420565576809125,0.019854134554505628,0.21713438186668307,0.4672828127554721,0.9850285767878675
vy5,10.785949968654194,5.779296602447709,0.2394193981030193,0.6600564707730135,4.5,1.9854245381117503,9.683921732436994,20.55393457126076,18.56851003314901,0.03177086689590334,0.20592132949841996,0.49055766384891586,0.935675680380811
w7d,14.153476702426124,8.124101019720664,0.7402025008061465,0.6587718865575156,13.5,3.4158573491717337,12.19781893858926,29.391068994124353,25.97521164495262,0.004074216217178805,0.11192857464308134,0.3221437595589701,0.8144394010444437
w87,7.283850568399916,4.19202770552378,0.48222543888360014,0.5785519983819736,2.5,0.955641864330637,6.4309875216431545,15.766586156312485,14.810944291981848,0.09543651534756849,0.33680509135469716,0.7391272723675563,1.0
wsd,7.496090524251903,4.440687263638825,0.4631801582333472,0.5920174494738396,2.5,1.0287336614336289,6.458226507407189,15.779005927820013,14.750272266386384,0.08640342104681775,0.36349435717865997,0.6938707887877604,1.0
wyu,9.921534108040214,4.8123101650480775,0.11173203355756246,0.6254682504373933,9.5,2.150528600790219,9.36386726041919,17.303608409956013,15.153079809165794,0.01419460047255211,0.20399639223033686,0.5115813758746326,0.9993603950444344
x2i,9.018685182993085,5.11578935592695,0.02843554254050138,0.6146706710230921,1.5,0.8477933432014534,9.119522490436054,17.082837651622977,16.235044308421525,0.10931777068876228,0.29231738064133794,0.5326134889146874,1.0
x2v,7.3664277285574045,4.294704926543464,0.46219142861960233,0.5804424164296104,2.5,1.0356433376973206,6.341563407414387,15.661909055239615,14.626265717542294,0.08564712544988966,0.36118603313448344,0.7130047197603248,1.0
xa0,14.089206905021717,9.472891970999443,0.7924280879882526,0.7192827709887147,7.5,2.362489354889931,11.03967464755875,31.950785945855074,29.588296590965143,0.01790019778236673,0.16382779996512897,0.41838136044274526,0.783711086066794
xas,5.862787375080188,2.304793092464711,0.01767740310640322,0.48101481301988375,6.5,1.6015700722543267,5.392608200022023,9.233709586244476,7.63213951399015,0.04286212006860002,0.3708980915234986,0.9682614784691768,1.0
xub,10.611350391483933,5.0646177541339155,0.32000913591287977,0.6445809489603258,8.5,2.595712530382071,9.646364841755346,19.006592980505733,16.410880450123663,0.01025668260421581,0.1566646370652186,0.48887019015946587,0.9579167332112283
xut,9.835931482812839,6.914512506074845,0.8917629077298379,0.6785426534988488,3.5,1.1478198128453652,7.636075421719595,23.973035331905894,22.825215519060528,0.06837455851153362,0.293627006256581,0.6096297184821969,0.8771635060059081
xz4,9.90342887561538,6.552327932466477,0.9024774799720204,0.6388983626286133,11.5,1.6100631669737873,8.148269754896514,23.707583737412723,22.097520570438935,0.04144428600554316,0.2585074556287938,0.6112806668130222,0.8766620998028148
y2l,7.817560094029633,3.5932908003332353,0.16405757378413766,0.5542761553021561,6.5,1.8112808554834838,6.8401105160110305,13.399084292147776,11.587803436664293,0.031102604033634136,0.25118846814985557,0.6640478174793282,1.0000000000000002
yav,5.7413605661112115,2.515473325983881,0.28030058020473325,0.5007812476198554,6.5,1.5075302589166066,5.166962804380495,9.720601810530214,8.213071551613607,0.04919340186958772,0.41071909193951167,0.9421970722701838,1.0
ym6,13.964809446865882,9.226588268025656,0.8012989463409432,0.7000707670148345,16.5,2.5456433403900705,11.044554294383941,31.235578045497764,28.689934705107692,0.012795845791969719,0.15841218840222135,0.4295715547832619,0.8010146849967449
ymc,7.197413139519145,4.071737863215977,0.5041960157819119,0.5782220774699811,2.5,0.9904574133276367,6.427282018661972,15.53793108017179,14.547473666844153,0.0922313873553375,0.3355137820776344,0.7560362479904182,1.0
yq2,13.9164367958728,9.414798953758268,0.7443223878952842,0.6877198767523325,8.5,2.3719403152377185,10.633323829766017,30.26461014911041,27.89266983387269,0.020460326632833925,0.1698162748618464,0.4510851380896477,0.7878620180830747
yqu,13.68844030039354,9.352474119297,0.8399640152260479,0.6919056568282154,8.5,2.4133105326455926,10.46467545314566,30.50084258066638,28.087532048020787,0.016702910132728923,0.17254494625252992,0.4553858504218757,0.8005245801909269
ysm,9.598113514627906,6.775076240098615,0.9863552407093833,0.6671518834717447,4.5,1.3259540157602694,7.2691555659493945,23.99545304898123,22.66949903322096,0.05829828704620589,0.3026519182858094,0.6320176046236818,0.8866842259811646
ywe,7.710438009197432,4.625878329550886,0.4800351951680052,0.5773051501912279,2.5,1.0409632847030714,6.604912341877165,16.15675865533933,15.11579537063626,0.08713284352664938,0.360493233311836,0.6840348611146995,1.0
z2s,10.51160867981144,5.359136823096194,0.31962059179608726,0.6536672238021237,9.5,2.141775800853483,9.684017142094874,19.46511847963399,17.323342678780506,0.015602739334618719,0.19273049503688275,0.4874108383740261,0.9507548733268927
z7n,13.895333178721424,10.067200670444961,0.6887731496341368,0.6735421284596557,16.5,1.8808314945556859,10.652067361641958,30.996573082923852,29.115741588368167,0.026609101099754433,0.2295006870001399,0.4584563570994367,0.7704125242885803
z9y,14.134780807826399,9.587293612043648,0.7071638994495761,0.6899553863153777,12.5,2.400877268004324,10.827114066442977,30.42098045926391,28.020103191259587,0.017043165267165726,0.17269896068389826,0.44395856527319316,0.770553609219104
zxr,10.049385573592936,5.390077254014412,0.2413388498719617,0.6494888081138557,3.5,1.8193427068954664,9.427785395947199,18.741965078676,16.922622371780534,0.028694880732017036,0.24103690031344233,0.5040603669611755,0.9632889041468307
zzr,7.754651942838349,4.284596123227235,0.4429261764501373,0.5948368160227068,9.5,1.1508993036573552,6.981511611053884,15.938119324408252,14.787220020750897,0.07163517013959765,0.3001905355152019,0.7100988841440691,0.9999999999999998
