ID,totalDOS_positive_area,totalDOS_centroid_THz,totalDOS_std_THz,totalDOS_median_THz,totalDOS_q05_THz,totalDOS_q95_THz,totalDOS_bandwidth90_THz,totalDOS_peak_THz,totalDOS_spectral_entropy,totalDOS_fraction_below_2THz,totalDOS_fraction_below_5THz,totalDOS_fraction_below_10THz,totalDOS_fraction_below_20THz,LiPDOS_positive_area,LiPDOS_centroid_THz,LiPDOS_std_THz,LiPDOS_median_THz,LiPDOS_q05_THz,LiPDOS_q95_THz,LiPDOS_bandwidth90_THz,LiPDOS_peak_THz,LiPDOS_spectral_entropy,LiPDOS_fraction_below_2THz,LiPDOS_fraction_below_5THz,LiPDOS_fraction_below_10THz,LiPDOS_fraction_below_20THz
aui,166.27452833694696,11.638996122891417,5.1953351409554,11.4849033617735,3.8928335507938017,20.55740567763637,16.664572126842568,8.068402736496772,0.6440232184533646,0.00683366986732941,0.12037327676701992,0.4121015784777416,0.9323825091633476,23.40937147066051,10.898626365663906,2.7575464470443376,11.050261705634577,6.974659115887463,14.915922405613637,7.941263289726174,11.94846611506711,0.5019031218569144,0.0013205576513593462,0.01666750081507127,0.3754476687786871,0.985228681287513
be9,70.22611170539082,4.281855796920032,3.2887771584503978,2.904136180089313,0.581819409447353,10.539953197399566,9.958133787952212,6.712512799950899,0.4613205122499675,0.3810876546894492,0.5781205790181755,0.9414437771892595,0.9999999999999994,13.363495905944848,8.38288886990672,2.1077876564339504,8.667292331609408,6.648443035381649,10.770565265792854,4.122122230411205,6.712512799950899,0.3335716302991322,0.03487037625994754,0.04457288915055785,0.7163117635361574,1.0
bi3,542.0400433874279,10.097594862825105,5.13223567622766,10.05977855728952,2.6161422374843744,18.621838106194307,16.00569586870993,10.53739330983574,0.6375806000933628,0.020951260584386292,0.2290517740417054,0.4955285256301299,0.9874226548817123,141.4150504665713,11.563149044079033,4.452798903094055,11.05885326373555,3.9631205835934358,18.784218413103172,14.821097829509736,10.161535403953888,0.618325044515737,0.006989881719023187,0.08284516168939092,0.3814409196868931,0.9808330720637761
bjw,167.81712589585453,5.354866059821771,2.5908264514989376,4.967857743140369,1.815424711091039,10.149037595530759,8.33361288443972,3.2234510260905056,0.5013264698766221,0.07073121055352043,0.5045551667195689,0.944271090128733,0.9999999999999993,48.363708158758584,7.635964175165164,2.442461553404599,7.906691082204993,3.1530713478285035,11.262157004705749,8.109085656877244,7.802329399131787,0.49454266176116696,0.011811445864484967,0.15646223357789663,0.83168499081507,0.9999999999999997
bnh,154.2185767949979,7.299093147325031,4.140671042118444,6.844456804741126,1.61018793554881,16.202336267345913,14.592148331797103,9.50076130941214,0.5784455749414855,0.0909416512457319,0.3419368904522985,0.7417243833096071,1.0000000000000004,71.24895383506326,8.285331596740464,3.046007038662587,8.618579671535578,2.8642541844530656,12.537183876971007,9.672929692517942,9.50076130941214,0.5366948449411912,0.02248331077863978,0.1615347301265401,0.6847553971155148,0.9999999999999992
bq9,168.03758972382332,10.045634809429624,4.997474554785779,10.162562284271411,1.8753305109971619,18.153575673412885,16.278245162415722,12.180949505528895,0.6316641967486603,0.06096788927552864,0.18974320935946795,0.4877434801914102,0.9997831209441264,72.63272497202944,11.395960951319662,3.6664263131016566,11.492062296179908,5.022226157418164,17.266640444158554,12.24441428674039,12.180949505528895,0.5866394208696605,0.005650926709047685,0.04911505209301354,0.3446709377606047,0.999904212142115
bsa,47.47577687198523,11.316447184202005,5.159877975134265,12.176728376409573,3.1915503521795974,19.86692674088301,16.675376388703413,12.059248112908644,0.6195797877509265,0.0073123162492114355,0.15033618348884845,0.405197591130916,0.9593470993390716,12.059337659097082,11.918968017202525,2.4106882696952243,12.442104261804925,6.944486311970173,14.300605245442453,7.35611893347228,12.059248112908644,0.4033768835183296,0.0016027608447465314,0.01802876931540453,0.16070901712751415,0.9906263861458826
bv2,48.73241692655998,9.786540708333256,4.4638886569109815,9.707571839179566,3.0977847287168587,17.588385659342418,14.49060093062556,16.040475633079375,0.6140868506104681,0.012324531010906322,0.16743035427367792,0.519085678096248,0.9975307232806213,12.476738596239837,10.957488429511095,4.518896223718064,11.458788211758327,4.13334750478761,17.12011205599029,12.98676455120268,16.040475633079375,0.5577528566239424,0.00437713687376209,0.10194744160794787,0.3710380207887219,0.99799854879475
c0g,537.5169592648208,9.996332547069665,5.250253083655846,9.881205631598446,2.3628761463910255,18.903432440469917,16.54055629407889,10.071159898010112,0.6441385914365714,0.030437866843699302,0.22728422927806055,0.5090293105083592,0.9666580952416314,130.96880961259902,11.858523754824658,4.332623877118795,11.62822883660568,4.3517895138284235,18.629344081838354,14.277554568009931,10.071159898010112,0.6177209279781105,0.006274212994797953,0.07054439789536113,0.33133412329142126,0.9836071994010449
c6e,166.6877822279834,7.363789233769762,4.3999191224007355,6.8445217166934,1.6159753854788286,16.07392877891229,14.457953393433462,15.820389129466529,0.5907241324654656,0.0933742081472508,0.36764286305638866,0.6906944487032597,1.0000000000000002,75.96586690510347,8.250543555344102,3.24802231158454,8.54539240708461,2.6827188506368347,13.286410944648829,10.603692094011993,12.307134326896714,0.5463595878924332,0.022717490017374026,0.1931870672359422,0.6173167717504108,1.0000000000000004
cdk,35.46083508376248,14.776056121673244,8.202968177427671,12.650707299344345,4.322715334686252,30.980278494196185,26.657563159509934,12.044925756157651,0.6900604774457484,0.002589813157834604,0.0878003768132566,0.28046801996360887,0.7817541746097194,11.901649458658891,11.739612986438576,2.981578515895162,11.934438866187303,5.971541277163796,16.23565147541771,10.264110198253915,12.044925756157651,0.5167354862206088,0.0011304860825764069,0.03300249057626047,0.19321842266945904,0.9943910421810762
cju,153.05667578871052,7.275514587152522,4.312972203108228,6.779564881817576,1.6202277642796845,16.08594252036518,14.465714756085495,2.0791486999349904,0.5838557111488374,0.10097025207988695,0.3629897078979258,0.7262155819412043,1.0,70.65072262394298,8.356104982191436,3.2103254139671176,8.594337140989834,2.958141485738101,13.000020930650026,10.041879444911924,11.595651003237297,0.542800285705407,0.017423128157935966,0.1734009769619373,0.6577214761070129,0.9999999999999994
clt,61.44672424304494,14.627593025402703,10.433147882518222,12.215591159156961,2.936131322218671,38.44760263633205,35.51147131411338,24.258962009847902,0.7175071313521744,0.013357698384650778,0.1448194632362853,0.41392142443702257,0.7725660534473047,18.122221320508338,11.22960423980428,3.8790815120185616,11.420345860195054,4.901174736350202,16.595495103172016,11.694320366821813,12.361751358138513,0.5814917998007418,0.004560215317298011,0.05318116465910481,0.385494538462625,0.9902648054982445
d7f,94.90125067906207,9.487283911741969,4.524754144702973,8.880864684962212,2.437040944651688,18.051201889589922,15.614160944938234,14.893161231401027,0.6125041379441,0.022512566346821555,0.17623738157906133,0.5844536430177061,0.9994472413740967,35.40437633440068,9.376415919818795,2.7603702402824903,9.305682230829646,5.2248944885104,13.343282459686678,8.11838797117628,9.766739954829385,0.5191967682106604,0.004442794839641401,0.045469817980561475,0.5839752684471236,0.9998850242787252
d9l,156.2008081908865,7.365119238937332,4.398671503901436,6.875602035228207,1.6498499709263765,16.201279578280037,14.55142960735366,16.27062539718808,0.5774455440556543,0.09403483316338831,0.36173895678720064,0.7180915932200248,1.0000000000000004,71.21393322284945,8.30617879638995,3.124037017727682,8.71129637135278,2.9176043952651316,12.898464327585934,9.980859932320802,10.678742050265765,0.5368305692461446,0.01622163738962068,0.1705323023831424,0.6633839798460619,0.9999999999999998
dae,545.632594439536,9.789882826435303,5.115585779041236,9.582534602646225,2.3815155463298527,18.47185987582068,16.090344329490826,2.990040149787955,0.6399185806092041,0.02944973904789102,0.23286364902467704,0.5249808875273222,0.9833384846066445,145.02735810506582,11.876802553199912,4.4454029380092175,11.823186622408414,4.301246020869595,18.897190070853306,14.59594404998371,11.59615081031249,0.6227533857002344,0.007641589752992197,0.07312966670183135,0.34637308524088384,0.9879725553003484
dc8,213.11444777958957,12.995951943328617,7.91372599472432,11.230070252281312,3.64645099495974,30.42236390609389,26.77591291113415,10.766250769947124,0.6682503763634672,0.005358653197678984,0.11163897045333812,0.412355484626711,0.8615205013019923,55.46405217532677,10.680931340360695,3.500499392119493,10.885039929535004,4.900953019229024,15.82533521906673,10.924382199837705,10.766250769947124,0.5675632849565764,0.002150554955793004,0.052481016658764826,0.39548928339459677,0.9965114606562608
deu,56.90302427697111,7.804247246227516,3.554325648666252,7.8697955840938985,2.220599425131948,13.616035242752375,11.395435817620427,9.978192401710572,0.5714419266836448,0.0373296333244817,0.2568435397207317,0.6951167243448726,1.0000000000000004,27.11085130472466,8.922168245020716,3.0937977411292668,9.05639068813563,3.1634215020429677,13.8438524769999,10.68043097495693,9.978192401710572,0.5467715082484429,0.010670033126660627,0.12042217861913768,0.63102573452882,0.9999999999999998
dlj,153.8514189426873,7.084713028330276,4.2820522211205265,6.6707283098789,1.5070221101422454,15.889652114833071,14.382630004690826,10.7751215109955,0.5823122529628947,0.10661433692879928,0.3799450733976934,0.7186077621373395,1.0,72.08609381631845,8.238537396399494,3.1439114829220225,8.472032638855378,2.7424409622296015,13.072087581199463,10.329646618969862,10.7751215109955,0.5430050648996206,0.025061886647163526,0.17484988430163012,0.6429834485883559,1.0000000000000002
dth,54.17102519952387,12.123611533753454,5.213664354791549,11.808545304989446,3.933775734451108,21.11905281741022,17.185277082959114,16.410433342464984,0.6385016207401655,0.004378171084777655,0.10765020304939597,0.3674148081940291,0.8969170913930001,24.17923530074327,12.529541718054192,3.576141536054228,12.8607928266126,6.3984942003049285,16.915489920176153,10.516995719871225,16.410433342464984,0.5622542132226394,0.001572597888424734,0.028851219536091745,0.2585062869338787,0.9817825340317807
dvn,167.48871640095882,5.832501232791271,2.683518315002492,5.303856127632244,2.200565308821911,10.831631480516567,8.631066171694656,3.8011489445256266,0.508498616827633,0.041796524933558274,0.4535654584643797,0.9042297494094165,1.0,47.7040906606922,7.646410662274755,2.602520727246166,7.491935634326643,3.4098662115456104,11.79042623967161,8.380560028126,6.2672173743850745,0.5063943612682379,0.010158615064033507,0.16273798661230274,0.7713584941985955,1.0000000000000004
e6a,558.4606832868133,10.017269197299784,4.977970875934684,9.893943071866042,2.656840093736662,18.36293440225068,15.706094308514018,2.841427292845017,0.6375275634504721,0.019653531537976904,0.21122700499340552,0.5078090336283165,0.9889465816671439,152.85470729862584,11.879148137839515,4.490455742574019,11.778066002948762,4.143807446816158,18.82915418519647,14.68534673838031,16.592241813096887,0.6231001131649893,0.0073137711687228405,0.08158184178179534,0.34826409934927915,0.9810873630519076
e81,254.02328026991503,10.086306787913584,6.885045103231816,8.631428373660452,1.7273028654740685,24.56818827939296,22.84088541391889,5.485380854664563,0.6785860397456223,0.06903832811551744,0.2772338863778384,0.5795475026191337,0.8730175465762123,22.079999764247876,9.643317774995221,3.6794277351422324,9.624727552235614,3.694010709492543,14.707752256016656,11.013741546524113,12.966286237725004,0.5764783195245334,0.011698366489303473,0.10577768001407908,0.5574360791041851,0.9921081417050601
ek5,254.64881934254407,9.349898533249501,5.966796393206108,8.039703267840629,2.3418646036694724,24.21575370462374,21.87388910095427,4.949174546769863,0.6380420653446368,0.027161070925493313,0.2812733999032929,0.6362212818322857,0.9384887510480122,22.51880721902625,8.456345964826369,3.769796042638581,8.430331990585904,2.6289918131404315,14.742932921426599,12.113941108286166,14.657185145327784,0.5783018041699056,0.01925405253259629,0.21277790909554758,0.6904934352733917,0.9959890420934221
fft,23.807121682418177,12.125985873244284,4.99006095330811,12.914988027731345,3.500075816854737,19.523456154638843,16.023380337784108,13.07329714108862,0.6322957488531107,0.008647527576541397,0.11383619270228072,0.3378318412273953,0.97052488443842,17.82627622748785,12.276718104188337,5.269003160684519,13.121780329323057,3.394976861741721,19.742332205608367,16.347355343866646,14.388953291035122,0.6350963405635787,0.010085539822854348,0.12645047507665796,0.3441371433251746,0.9626727888396054
fj5,98.41245234717181,13.45557532160112,7.740117471834256,12.288716641357457,3.6150734759844143,29.693717307531653,26.07864383154724,26.461694630765784,0.6896214606998338,0.012368550785282657,0.1167968706188619,0.3692798575985981,0.8416179595663597,39.14432354350589,11.648465015548949,4.110019405123936,11.759572803866208,4.539060230701391,18.216281049292036,13.677220818590644,12.93246252416748,0.6032129198559265,0.009616735675393274,0.06087397140766602,0.3363563192652179,0.9928850857355497
fkj,82.05436844724565,7.653337805865058,4.300098347603929,7.322064228392168,1.5911245525856137,15.977106873259057,14.385982320673444,11.635528691434732,0.5888921712588064,0.08901224045274514,0.3333032141790751,0.6674514547721334,1.0000000000000004,39.81661272653101,8.49034147050605,3.297125537477347,9.323098602784135,2.492591909111267,13.215849508316397,10.72325759920513,11.635528691434732,0.5436413320201509,0.03136810288392841,0.18783174407177403,0.5932128353610508,1.0000000000000004
fwz,35.549539877847664,8.226131596957563,4.433696270585604,9.103752571031704,1.9845649423030312,17.14821564549259,15.16365070318956,9.173308272497533,0.5532859672049699,0.051191672645710694,0.3024569103585752,0.6593880430451692,1.0000000000000004,11.872915557962767,8.919485582712978,2.628024285094179,9.675698283545977,2.8479660936994615,11.971728077796062,9.1237619840966,9.173308272497533,0.4108757766453932,0.017838829447645317,0.1242061473075993,0.6406647609321678,0.9999999999999992
gcj,551.5603434535283,10.294614917611808,5.303028913458339,10.061576368923477,2.649918636913818,19.89225711404436,17.24233847713054,4.437882334193303,0.6505995614606205,0.018165996665726873,0.20250777100496742,0.4963676442134416,0.9523828974309169,143.8660483569932,12.027641112355683,4.576407941139161,11.724506861337854,4.406139248358549,19.688772011345968,15.282632762987419,10.345584675773033,0.6310687674361442,0.00395964346297481,0.06956082965373893,0.3410924725635595,0.9582969178921099
gkl,532.6217843028737,10.09321957578283,5.308790583910686,9.956594262217425,2.445907037850005,19.385218895559532,16.939311857709527,3.152246339691677,0.6500487768620657,0.02664419160083136,0.22053418829737587,0.5026502342578152,0.9606196944798054,122.1514468282733,12.100725773615041,4.7426231932840475,11.60214803455542,4.279635472364522,19.993415079477703,15.713779607113182,22.877990180637923,0.63422376201855,0.007415957918333737,0.07205356686097093,0.33879097213196846,0.9501845212982738
goi,179.11280784538178,36.89178032423926,33.72502767242776,27.9774596808452,1.7367169119879544,91.03738562838053,89.30066871639258,87.04272835045057,0.6652387407402528,0.06662145323522575,0.1893200016985353,0.32257186724335296,0.4444144744204808,13.422107495861352,10.342532291250627,2.6570524431391367,10.655751437592096,3.3201638004844023,13.888932331811858,10.568768531327457,10.703413078968534,0.4120991946975537,0.03227016960572174,0.0614970113209784,0.24221317283435914,0.9997095767553995
gvd,11.850234469211976,11.603433817819726,4.745389647673712,11.653520457222994,4.666804764516799,19.099363140056422,14.432558375539623,17.219545128045993,0.6132484179587694,0.002393282374049796,0.07986604540713749,0.40134922193804784,0.9981218845558003,8.883518679155697,11.454988374204484,5.007203783198377,10.763718665793293,4.726339030368273,19.189791713067496,14.463452682699224,17.219545128045993,0.6033448683412085,0.0019246931655399952,0.08192094584606752,0.457896473057287,0.9975519050224896
gw2,318.8638818055909,14.540610347967085,9.651669327839667,11.461476245528116,3.309682246285809,33.329904665377306,30.020222419091496,11.251503623825004,0.7095871307720509,0.004940589166368167,0.13430271464819923,0.41476580032840854,0.775862417373989,23.519973906862916,9.553154411082813,3.9952549435838036,10.091469162274658,3.5778943030132018,14.736588826467088,11.158694523453885,10.576214160194834,0.5777531836440472,0.001978103914409182,0.16566938153999372,0.4869607461273237,0.9955818591392444
gxz,86.80002888423385,13.601640780179311,8.76824247647086,12.010537803070985,2.8082921837103494,30.911506734599104,28.103214550888755,9.232672247278687,0.6996999310001,0.015575494417521476,0.17451079415603518,0.4156553740209654,0.8120492625738924,22.31896519706717,11.308663130160914,3.703900518236878,11.304064522607394,4.793989005891424,17.553236294016806,12.759247288125382,7.771514790297849,0.5730860782293391,0.00467231790331034,0.05511908033254701,0.3653308902630029,0.9944606389541838
gz8,525.79415808305,9.911423980848438,5.28391802291626,9.765704709699778,2.3893186880031503,19.178312503972688,16.788993815969537,21.367990870759115,0.6448060131940102,0.02708678416065126,0.23513867071623018,0.5139800044028718,0.9648557449527172,119.09746749357261,11.839375720442918,4.507518799801025,11.411145093211044,4.288605264549704,19.59180758388107,15.303202319331366,11.494437549363775,0.6216466656844021,0.004172434139214123,0.06835796619878406,0.34480690743013886,0.961626466113564
h6c,48.0610718353766,11.801683768160842,6.218624062344084,11.206291082860892,3.694313117299243,24.240404817068026,20.546091699768784,11.237166395193382,0.5840771449716836,0.0056587228717604,0.13333461739568755,0.3886907531561256,0.8334294130109747,17.968386844430576,10.978911784695791,2.7154520242254994,11.393586780737925,5.530218489972995,14.587309196814195,9.0570907068412,11.237166395193382,0.47831337654559675,0.0021851686040213706,0.0373780952684681,0.27541651066500866,0.9915328667979327
h7r,309.91124757592195,14.007318825275506,9.698967755868535,11.115311151224638,2.6610231761530265,30.89326434721343,28.232241171060405,15.993984743027848,0.6787495053918734,0.019559345759844332,0.181510847914444,0.444289578676932,0.7753238440504615,17.333062508944828,6.781435641979183,3.8819889604457387,5.759204290215333,2.082407173415418,12.623615210806292,10.541208037390874,2.96534651504855,0.5521176571708648,0.04334725938486937,0.42750516828398727,0.7424625860905453,0.9970435793269196
h82,161.21995200829116,7.7762484541802355,4.571809594516392,7.37455142642137,1.4875429845426746,16.261087508440085,14.77354452389741,16.21551267806671,0.5819479956705477,0.09854858690354791,0.34508684754780733,0.6816116639274565,1.000000000000001,73.25306568266902,8.354015443603757,3.333990585108226,8.918247403027948,2.6227303314594153,13.031580641856294,10.408850310396879,13.635844732840887,0.5473890917412645,0.023970234038623132,0.20910453698009188,0.6417701763728233,1.0
h89,538.0733693710473,9.845152379679991,5.245029576295392,9.7652873478987,2.2047897434617294,18.52393698009855,16.319147236636823,2.8708184000070114,0.6432981589154596,0.03562744551377938,0.2355493196440132,0.5123805634831629,0.9746102541514032,140.36858853171657,11.719044683751827,4.352790587818272,11.41839911531313,4.5486962805502715,18.450615965438054,13.901919684887783,10.22123117195104,0.6181338238854409,0.007399723700709487,0.0640654617156931,0.36275503444462626,0.9832112149249304
hai,121.78701056339209,11.74147077127021,9.58965889723226,7.657631894857699,1.35419179557553,29.656954924261523,28.302763128685992,26.569630451066963,0.6464283894334166,0.10947121259342016,0.34968316419593143,0.5127416016088503,0.8115604434235345,5.5603445909747355,10.663596081128912,5.569120184238825,11.885816208508206,2.3311310743179243,18.07050459524208,15.739373520924158,14.61199522242147,0.5675228102343676,0.02750952244479912,0.25093636508537365,0.39859502482792264,0.9931083155159911
hbz,153.61808504381156,7.270439220153142,4.282591687403976,6.959367398875665,1.3809486130392477,15.91269102619974,14.531742413160492,8.128974148401511,0.5910942519312111,0.10048815355801057,0.3447741645413799,0.7286026321994227,0.9999999999999997,71.9457388958642,8.304227419562235,3.215858869465689,8.21478033091164,2.6554997648869727,13.18994777188255,10.534448006995579,8.128974148401511,0.5527435894884263,0.026809330771101286,0.15453769335191317,0.6661120521341007,0.9999999999999998
hcm,534.175440258188,10.05629111935068,5.4638169856172025,9.81916694321767,2.051083780753349,19.60675967615438,17.55567589540103,2.6199149039735734,0.6567663334809936,0.04656352255294567,0.22600153881033397,0.5111675280851145,0.9547478011517594,121.8832801043776,12.01628202590106,4.4392749318371205,11.746571043716806,4.687736969501897,19.335341717719945,14.647604748218049,9.299798255259716,0.6277097778656482,0.011490618629486934,0.05821164583264578,0.34063648127800716,0.9627374921499225
hja,71.9372974571944,10.483001618897783,7.266002703230677,8.870894697304129,2.1220866257781643,24.953975435740826,22.831888809962663,26.366011696514093,0.6396154256464559,0.0427986728218382,0.2662421269053118,0.5797537732536773,0.810520589076871,6.152699209467914,9.397546047237293,2.7580605514228855,9.460752213446852,4.533722074062123,12.779052898916499,8.245330824854376,12.817314538133036,0.48364377302522904,0.008621409067221506,0.06005839682839915,0.5945319499092708,0.9935743490074264
i12,169.99198900284222,10.91160425821351,5.095139826387135,10.650520826955054,2.9984264764257804,19.899577124214716,16.901150647788935,12.10063522142586,0.6387791706246434,0.005899388685827762,0.13519821817338806,0.4453823552072462,0.9556200460503158,24.290888915748095,10.0468384375699,2.625765672704376,10.115829486491485,6.447056610886237,14.110703652364323,7.663647041478087,8.289523174968046,0.494602449961554,0.0013978940299068181,0.021432358227165806,0.4818770287007852,0.9916598128701878
ia5,61.51360171781408,9.78312121166501,6.673971850527449,7.775848945402631,2.2260499410823753,25.026238188742546,22.80018824766017,6.333605865672223,0.6427294074408239,0.03945379439918687,0.26074541342670193,0.6293440670564826,0.8813501721352371,5.863857678303731,6.573614267483676,2.43496684443534,6.150338109532559,3.6387043059824045,10.599936487138248,6.961232181155843,5.039834841041103,0.4628574864606543,0.00376406774641166,0.23867267956588478,0.9203405602107395,0.9944580275541466
iiy,159.21684988541142,7.562337439959568,4.500660512986358,6.841250702035192,1.5976915966095637,16.355559580856752,14.757867984247188,11.414844131523068,0.5952799507199268,0.08410474692196628,0.3641790412256584,0.6766262295637149,0.9999999999999997,74.54744751985099,8.365245144703335,3.5764167878559037,8.820431486396025,2.510204420861714,13.69829338668739,11.188088965825676,11.414844131523068,0.56090600625777,0.027192651850356415,0.22641328401182684,0.6027025287561857,1.0
ij5,141.6440656730174,7.288476405089438,4.430304764256238,6.751301426312923,1.5597335219070536,16.592689690462596,15.032956168555542,2.35534993431369,0.5863447879745622,0.09412771331753353,0.3623880996076474,0.7436592028359256,0.9999999999999998,63.02394796576061,8.087407030388315,3.2630584467289405,8.475550450123654,2.279274055393934,12.994347256840948,10.715073201447014,9.717280099075722,0.5531111306133514,0.039010147395309884,0.19248703391806057,0.6981414065716235,0.9999999999999998
ik8,153.00041670021744,7.604892488215617,4.194952222056754,7.189732030285813,1.6615996351684763,15.74961293293962,14.088013297771143,11.475210158173851,0.5878175128631794,0.07871193605184384,0.33052076082286375,0.6843759726305556,0.9999999999999998,63.0437873197242,8.479861440185804,3.292352433274896,9.052874923434322,2.6961084995934,13.052660497639861,10.356551998046461,11.475210158173851,0.5464125760794557,0.02601735949583359,0.18684964579367647,0.6018539203134623,0.9999999999999997
iqt,331.9390364171609,14.079845433312908,9.46204597091373,11.495362224683122,3.060422489289067,31.151779284044498,28.09135679475543,16.50390150328786,0.694752956508974,0.01332954951260693,0.16574676003682887,0.44031808041618653,0.7853284997048026,24.377741978967368,7.779335724232491,4.152155975801373,7.29137983245729,2.369837248074228,14.192654402962853,11.822817154888625,4.34748152647947,0.5853529990123225,0.034504458349028135,0.3232622193968841,0.7156802606129741,0.996360827239846
ish,153.2487004799921,6.895950337441874,4.085398728946802,6.399813293207487,1.500737977997425,13.443352896568173,11.942614918570749,10.976743804190932,0.5766170884902644,0.09911425775194424,0.3994152558579245,0.7436498988678177,1.0,72.31432412725145,8.095285231896733,3.3704289908297898,8.566938313514882,2.4591971920545643,13.030906543343969,10.571709351289405,10.976743804190932,0.5528489803238124,0.03206474674438408,0.227171147975806,0.649371855151967,0.9999999999999996
ix1,316.66186302998864,14.097291605967122,10.35658337654038,11.07705066899196,2.32636898152263,31.565161356750803,29.238792375228172,16.404852577363087,0.6655424312237309,0.02992946124698217,0.22311944804138045,0.47313943582757306,0.7655128967400356,14.586247553714312,8.231269384931167,4.1551448147877,8.452092433441553,2.566814460379604,13.664619715822454,11.09780525544285,12.95256834547695,0.5721660645681366,0.02143327034644985,0.3075201213832474,0.6481814413381862,0.9967121418516506
j8q,151.01543251708352,7.677018449871575,4.158540753574302,7.398491412520181,1.75102566058297,16.04428022594559,14.293254565362622,2.047874231588017,0.5813590817639613,0.07179588531874001,0.302100976844,0.6856574799421856,1.0,61.15847131200984,8.711766140966288,3.0444629215632655,8.912748394157433,2.8852003255534684,12.946215151101336,10.061014825547868,9.812669007030795,0.533568444251798,0.016839770575402452,0.11498032234818896,0.6221854046944344,1.0000000000000002
jkq,169.7205952248928,11.207758211456285,5.140351822477437,10.763566342993432,3.177527865861072,20.191323009321454,17.01379514346038,7.857715535914728,0.6429388035832899,0.004937788933935652,0.11803793955458237,0.4419342049733259,0.9410649910878106,24.78852836721499,9.879367612729189,2.7032317833466544,9.872438106568067,6.545737008824825,14.270509470090907,7.724772461266082,7.857715535914728,0.49412253546231955,0.0013227104753065137,0.022370358601737046,0.523672658304392,0.9892288657072015
jl4,164.01991710099446,11.013880390980425,5.252541586228882,10.524113299320328,2.9128895944354865,20.28636474127918,17.373475146843692,7.663325022435615,0.6421338595258839,0.009671636446633311,0.1327212925916926,0.4607698566880285,0.9363878837954914,26.321819238578442,9.625249726152955,2.716586493044725,9.604948119808022,6.355112185033071,13.899410289828566,7.544298104795495,7.663325022435615,0.48971980127415526,0.0020337730475173056,0.026501984232999855,0.5778159575876348,0.9890207139523136
joc,49.4488167708557,8.463224650614626,4.4111430371614935,9.639358414309793,2.127355288415516,16.309313495142415,14.1819582067269,11.25242682395664,0.5530802561430036,0.03844256725545454,0.2816806487536765,0.5669958446378162,1.0,19.020508630070044,9.34673311686038,2.7050681229775417,10.221034485698041,2.9898283647713053,11.609414113432935,8.61958574866163,11.25242682395664,0.44937523533059376,0.011129935535338798,0.10680181352772258,0.44721759356886565,0.9999999999999998
jqc,41.708542183113295,10.876056934592482,4.691242362378673,10.790276844465131,2.9943922622798382,18.529672813284186,15.535280551004348,12.487199906303893,0.6317834697689126,0.012052108500557265,0.11689219124448806,0.44418616832582436,0.9845549723987005,20.85639205662033,11.739260176526667,4.330054940897704,11.746821784568514,4.803832794655537,18.733926509439375,13.930093714783837,12.487199906303893,0.6156709207541509,0.0030660831577383994,0.05649586525790375,0.3750729646085132,0.9833396757554426
k4x,157.67586248212967,8.27118782635487,4.310737121042314,7.99824855912826,1.9622643185113073,16.177241997151345,14.214977678640038,15.687389836875596,0.5962840121439071,0.052743558773570974,0.2520672758725294,0.6425639810735385,1.0000000000000004,65.59246168157298,8.911221609582393,2.9982693021666194,9.077749249789143,3.108035944497998,13.375942868711219,10.267906924213221,11.238518202113514,0.5366538068261446,0.01446588024577319,0.0949995720176706,0.5936505612530666,0.9999999999999996
ka6,525.7560404330164,9.910612034026936,5.283229318708629,9.76511335330167,2.389266298400873,19.17422024191847,16.784953943517596,21.36796369896919,0.6447947143286437,0.027092549623242118,0.2351789363793649,0.5140164764460339,0.9649363374676692,119.08930740485064,11.83905440799519,4.507095744006851,11.411251270631574,4.288604099918589,19.59019448527594,15.30159038535735,11.494419040575988,0.6216437501366137,0.004173032495254761,0.06837139539220907,0.3448208299189334,0.961689064435468
kab,331.9361424009404,14.078085312962422,9.459537517889244,11.496979997956403,3.060795687545815,31.150492823570186,28.08969713602437,16.503772486832737,0.6947166570059704,0.013282308414510788,0.16559537565107826,0.44019322473484307,0.7854578464358484,24.388304271241594,7.783295537827194,4.151587440274322,7.295200145052282,2.3734718545841424,14.19208884703426,11.818616992450117,4.347296481334892,0.5853330803691751,0.034318996157974575,0.3228433813588825,0.7152084392023758,0.9963635364985881
kbo,236.89875879834275,13.865595505369924,9.615956572884784,11.781576875883779,2.696457791497031,31.204991523226084,28.508533731729052,27.06916709276147,0.688840512238276,0.012058573076071295,0.20411998999800104,0.4379361102241244,0.7800977409739445,22.867107533470854,10.960781559242367,4.096748467799998,10.386317500616157,4.895989794624411,17.572927006133916,12.676937211509506,14.97502258187561,0.577390589018673,0.0032090336492017453,0.05463481767967022,0.43825568297660383,0.9936617151364772
kbq,535.3194774421618,9.151020778358967,4.732511781556557,9.067285481734503,2.2300016411589976,16.763708866465148,14.53370722530615,3.060862857866782,0.6188917347124107,0.03528280570721829,0.25511764149230015,0.5724518182017361,1.0,117.71981419393282,11.074046711164604,4.066553263979565,10.69955380342323,4.196679416553098,17.806478696960063,13.609799280406964,9.825794499152211,0.6022565843435512,0.005430236365197698,0.07691991158614438,0.4191922832870593,0.9999999999999996
