ID,paired_000.00_001.00THz,paired_001.00_002.00THz,paired_002.00_003.00THz,paired_003.00_004.00THz,paired_004.00_005.00THz,paired_005.00_006.00THz,paired_006.00_007.00THz,paired_007.00_008.00THz,paired_008.00_009.00THz,paired_009.00_010.00THz,paired_010.00_011.00THz,paired_011.00_012.00THz,paired_012.00_013.00THz,paired_013.00_014.00THz,paired_014.00_015.00THz,paired_015.00_016.00THz,paired_016.00_017.00THz,paired_017.00_018.00THz,paired_018.00_019.00THz,paired_019.00_020.00THz,paired_020.00_021.00THz,paired_021.00_022.00THz,paired_022.00_023.00THz,paired_023.00_024.00THz,paired_024.00_025.00THz,paired_025.00_026.00THz,paired_026.00_027.00THz,paired_027.00_028.00THz,paired_028.00_029.00THz,paired_029.00_030.00THz,paired_030.00_031.00THz,paired_031.00_032.00THz,paired_032.00_033.00THz,paired_033.00_034.00THz,paired_034.00_035.00THz,paired_035.00_036.00THz,paired_036.00_037.00THz,paired_037.00_038.00THz,paired_038.00_039.00THz,paired_039.00_040.00THz,paired_040.00_041.00THz,paired_041.00_042.00THz,paired_042.00_043.00THz,paired_043.00_044.00THz,paired_044.00_045.00THz,paired_045.00_046.00THz,paired_046.00_047.00THz,paired_047.00_048.00THz,paired_048.00_049.00THz,paired_049.00_050.00THz,paired_050.00_051.00THz,paired_051.00_052.00THz,paired_052.00_053.00THz,paired_053.00_054.00THz,paired_054.00_055.00THz,paired_055.00_056.00THz,paired_056.00_057.00THz,paired_057.00_058.00THz,paired_058.00_059.00THz,paired_059.00_060.00THz,paired_060.00_061.00THz,paired_061.00_062.00THz,paired_062.00_063.00THz,paired_063.00_064.00THz,paired_064.00_065.00THz,paired_065.00_066.00THz,paired_066.00_067.00THz,paired_067.00_068.00THz,paired_068.00_069.00THz,paired_069.00_070.00THz,paired_070.00_071.00THz,paired_071.00_072.00THz,paired_072.00_073.00THz,paired_073.00_074.00THz,paired_074.00_075.00THz,paired_075.00_076.00THz,paired_076.00_077.00THz,paired_077.00_078.00THz,paired_078.00_079.00THz,paired_079.00_080.00THz,paired_080.00_081.00THz,paired_081.00_082.00THz,paired_082.00_083.00THz,paired_083.00_084.00THz,paired_084.00_085.00THz,paired_085.00_086.00THz,paired_086.00_087.00THz,paired_087.00_088.00THz,paired_088.00_089.00THz,paired_089.00_090.00THz,paired_090.00_091.00THz,paired_091.00_092.00THz,paired_092.00_093.00THz,paired_093.00_094.00THz,paired_094.00_095.00THz,paired_095.00_096.00THz,paired_096.00_097.00THz,paired_097.00_098.00THz,paired_098.00_099.00THz,paired_099.00_100.00THz
3uq,0.0004449980644506713,0.00774089557755304,0.03627454307100212,0.04626909000459083,0.04883517098889479,0.048175304311938234,0.04620578143438644,0.08228746464612634,0.03798395622577199,0.04357633830621283,0.045484556165799155,0.050793951219038944,0.03533862528941477,0.05189815064845688,0.008686022670539155,0.06143077532380989,0.0636308055760977,0.0013081374597620791,0.011851785251863164,0.039478554872127564,0.0013303401959097426,0.0,0.0,0.0,0.0,0.0,0.005858427918840214,0.010086954115784296,0.0412718573383571,0.02521408140020761,0.027923901785927657,0.06094830717170623,0.011848733438933908,0.007279583261024092,0.010840627153780648,0.02016577386753782,0.009536505244154366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3zo,0.016683267542194694,0.14203437374882788,0.1904458903083592,0.10828150837747044,0.0958661661017678,0.07148430832266094,0.07016963664020139,0.07337333852536018,0.02864030172909184,0.030983433363906323,0.03109948293890656,0.029930857830677657,0.027571580598340945,0.010645183378698747,0.0,0.003090619938857647,0.03591996778868433,0.033780082865993426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,0.0024323261611755667,0.03147878129461057,0.08815623208281533,0.09318880466640281,0.06226884860827274,0.04681803132777325,0.05730044797197287,0.06935174161772073,0.06370912294470153,0.04621256222773607,0.0590145949558472,0.05755904570718294,0.05216178336797322,0.05505277401939507,0.051957396093090344,0.03803686541119558,0.033735435063800945,0.031143449099761203,0.016012446412384133,0.013933135547076078,0.013922870783555624,0.016553304635556102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,0.0005853114470204001,0.007311840028119862,0.05330641268119895,0.05321277378827136,0.03935408448707609,0.04809791190706653,0.04817652835262977,0.05225074868860302,0.05132220984751253,0.03886731677442492,0.040476371347537496,0.0462363643146823,0.052281696723733596,0.04585125412801382,0.03764514302301273,0.03430148451445728,0.02582348515361504,0.020174294636985137,0.03086770320971063,0.028861538034792876,0.021689357120943668,0.026215837900924577,0.03175476658682803,0.013799085745114263,0.01061536851423138,0.002348290353143837,0.00868286469009672,0.03932793186855274,0.012746574868201152,0.0170859524488864,0.014164930654775684,0.020249008491271724,0.017603600840286074,0.008711956828279334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47i,0.0015550884651091598,0.010440980515885052,0.04880485474016659,0.0713299506749826,0.06675187672187367,0.05743309309391385,0.04326866592783983,0.017196594872764655,0.03440418456246351,0.03370318923467221,0.030424203883515518,0.048545542722895615,0.036004560168733754,0.029497619867743335,0.023866783285938945,0.0415199808667968,0.050979250484358626,0.04626188920832225,0.022200241763953337,0.0012868481274448949,0.045371140893878927,0.0,0.0,0.0,0.0,0.02010146481223607,0.012936755394860763,0.0027534854227946495,0.038271449159110286,0.015967598454840214,0.0,0.04030063544805725,0.05079602969815852,0.03463642559268217,0.023255242361754486,0.0001343735722527906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4ba,0.0007038374894626714,0.008688657207726623,0.04169890555127249,0.049804130782867544,0.04148400905638414,0.050323097048570804,0.043255361579711375,0.09362014557914196,0.04014031283847833,0.050801535207839754,0.055602918673377834,0.04945483969523826,0.03884783188653649,0.05518017343263556,0.007458132723337693,0.07010341779059437,0.04088363400857998,6.172526028966494e-05,0.00856321860542237,0.03433938012875841,0.00013535703150319357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04092999018053703,0.030854680351421616,0.02340034684179678,0.08080687001135156,0.004345378987401322,0.004448305179371231,0.010832191760330864,0.018191497576309668,0.005040117533750227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4ea,0.002210061486855553,0.025500330913000867,0.059223298839027584,0.05622766768180585,0.05824206972027357,0.06758926821130966,0.0685652786348267,0.025667316601833464,0.0544592605189211,0.03194187464681821,0.040389512780687475,0.051454227847218995,0.05398786586384491,0.004904122484221352,0.0007859264937746346,0.07736181393409193,0.02789707130011816,0.000785517038074924,0.04224719280750858,0.009872760665820933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017262795470771954,0.048111664544147004,0.034696678222180595,0.05348127831340026,0.047859553341969584,0.0034471746987135557,0.009695654954850523,0.019051919364081356,0.0070808426198504075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4kt,0.009457238241833447,0.0654911448274611,0.16474280720404724,0.21189362656324695,0.1643816075088495,0.10877982729955844,0.09687235167279079,0.031285703853118914,0.08699097167130919,0.04376162560806973,0.01605527757318662,0.0002878179765281347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5bz,0.0010436505547170352,0.007649165608711348,0.02025001062839466,0.02443499708289139,0.03655128599096283,0.044009665250830096,0.06342256379226528,0.07320520848004525,0.06852766198492923,0.08362387805224902,0.07200745887219748,0.03592714162483757,0.012853700972165002,0.008934629142194221,0.008318640740315374,0.01078550260349055,0.009876090307510365,0.005849146140735238,0.13054207011963698,0.03753635250449923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12216083261526976,0.006994283883763074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029602387351328144,0.05235110840114412,0.03308446808323178,0.0004580992116849673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5wz,0.019068072756528,0.15405026433469346,0.1382950248751545,0.081052472932094,0.09008927611624794,0.06065042502778227,0.059366364305793826,0.07938464825800967,0.02154171793660884,0.0445277730979996,0.01831764363742697,0.03604772887212857,0.035801643245334906,0.004172715463952105,0.0,0.019365518561450787,0.11312950048600649,0.025139210092788244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5z0,0.0003090237614406607,0.0022654913613072577,0.007823294242040861,0.021432523493013837,0.041788332372449014,0.051848466884853055,0.06961092381434325,0.06689594874580229,0.0600182802209363,0.07045049021130599,0.07136223581252066,0.06458183109790458,0.062271528472015523,0.03926596988815935,0.03633149253349476,0.028379021919607606,0.037269863755072366,0.03384229393571126,0.0007328624094850282,0.0031820435233302314,0.10400572115899338,0.0663635873457433,0.031167460820868898,0.018362770815699186,0.010374991373665921,6.35500302355218e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5zv,0.001399636861254202,0.01020598661912899,0.04764889696833037,0.07227194681361024,0.09351850330894468,0.06736793796972773,0.029706247340806714,0.03564916986245402,0.04123629423881474,0.02420677066119374,0.028329401325899336,0.026257681429663803,0.03291255276336936,0.02446450559878111,0.03524640733523075,0.021212796009134914,0.07394147393674062,0.056668625899255934,0.03484783408794891,0.0002525247935244943,0.0,0.0,0.0,0.0,0.0,0.0,0.0407877653184221,0.02073743009325766,0.047665689112123766,0.05821112111214565,0.03718764391321249,0.02535954095528904,0.01266433430934016,4.128136239467482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68u,0.0017404886858256867,0.027907558246687753,0.085354515183578,0.08952012390013987,0.06817820842488274,0.048699302084856656,0.06722910452030986,0.07235368761108843,0.061482675046219376,0.03979061506200443,0.056324572411741686,0.06414855153191076,0.051885321383448896,0.054070553855494495,0.04798429055908284,0.03812570375263727,0.03426858735549657,0.025988581707930565,0.017186455179365963,0.016632013840122577,0.022506730935507317,0.006833885894373852,0.0017884728272942409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6du,0.0012425439023270146,0.00939092573295602,0.03850321716541435,0.049122405593380894,0.05985940174614078,0.05559905879997066,0.046908576107097005,0.0547009108835149,0.058763071841786474,0.05693926958117911,0.06516064530998529,0.07367080586589413,0.05949277228763242,0.04613606779091061,0.03838962342537056,0.031988688332301604,0.03948409009188745,0.04833062625228485,0.05213938637678063,0.02826560931949824,0.02658860718368186,0.01876230171476861,0.012592957310173142,0.00775374751862656,0.009466077366895616,0.0050712765548629754,0.0022660820463814855,0.003411253898296684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jf,0.008848425806592038,0.11162198405875799,0.18263380529562123,0.08467482231100383,0.08503022495099179,0.06892441103438625,0.06610398727027576,0.06416682231701906,0.036090259104199954,0.028607796938200734,0.03138129482866997,0.030893744352165294,0.03441329758730787,0.012163019648214337,0.0008604737280711682,0.02532049846500775,0.08878750269097561,0.03947762961253937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6l9,0.0002713124637396207,0.002598664457045694,0.014530799630647653,0.04645818718499189,0.0528272406256073,0.04612245277733676,0.021146152790304094,0.024982629555949907,0.027740686176607545,0.021572301493653936,0.03207418701075048,0.030773620012319487,0.02284619407612881,0.03302199392761899,0.02018647700374929,0.024709024678299437,0.019500625099926193,0.019008532629260562,0.01938716725325003,0.05388093431350901,0.04297917898707575,0.03339271046302785,0.01618899523058763,0.013784674481115344,0.005783317719540431,0.018716313706574162,0.03183385793064506,0.0542087070261367,0.032627274912324054,0.0012493823346490464,0.0012230131067290035,0.017619481432376984,0.027862019206315175,0.011972513948452829,0.00193517972224502,0.0,0.014655462851941553,0.04781434433312769,0.03554324592402666,0.0037353453727590135,0.03394598889841374,0.019289809251239787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7e5,0.005280303897953196,0.03968463390812799,0.08002026482086635,0.0700309751310123,0.07773011399351443,0.042650968867002766,0.05732294370532876,0.06878333065434859,0.08246259457063287,0.08536739656810707,0.0648889431331972,0.05368250890656343,0.0356045471908831,0.03705476948830394,0.029975717429153434,0.03091748071055046,0.039640503601021844,0.027562848666963586,0.006848024156740883,0.01792399591018312,0.01638906472127622,0.014337489131732585,0.015840580836535854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7ek,0.004126696312322364,0.03076060745260284,0.04619393265902902,0.06020657269108407,0.05472316654343981,0.053242167933707105,0.061954795488065456,0.06837732201012679,0.05354947738303869,0.058364902121311596,0.05906055980489548,0.04922895057317044,0.03975076079273115,0.0326989360899884,0.021109812295604945,0.02444381223082253,0.014485641030207653,0.012739949301191655,0.038641385577148336,0.055524613845814766,0.06738554375953434,0.06198887988747302,0.03038864632317759,0.0010528678935119518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7o7,0.0036486257468005935,0.035123560485241026,0.09486113170118197,0.09220515225474774,0.054098393788549456,0.041235465299405645,0.06464979391667551,0.06724964302205384,0.060445763416864674,0.04872926031538789,0.051098327107862454,0.06084739438453346,0.06129755360033306,0.04940295051045561,0.04747389464447259,0.03699547414527921,0.028676512414062647,0.027211107065586736,0.021730923833487563,0.014616693268285302,0.019849910974412303,0.016844122926945284,0.0017083451773752276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7tu,0.021240794893070472,0.08122725692325179,0.12527368393074284,0.12043588778296326,0.07151281349560672,0.07326195773012685,0.08623603060032801,0.09205962840367915,0.037854205916028213,0.03303658658971684,0.028498858137757026,0.030574641460380057,0.03117926611209314,0.001992503146110592,0.010895407140401391,0.04833426277017244,0.05475257136239421,0.05163364360517706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7w5,0.0022607014161451305,0.021750606590053873,0.07042511086316154,0.09047535797260335,0.0735143594891157,0.04903452482819487,0.05988729585471351,0.07211630101853679,0.06486508685497469,0.057526382941460986,0.058045025673829985,0.06037753074379093,0.058750151566371166,0.05457379331178011,0.046737259236867564,0.037722878616179754,0.02984558862040495,0.028577284633535257,0.018754085176899204,0.020173971495590033,0.004688862600719303,0.018706946447673744,0.0011908940473974313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,0.01456604812172425,0.08802295452293006,0.13006970397516754,0.1104215475972789,0.07238632489519418,0.1068929837718205,0.06389562637515471,0.05707942673913361,0.0411640255509573,0.04351038301455495,0.050575371571259686,0.05482709552488924,0.05474769298896041,0.011880005758314442,0.0,0.04927936180465607,0.03784177984660735,0.01283966794139673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,0.0014631314448068753,0.01204940943241256,0.03601077474138542,0.04882444127146201,0.05902217277272426,0.012246144020338816,0.01781100942642458,0.018865760221652955,0.010953974134868824,0.00986939641858489,0.008445812411349434,0.036422914076203766,0.005299276055884181,0.01882586275275579,0.03526323583891005,0.050424949216557706,0.009418029366212204,0.0,0.0,0.0,0.011331476850075373,0.05429298906644756,0.056422144523156796,0.04397037757407555,0.08930691643073439,0.027292249505323562,0.0296058343926662,0.0306623112553338,3.8517864567314656e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006751781335991026,0.03031718579381273,0.0,0.013352220164406802,0.05749931555601238,0.07393644426974996,0.05866007840846582,0.03142046660903803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8ub,0.012214160601889132,0.07400887061913397,0.13356631510912184,0.11545448447548753,0.07066651840656449,0.06829944744622309,0.09526147126072439,0.06337540674030288,0.049724030056101404,0.027531558419336487,0.0435618291890078,0.0580588942795366,0.022407813552373906,0.009510929652783648,0.007294867232958227,0.06711029430726026,0.07245500818668027,0.009498100464514337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
