ID,paired_000.00_000.50THz,paired_000.50_001.00THz,paired_001.00_001.50THz,paired_001.50_002.00THz,paired_002.00_002.50THz,paired_002.50_003.00THz,paired_003.00_003.50THz,paired_003.50_004.00THz,paired_004.00_004.50THz,paired_004.50_005.00THz,paired_005.00_005.50THz,paired_005.50_006.00THz,paired_006.00_006.50THz,paired_006.50_007.00THz,paired_007.00_007.50THz,paired_007.50_008.00THz,paired_008.00_008.50THz,paired_008.50_009.00THz,paired_009.00_009.50THz,paired_009.50_010.00THz,paired_010.00_010.50THz,paired_010.50_011.00THz,paired_011.00_011.50THz,paired_011.50_012.00THz,paired_012.00_012.50THz,paired_012.50_013.00THz,paired_013.00_013.50THz,paired_013.50_014.00THz,paired_014.00_014.50THz,paired_014.50_015.00THz,paired_015.00_015.50THz,paired_015.50_016.00THz,paired_016.00_016.50THz,paired_016.50_017.00THz,paired_017.00_017.50THz,paired_017.50_018.00THz,paired_018.00_018.50THz,paired_018.50_019.00THz,paired_019.00_019.50THz,paired_019.50_020.00THz,paired_020.00_020.50THz,paired_020.50_021.00THz,paired_021.00_021.50THz,paired_021.50_022.00THz,paired_022.00_022.50THz,paired_022.50_023.00THz,paired_023.00_023.50THz,paired_023.50_024.00THz,paired_024.00_024.50THz,paired_024.50_025.00THz,paired_025.00_025.50THz,paired_025.50_026.00THz,paired_026.00_026.50THz,paired_026.50_027.00THz,paired_027.00_027.50THz,paired_027.50_028.00THz,paired_028.00_028.50THz,paired_028.50_029.00THz,paired_029.00_029.50THz,paired_029.50_030.00THz,paired_030.00_030.50THz,paired_030.50_031.00THz,paired_031.00_031.50THz,paired_031.50_032.00THz,paired_032.00_032.50THz,paired_032.50_033.00THz,paired_033.00_033.50THz,paired_033.50_034.00THz,paired_034.00_034.50THz,paired_034.50_035.00THz,paired_035.00_035.50THz,paired_035.50_036.00THz,paired_036.00_036.50THz,paired_036.50_037.00THz,paired_037.00_037.50THz,paired_037.50_038.00THz,paired_038.00_038.50THz,paired_038.50_039.00THz,paired_039.00_039.50THz,paired_039.50_040.00THz,paired_040.00_040.50THz,paired_040.50_041.00THz,paired_041.00_041.50THz,paired_041.50_042.00THz,paired_042.00_042.50THz,paired_042.50_043.00THz,paired_043.00_043.50THz,paired_043.50_044.00THz,paired_044.00_044.50THz,paired_044.50_045.00THz,paired_045.00_045.50THz,paired_045.50_046.00THz,paired_046.00_046.50THz,paired_046.50_047.00THz,paired_047.00_047.50THz,paired_047.50_048.00THz,paired_048.00_048.50THz,paired_048.50_049.00THz,paired_049.00_049.50THz,paired_049.50_050.00THz,paired_050.00_050.50THz,paired_050.50_051.00THz,paired_051.00_051.50THz,paired_051.50_052.00THz,paired_052.00_052.50THz,paired_052.50_053.00THz,paired_053.00_053.50THz,paired_053.50_054.00THz,paired_054.00_054.50THz,paired_054.50_055.00THz,paired_055.00_055.50THz,paired_055.50_056.00THz,paired_056.00_056.50THz,paired_056.50_057.00THz,paired_057.00_057.50THz,paired_057.50_058.00THz,paired_058.00_058.50THz,paired_058.50_059.00THz,paired_059.00_059.50THz,paired_059.50_060.00THz,paired_060.00_060.50THz,paired_060.50_061.00THz,paired_061.00_061.50THz,paired_061.50_062.00THz,paired_062.00_062.50THz,paired_062.50_063.00THz,paired_063.00_063.50THz,paired_063.50_064.00THz,paired_064.00_064.50THz,paired_064.50_065.00THz,paired_065.00_065.50THz,paired_065.50_066.00THz,paired_066.00_066.50THz,paired_066.50_067.00THz,paired_067.00_067.50THz,paired_067.50_068.00THz,paired_068.00_068.50THz,paired_068.50_069.00THz,paired_069.00_069.50THz,paired_069.50_070.00THz,paired_070.00_070.50THz,paired_070.50_071.00THz,paired_071.00_071.50THz,paired_071.50_072.00THz,paired_072.00_072.50THz,paired_072.50_073.00THz,paired_073.00_073.50THz,paired_073.50_074.00THz,paired_074.00_074.50THz,paired_074.50_075.00THz,paired_075.00_075.50THz,paired_075.50_076.00THz,paired_076.00_076.50THz,paired_076.50_077.00THz,paired_077.00_077.50THz,paired_077.50_078.00THz,paired_078.00_078.50THz,paired_078.50_079.00THz,paired_079.00_079.50THz,paired_079.50_080.00THz,paired_080.00_080.50THz,paired_080.50_081.00THz,paired_081.00_081.50THz,paired_081.50_082.00THz,paired_082.00_082.50THz,paired_082.50_083.00THz,paired_083.00_083.50THz,paired_083.50_084.00THz,paired_084.00_084.50THz,paired_084.50_085.00THz,paired_085.00_085.50THz,paired_085.50_086.00THz,paired_086.00_086.50THz,paired_086.50_087.00THz,paired_087.00_087.50THz,paired_087.50_088.00THz,paired_088.00_088.50THz,paired_088.50_089.00THz,paired_089.00_089.50THz,paired_089.50_090.00THz,paired_090.00_090.50THz,paired_090.50_091.00THz,paired_091.00_091.50THz,paired_091.50_092.00THz,paired_092.00_092.50THz,paired_092.50_093.00THz,paired_093.00_093.50THz,paired_093.50_094.00THz,paired_094.00_094.50THz,paired_094.50_095.00THz,paired_095.00_095.50THz,paired_095.50_096.00THz,paired_096.00_096.50THz,paired_096.50_097.00THz,paired_097.00_097.50THz,paired_097.50_098.00THz,paired_098.00_098.50THz,paired_098.50_099.00THz,paired_099.00_099.50THz,paired_099.50_100.00THz
h89,0.00038645706169928716,0.0046755673022266,0.013719150485876023,0.02680915182423015,0.044723082618817966,0.055059262421972684,0.05021103770895868,0.04187041618610515,0.0359024743468506,0.02271738082554958,0.02172088675642152,0.02475723361185128,0.025722781349068663,0.03285534610235576,0.03406739408777333,0.033439529203183875,0.028979452122447413,0.025700292715127946,0.02315162909647456,0.018721873824412066,0.02473536332153672,0.0279422962078645,0.03240819633562508,0.03372161410426773,0.030789869401914527,0.024547969763903516,0.02247052677125263,0.024752051506878474,0.0259289836922116,0.020544206985500496,0.02118555488490739,0.022462221354664455,0.016105831436021664,0.013402145125070807,0.016215388752020957,0.014503350321855239,0.011628747154578666,0.009158960362958832,0.00749287342342427,0.006388022902834388,0.003780798411618862,0.0008764602703790535,0.01315685720300432,0.010439691533840514,0.00017161912046238873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hai,0.0019433524087796152,0.018358059167793022,0.04573749799428336,0.047353393218794955,0.047148843711940454,0.039202705667536315,0.035544309827029934,0.040410681113565924,0.0393915308164055,0.03931688887244811,0.032132656492971826,0.03401572511345101,0.03409929182332833,0.02653973821156954,0.01846857835010352,0.015947094943316455,0.0025920859098330965,0.0,0.0,0.0,0.0,0.013353873392670561,0.03852346236056776,0.025415729185223928,0.013304933036504426,0.0027956272951434125,0.012245026588824938,0.002359886553799721,0.004816965051566534,0.007524426749497153,0.04988586420685983,0.04247372762669088,0.015396777798291966,0.0242827622751378,0.015878071337930802,0.00976382824021052,0.006651702768092606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012407630774837064,0.026886396114263817,0.005843579452705069,0.02612216048372879,0.02744131150469304,0.02365985715416162,0.018342815712360173,0.009802978760717142,0.010755762786870035,0.01087040380936093,0.012509452588900885,0.0018007162706970903,0.00942616065535344,0.001255675821187209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbz,0.0024089605573791553,0.032993844115456375,0.06590075380866775,0.06408878353681217,0.09130602037133079,0.07810594620081945,0.06376543830599492,0.047967549902262235,0.03596321033450008,0.029854290635894457,0.03299288060774805,0.03599308327291856,0.0251575807699315,0.028272076863443928,0.03476840042425698,0.03393456436898898,0.03060558850305369,0.025785083302062715,0.012937882018906855,0.010849081775050022,0.00923981695505344,0.010499164663139353,0.013160843120650667,0.03856025162969246,0.020722577862121675,0.008176827579361593,0.005074117450202613,0.0036801392190262934,0.001842454249860709,0.0,0.004852857110763177,0.013814876445953292,0.01828838997362762,0.00935614269385518,0.027489759405856663,0.0315907619653566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcm,0.0004840486248587722,0.008997737971214032,0.01602971247294715,0.03142040053815365,0.04242609269124178,0.047345882342806324,0.039439542507366476,0.03656852465286572,0.029076115855939853,0.023816128258462806,0.022862959464903614,0.03173938335650343,0.02648807630586366,0.029958133797898114,0.03372999478890661,0.03205576454907096,0.03262217692222072,0.02407431843414347,0.027193484244965982,0.025252047090190095,0.023653024409827014,0.02644754189716878,0.025602379977383155,0.025577862465772993,0.02325930164724763,0.02683225744702459,0.02690651532534499,0.02493690635894489,0.022801087650449598,0.02358395282113303,0.01922308146058818,0.020817030332040982,0.019412456834120875,0.01965288945042745,0.014186349436791588,0.01233672894999528,0.011550537729254752,0.010687778782757378,0.007479505600702874,0.005858146731350439,0.006006394330720134,0.009960770745253656,0.014264013628182902,0.008614527449632097,0.008564300078679843,0.00020413358868154056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hja,0.002092197921741021,0.006635048937806049,0.013936295617216375,0.023331660069143955,0.03756104441250809,0.04487175112164076,0.04476627109134374,0.041509875383546974,0.042629178885627256,0.028192746923238796,0.02841647579185999,0.03327988895890477,0.034839455236426134,0.029645018265899638,0.02859321865776798,0.022160001775430194,0.02574451661855781,0.026963386501988672,0.028826573626961123,0.03437699475534204,0.029192063678867102,0.037001847955196614,0.041546635413722145,0.03767606818703222,0.02895064199771525,0.01077945883829915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001127341923779868,0.010047371350957285,0.001464437302940191,0.01724247731703473,0.016039864396749894,0.013734620208664852,0.015792598790071017,0.014442246687042627,0.012625918489295233,0.017501409804189395,0.010546122501739351,0.024495124194866,0.010200207871262183,0.01843785721764361,0.023866258791036037,0.0036119946966900697,0.02108125906946409,0.004224572762789853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i12,8.996363823316884e-05,0.0006188227865963878,0.001711896750804265,0.004229182387694844,0.017769767230863074,0.03272996130689845,0.021567973270140893,0.02000206627874993,0.031697035584287325,0.023748281961082775,0.026099385551696944,0.03282257302006866,0.03905505064767771,0.034771472166876594,0.03246574095683055,0.03289791383530968,0.025909137528507327,0.01689945592812563,0.02114567069227959,0.023066711532176497,0.03168091807061051,0.03428507119957812,0.03850943322204193,0.03354753364541925,0.04059389111464925,0.03779701211867211,0.021986901017158934,0.0146516289873305,0.011110716685896138,0.009152733882309028,0.03393944593875867,0.03384292933453968,0.022549338783856586,0.019661992653773153,0.02047868651674448,0.020339856912775983,0.01789251630794589,0.019744867947519725,0.02328041612808866,0.025267641171870178,0.019484967480460882,0.010409776721685977,0.00908483987029597,0.00849846598345138,0.0027598143675340247,0.0001505408821324439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ia5,0.0037783627050378145,0.008840756547603837,0.013037083712151855,0.017558246245686887,0.03154165218307813,0.042011471231801795,0.046954242896186445,0.03450770950818255,0.02954816058155336,0.03529354929339439,0.032349146399681235,0.036976175222741374,0.0418996657193042,0.04371684063969297,0.03630471421128906,0.026953069261418217,0.024142920317746265,0.03113795663059858,0.03015513963718058,0.03197467277093873,0.028144564654836824,0.019667029090882433,0.02582924993732919,0.028970528192325,0.018032307312832844,0.026459451167316857,0.023601432140557103,0.01201924078052489,0.005990851947397027,0.001079672791667838,0.0005075814222367829,0.00014716800846981042,0.0006196393792397258,0.005311468694719554,0.01938410879537346,0.04024015208915287,0.006383846868742909,0.002501039099181882,0.0027684999259104857,0.003092539663419901,0.003533959689646459,0.004112238224907265,0.0049609262555149435,0.006537194787062852,0.010638468196387463,0.011741093292871789,0.011417757681450973,0.007378918585720235,0.0,0.012810161926264522,0.04039073941091282,0.013441073974960818,0.0033474842079708454,0.00025807608894323097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iiy,0.0011236845981029404,0.016727127204510275,0.04872411478266078,0.06763825741149235,0.09082890725280432,0.07993596826255127,0.052122244389657874,0.043295484297254314,0.048410932986275974,0.036668623887983184,0.03591127804773743,0.032859393345909746,0.0374634126756468,0.035424141843529613,0.03358241932039967,0.027087141465244952,0.013373768738473084,0.015195574190814827,0.010207638461251934,0.015132476437705024,0.013567267227975239,0.016956457775750444,0.018693488767078516,0.011230032821527949,0.01806442748034963,0.013461141773570856,0.009292226159846453,0.00747527837236306,0.0008413147669796714,0.0,0.011268463740107268,0.02653167351210303,0.048716367422505034,0.02722814048512757,0.03176901779569961,0.0031921122990093086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ij5,0.001286283239050714,0.020642998875740053,0.04277296052717395,0.0736091568361019,0.09645969780997285,0.07791967367548237,0.06253559726826048,0.0459810888880744,0.03710634085117412,0.040271451114547864,0.0453581440598022,0.03447291906529961,0.03274580379836012,0.03354293724152276,0.045194165591459556,0.030726671625479964,0.010687516199356487,0.017998064170703418,0.015566756386372081,0.015269234685313002,0.009573070381374138,0.009579182071600224,0.010223755411443786,0.009597934709259608,0.016464753024533003,0.011879584471602929,0.004910738052060192,0.001156039274199086,0.0,0.0,0.0,0.011544752865740972,0.03947906836162067,0.045677353514136584,0.027476156032899123,0.022290149920281763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ik8,0.0016052310213179207,0.014528107364870575,0.03970159766498299,0.05980663709555016,0.06191693109874817,0.0634259720960576,0.06101734701087559,0.04562803213959572,0.041508679576318326,0.042070427194115245,0.03240538498598427,0.03983615968570423,0.03366122285384755,0.04286738200699736,0.03479404785334576,0.028254931773215038,0.01988147413527052,0.024399603403663123,0.030410976983625847,0.024489282111536195,0.02768012609974547,0.014317433731213079,0.03301318886109878,0.030338531187908968,0.017712656297775953,0.012542796476676808,0.012784667227334833,0.0012657449211908186,0.0,0.0,0.013444595005422616,0.03140877033358561,0.010252712196938024,0.03221891953935583,0.012932852763206243,0.007877577302924696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iqt,0.00015906277754564746,0.0009631532766052102,0.003948351747533165,0.00658062857163943,0.010591740047060674,0.020734728900234492,0.0266485711663179,0.027443051354802583,0.0278234682662209,0.028369106461546,0.027786128579176315,0.023485989983088214,0.022137416565107086,0.027116445538271628,0.02647048729061604,0.031692421508347605,0.03289259715759997,0.024993869617898165,0.025514881213316687,0.023140385622418227,0.022105672034526125,0.021834451671753526,0.01539398401180728,0.022704385999198884,0.030626448934246854,0.028099192928656567,0.020239410619326718,0.009387745537569266,0.005290935640439389,0.0006308051840566651,0.013356740199780897,0.03225507215516833,0.03260720456491599,0.02653573206742642,0.0017183157302709147,0.00014642395955412284,0.006624696148572935,0.021421011086223695,0.02342698249396446,0.01570408317339597,0.0008598700554277188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007659123538488498,0.004330828725040983,0.005565852049777998,0.0012895056071770953,0.007177140205997864,0.031550738092454934,0.02636551769716864,0.027840950078395762,0.013326151245882708,0.022040054977323083,0.027634540379593318,0.007189076236085893,0.0038480519042938346,0.0008936267570268416,0.002794875153270047,0.004314572068479131,0.008114745809086199,0.00789435408327808,0.009794950424376316,0.009841868439268152,0.0019282659445335629,0.0019322856658193445,0.0012879059797068686,0.002375920823747143,0.00044065945673867134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
