ID,totalDOS_000.00_000.50THz,totalDOS_000.50_001.00THz,totalDOS_001.00_001.50THz,totalDOS_001.50_002.00THz,totalDOS_002.00_002.50THz,totalDOS_002.50_003.00THz,totalDOS_003.00_003.50THz,totalDOS_003.50_004.00THz,totalDOS_004.00_004.50THz,totalDOS_004.50_005.00THz,totalDOS_005.00_005.50THz,totalDOS_005.50_006.00THz,totalDOS_006.00_006.50THz,totalDOS_006.50_007.00THz,totalDOS_007.00_007.50THz,totalDOS_007.50_008.00THz,totalDOS_008.00_008.50THz,totalDOS_008.50_009.00THz,totalDOS_009.00_009.50THz,totalDOS_009.50_010.00THz,totalDOS_010.00_010.50THz,totalDOS_010.50_011.00THz,totalDOS_011.00_011.50THz,totalDOS_011.50_012.00THz,totalDOS_012.00_012.50THz,totalDOS_012.50_013.00THz,totalDOS_013.00_013.50THz,totalDOS_013.50_014.00THz,totalDOS_014.00_014.50THz,totalDOS_014.50_015.00THz,totalDOS_015.00_015.50THz,totalDOS_015.50_016.00THz,totalDOS_016.00_016.50THz,totalDOS_016.50_017.00THz,totalDOS_017.00_017.50THz,totalDOS_017.50_018.00THz,totalDOS_018.00_018.50THz,totalDOS_018.50_019.00THz,totalDOS_019.00_019.50THz,totalDOS_019.50_020.00THz,totalDOS_020.00_020.50THz,totalDOS_020.50_021.00THz,totalDOS_021.00_021.50THz,totalDOS_021.50_022.00THz,totalDOS_022.00_022.50THz,totalDOS_022.50_023.00THz,totalDOS_023.00_023.50THz,totalDOS_023.50_024.00THz,totalDOS_024.00_024.50THz,totalDOS_024.50_025.00THz,totalDOS_025.00_025.50THz,totalDOS_025.50_026.00THz,totalDOS_026.00_026.50THz,totalDOS_026.50_027.00THz,totalDOS_027.00_027.50THz,totalDOS_027.50_028.00THz,totalDOS_028.00_028.50THz,totalDOS_028.50_029.00THz,totalDOS_029.00_029.50THz,totalDOS_029.50_030.00THz,totalDOS_030.00_030.50THz,totalDOS_030.50_031.00THz,totalDOS_031.00_031.50THz,totalDOS_031.50_032.00THz,totalDOS_032.00_032.50THz,totalDOS_032.50_033.00THz,totalDOS_033.00_033.50THz,totalDOS_033.50_034.00THz,totalDOS_034.00_034.50THz,totalDOS_034.50_035.00THz,totalDOS_035.00_035.50THz,totalDOS_035.50_036.00THz,totalDOS_036.00_036.50THz,totalDOS_036.50_037.00THz,totalDOS_037.00_037.50THz,totalDOS_037.50_038.00THz,totalDOS_038.00_038.50THz,totalDOS_038.50_039.00THz,totalDOS_039.00_039.50THz,totalDOS_039.50_040.00THz,totalDOS_040.00_040.50THz,totalDOS_040.50_041.00THz,totalDOS_041.00_041.50THz,totalDOS_041.50_042.00THz,totalDOS_042.00_042.50THz,totalDOS_042.50_043.00THz,totalDOS_043.00_043.50THz,totalDOS_043.50_044.00THz,totalDOS_044.00_044.50THz,totalDOS_044.50_045.00THz,totalDOS_045.00_045.50THz,totalDOS_045.50_046.00THz,totalDOS_046.00_046.50THz,totalDOS_046.50_047.00THz,totalDOS_047.00_047.50THz,totalDOS_047.50_048.00THz,totalDOS_048.00_048.50THz,totalDOS_048.50_049.00THz,totalDOS_049.00_049.50THz,totalDOS_049.50_050.00THz,totalDOS_050.00_050.50THz,totalDOS_050.50_051.00THz,totalDOS_051.00_051.50THz,totalDOS_051.50_052.00THz,totalDOS_052.00_052.50THz,totalDOS_052.50_053.00THz,totalDOS_053.00_053.50THz,totalDOS_053.50_054.00THz,totalDOS_054.00_054.50THz,totalDOS_054.50_055.00THz,totalDOS_055.00_055.50THz,totalDOS_055.50_056.00THz,totalDOS_056.00_056.50THz,totalDOS_056.50_057.00THz,totalDOS_057.00_057.50THz,totalDOS_057.50_058.00THz,totalDOS_058.00_058.50THz,totalDOS_058.50_059.00THz,totalDOS_059.00_059.50THz,totalDOS_059.50_060.00THz,totalDOS_060.00_060.50THz,totalDOS_060.50_061.00THz,totalDOS_061.00_061.50THz,totalDOS_061.50_062.00THz,totalDOS_062.00_062.50THz,totalDOS_062.50_063.00THz,totalDOS_063.00_063.50THz,totalDOS_063.50_064.00THz,totalDOS_064.00_064.50THz,totalDOS_064.50_065.00THz,totalDOS_065.00_065.50THz,totalDOS_065.50_066.00THz,totalDOS_066.00_066.50THz,totalDOS_066.50_067.00THz,totalDOS_067.00_067.50THz,totalDOS_067.50_068.00THz,totalDOS_068.00_068.50THz,totalDOS_068.50_069.00THz,totalDOS_069.00_069.50THz,totalDOS_069.50_070.00THz,totalDOS_070.00_070.50THz,totalDOS_070.50_071.00THz,totalDOS_071.00_071.50THz,totalDOS_071.50_072.00THz,totalDOS_072.00_072.50THz,totalDOS_072.50_073.00THz,totalDOS_073.00_073.50THz,totalDOS_073.50_074.00THz,totalDOS_074.00_074.50THz,totalDOS_074.50_075.00THz,totalDOS_075.00_075.50THz,totalDOS_075.50_076.00THz,totalDOS_076.00_076.50THz,totalDOS_076.50_077.00THz,totalDOS_077.00_077.50THz,totalDOS_077.50_078.00THz,totalDOS_078.00_078.50THz,totalDOS_078.50_079.00THz,totalDOS_079.00_079.50THz,totalDOS_079.50_080.00THz,totalDOS_080.00_080.50THz,totalDOS_080.50_081.00THz,totalDOS_081.00_081.50THz,totalDOS_081.50_082.00THz,totalDOS_082.00_082.50THz,totalDOS_082.50_083.00THz,totalDOS_083.00_083.50THz,totalDOS_083.50_084.00THz,totalDOS_084.00_084.50THz,totalDOS_084.50_085.00THz,totalDOS_085.00_085.50THz,totalDOS_085.50_086.00THz,totalDOS_086.00_086.50THz,totalDOS_086.50_087.00THz,totalDOS_087.00_087.50THz,totalDOS_087.50_088.00THz,totalDOS_088.00_088.50THz,totalDOS_088.50_089.00THz,totalDOS_089.00_089.50THz,totalDOS_089.50_090.00THz,totalDOS_090.00_090.50THz,totalDOS_090.50_091.00THz,totalDOS_091.00_091.50THz,totalDOS_091.50_092.00THz,totalDOS_092.00_092.50THz,totalDOS_092.50_093.00THz,totalDOS_093.00_093.50THz,totalDOS_093.50_094.00THz,totalDOS_094.00_094.50THz,totalDOS_094.50_095.00THz,totalDOS_095.00_095.50THz,totalDOS_095.50_096.00THz,totalDOS_096.00_096.50THz,totalDOS_096.50_097.00THz,totalDOS_097.00_097.50THz,totalDOS_097.50_098.00THz,totalDOS_098.00_098.50THz,totalDOS_098.50_099.00THz,totalDOS_099.00_099.50THz,totalDOS_099.50_100.00THz
gw2,0.020128690006838337,0.14444867208757162,0.41280705843482624,0.9979910194655659,3.307832465180008,6.444202935963613,7.3691939337020855,7.9998369422737525,7.641426683325996,8.486416529313146,8.80839251624279,8.365074291759328,7.870550133732351,9.30778128364966,9.900095667507728,11.081418764139983,11.13860071104179,8.764344768267435,4.679729818882933,9.51356024794157,9.170650117854251,7.7557714061757395,10.750224241804432,5.62441176386622,7.614724130238642,5.892003932429901,7.655873525858425,7.273710456829235,7.072154954053275,2.670549265755767,2.9272929726254233,7.975393889652878,4.127123514567984,9.724234611691799,3.6625745345026246,0.19669751511705158,1.86910407309216,6.292409834350167,4.741154242773263,2.1446100347814365,0.09621200193461732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4759483990208082,4.4576853842257265,4.0098703941743565,2.185193975448101,3.594711241680443,2.5887746422940836,4.16801293320475,5.763336886951777,5.174805226264311,2.9939574204228165,7.107459258566507,6.124628201062251,2.1032101270471912,2.0559775876664617,1.3619457485160638,2.2370902836337905,3.6660452809463777,5.641191379976931,1.8701329342608801,0.0,0.49177437212767927,1.0683932404805887,1.2017322313226373,0.8828212790815542,0.14846922434054477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gxz,0.03649173418307518,0.13578361261163868,0.35704871485087647,0.8226293036814969,1.6637964355755073,2.151346851543212,2.3829005936138525,2.8848386288304546,2.4442931985552683,2.2684128999090607,2.5735889770035527,2.310836200256034,2.0682641363011456,1.739769072772642,1.1809697485500905,2.7961021158491697,1.556730044212081,0.8326135621178139,3.50342047366113,2.3690621668287193,1.6004545329762152,2.0560464417536863,2.017890842184819,1.607022667567719,1.9761576998943013,2.4119062486902862,2.599195099971901,2.4748746050538557,1.9332399316327908,2.096021168190795,1.1546888228507868,0.4751891862545108,0.8439412809155016,2.1797072368563732,2.2444280190554977,3.4255468671628506,1.8437110375337085,1.3474758950554104,0.11950339232683405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7808889793541596,0.417677054733403,0.8085500453863119,0.9235633000798487,1.3412629871210555,0.6868792041077967,1.9109961982598946,1.000951360484791,0.6594486115203466,1.014822779821884,0.7656460241460223,0.56788861105953,1.3760617400769348,1.0151148641744498,0.09641710402259207,0.5914637183749534,0.9485827062683541,0.797902679075051,0.5882047735501601,0.021806695781634744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gz8,0.1092113764251862,0.914626040157109,3.254708475257784,9.963526981086844,16.350158164191964,21.535608800379165,21.88494744783204,19.332104608392896,18.631089221432276,11.658558286852497,11.362663757831115,14.000753184589968,14.043720487741837,14.926451691915162,16.27415019746124,15.554155364546517,17.437964432737175,13.317054566490526,14.617869988590513,15.078360612618496,14.162554864259732,19.52805448496474,20.068506253004216,19.049080519830795,14.031253553098509,14.327645793412103,15.469746910751383,11.896004565255566,13.072829816131332,12.47174635003887,13.101293299373538,10.757237338263337,11.816720172771227,8.628908407165397,7.639151850968631,6.946934133938726,7.017250734057939,7.08861683956178,5.436498532467738,4.557795983162066,3.316224072631769,2.61737809837706,9.347098703821644,3.080279380690854,0.11766373852071865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h6c,0.0032106564404211476,0.027573575204636804,0.07804469158752589,0.16313536320358132,0.31247095946378073,0.5364662277781463,0.813433767178833,1.461892510605115,1.328298025627698,1.6836788477068563,1.2784245639571425,1.3278788180383634,1.31917612623986,0.8964347916405515,0.5064518296303326,0.394168128640505,1.4991539166761232,1.9965852924321137,1.60344940182725,1.4509667153043502,1.6829520161536564,2.313179020061554,3.6010413551429217,3.9071809860413538,3.066516244367282,2.93526879586679,1.9042017305225798,0.2290361953448965,0.4710589254919597,0.9499045662411163,0.30670246852982785,0.007574375489085128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7254401244930548,2.6414902763378336,1.6199994563932592,1.1679597388213452,0.6810144555259399,0.8759428786333316,0.25925085579572027,0.0344631609398931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h7r,0.07819415825988574,0.3651589293625205,1.6263142514510873,3.9919939071286823,6.68832990158111,8.878976232858255,8.490530974611236,9.359277686526237,7.986073938246854,8.787403345702899,9.669240181872006,7.948694235943464,7.871327544357641,9.174198183283707,6.539046813696913,8.44209983509235,6.843186811955633,8.127701133911756,9.714711622767012,7.107877924139473,7.0431011329060595,8.217721468954608,7.657910098323299,6.639506175301818,10.18262154641539,8.498056297594474,3.877574123155256,0.4345840623674917,0.006531445198731944,0.7280316522767976,7.25998274945681,10.161237200309074,11.430001436011139,6.070312837279914,0.5185429816739315,0.2417555004267058,2.6932481907829526,6.480603814590182,4.16141542599226,0.28850403327246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5837568696134952,8.271714161794137,8.328094142149382,7.834902136809433,7.101755380220595,8.048948600902861,8.805825199796004,6.524383013877809,2.7181677415985064,0.5132350777734018,0.329127548752183,0.6103777886646071,1.3996683508962064,2.7064973379350477,2.6902752420670595,1.561943316371412,1.481297388884343,0.11969849277744515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h82,0.11861650498838047,1.3950644726488444,6.79625496335205,7.57806251008563,7.7961219853074635,7.613200662278768,5.219959335364919,4.835623800330453,7.811224584917873,6.4707561810756005,5.5382068923769765,5.390356730092364,4.673481085375855,5.104048362447301,5.742370233026648,4.019275187671113,3.974718992953072,6.408596364022699,4.873689392401744,8.529771505958266,5.429749785380039,5.399903067570065,3.212445437361083,7.154303989056174,5.584890030498599,3.9002860439038614,1.045336685536796,2.725465353672462,0.0,0.0,0.0,0.0,12.263203247017486,1.0254263767108398,3.5895422449079035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h89,0.160761794320274,1.9950874469502708,5.804090404043621,11.210240004368512,18.53151676886881,22.889812902175052,21.095107307022666,17.848302174801802,16.035848423490663,11.172048847870343,11.275558743958001,12.720993059965167,12.972838491997663,16.52713693617264,17.334939933461584,17.337613037511716,16.018998036389775,15.807396560245962,15.659416955021015,13.300628364985698,17.094911269705108,17.62088495756649,19.520621409370165,19.190551652498414,17.482750250565346,14.03370750599015,12.80778872195873,14.105885307144717,14.380378384431026,11.52414935292677,13.308437139981095,14.657074858574788,10.566869330383213,9.062839638880689,11.707800296537982,10.20706160793327,7.903046299962057,5.699856588174498,4.340064246850943,3.49880826176161,2.0291408995992697,0.38351746148089205,6.0402294219434225,5.124407724960065,0.08425058824502685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hai,0.22741763034056145,2.143629963810733,5.341806420673095,5.619317709677812,5.667841084944223,4.768214323627568,4.328831258153347,4.897336523739131,4.781567345230478,4.81090495157332,3.816395045538165,4.0383619254100225,4.189212941669666,3.411693094963674,2.212092211129928,1.883250601202299,0.30739381974360924,0.0,0.0,0.0,0.0,1.5626405155137917,4.599419093417481,3.4930489569764376,1.8485624414114312,0.41475896471227713,1.7076300562210633,0.27834626007729923,0.9090806045390707,1.2834062249233966,5.839675533380571,4.99872486139941,1.9306133972660007,2.895987411815071,1.9590041126466673,1.5719742328607396,1.099380777464816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4499310893321677,3.1416705496283726,0.6803574888281219,3.0384011019458796,3.190910582449604,2.751756171220862,2.1330154101366503,1.140168846569452,1.252094047381675,1.2645923925939258,1.4549738778883494,0.20951594255224393,1.0960906591582642,0.14601210765333406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbz,0.22527769998021852,3.0494226758079046,6.091892238956991,6.070205104424948,8.742307872916491,7.679751635454011,6.473702999664749,5.285779245426305,4.866130277794596,4.479077179000562,5.519957239789974,7.1654446528360225,5.635695835044842,5.9265293521642235,6.881301961463905,6.593235365329562,7.49949282076075,6.798937932587009,3.4869809049892666,3.4554181219635325,4.224789948127068,4.538241227797059,4.157554915474691,6.305356406166425,5.223635706357925,2.9116488330446373,2.159631954020938,2.275603464132388,0.8684163667143707,0.0,0.42440164097953925,1.2139712944531595,1.5825041336837273,0.7956683717655437,2.3595889025301062,2.6505307622080636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcm,0.2082342025681433,4.165285824498906,7.028706545751552,13.470863586873218,18.12089387857666,20.313321402692893,17.01362802116438,15.969465348172037,13.091644410218649,11.342428272521673,11.149478409123944,15.418464948859594,12.845149198957614,14.976999295218377,16.924059332643225,16.229009488563918,17.127414404790727,13.909762429421846,17.576388650245917,16.17194170969242,14.903557325598797,16.667169889594618,16.371525458699807,15.862883551919083,14.050824185727379,15.53177132053338,15.547864302998335,14.32366095823511,13.123005162843981,13.907097248890068,11.990554721306637,12.347931119985901,11.528011221531926,11.588743602138493,9.648212309942323,7.571045928990088,7.28601594937976,6.649499495993268,4.537142742572371,3.513171158340981,3.6327318818636627,5.322573435249524,6.3825975939847694,4.221155726452139,4.493108621989677,0.12044598287036479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
