ID,LiPDOS_000.00_000.50THz,LiPDOS_000.50_001.00THz,LiPDOS_001.00_001.50THz,LiPDOS_001.50_002.00THz,LiPDOS_002.00_002.50THz,LiPDOS_002.50_003.00THz,LiPDOS_003.00_003.50THz,LiPDOS_003.50_004.00THz,LiPDOS_004.00_004.50THz,LiPDOS_004.50_005.00THz,LiPDOS_005.00_005.50THz,LiPDOS_005.50_006.00THz,LiPDOS_006.00_006.50THz,LiPDOS_006.50_007.00THz,LiPDOS_007.00_007.50THz,LiPDOS_007.50_008.00THz,LiPDOS_008.00_008.50THz,LiPDOS_008.50_009.00THz,LiPDOS_009.00_009.50THz,LiPDOS_009.50_010.00THz,LiPDOS_010.00_010.50THz,LiPDOS_010.50_011.00THz,LiPDOS_011.00_011.50THz,LiPDOS_011.50_012.00THz,LiPDOS_012.00_012.50THz,LiPDOS_012.50_013.00THz,LiPDOS_013.00_013.50THz,LiPDOS_013.50_014.00THz,LiPDOS_014.00_014.50THz,LiPDOS_014.50_015.00THz,LiPDOS_015.00_015.50THz,LiPDOS_015.50_016.00THz,LiPDOS_016.00_016.50THz,LiPDOS_016.50_017.00THz,LiPDOS_017.00_017.50THz,LiPDOS_017.50_018.00THz,LiPDOS_018.00_018.50THz,LiPDOS_018.50_019.00THz,LiPDOS_019.00_019.50THz,LiPDOS_019.50_020.00THz,LiPDOS_020.00_020.50THz,LiPDOS_020.50_021.00THz,LiPDOS_021.00_021.50THz,LiPDOS_021.50_022.00THz,LiPDOS_022.00_022.50THz,LiPDOS_022.50_023.00THz,LiPDOS_023.00_023.50THz,LiPDOS_023.50_024.00THz,LiPDOS_024.00_024.50THz,LiPDOS_024.50_025.00THz,LiPDOS_025.00_025.50THz,LiPDOS_025.50_026.00THz,LiPDOS_026.00_026.50THz,LiPDOS_026.50_027.00THz,LiPDOS_027.00_027.50THz,LiPDOS_027.50_028.00THz,LiPDOS_028.00_028.50THz,LiPDOS_028.50_029.00THz,LiPDOS_029.00_029.50THz,LiPDOS_029.50_030.00THz,LiPDOS_030.00_030.50THz,LiPDOS_030.50_031.00THz,LiPDOS_031.00_031.50THz,LiPDOS_031.50_032.00THz,LiPDOS_032.00_032.50THz,LiPDOS_032.50_033.00THz,LiPDOS_033.00_033.50THz,LiPDOS_033.50_034.00THz,LiPDOS_034.00_034.50THz,LiPDOS_034.50_035.00THz,LiPDOS_035.00_035.50THz,LiPDOS_035.50_036.00THz,LiPDOS_036.00_036.50THz,LiPDOS_036.50_037.00THz,LiPDOS_037.00_037.50THz,LiPDOS_037.50_038.00THz,LiPDOS_038.00_038.50THz,LiPDOS_038.50_039.00THz,LiPDOS_039.00_039.50THz,LiPDOS_039.50_040.00THz,LiPDOS_040.00_040.50THz,LiPDOS_040.50_041.00THz,LiPDOS_041.00_041.50THz,LiPDOS_041.50_042.00THz,LiPDOS_042.00_042.50THz,LiPDOS_042.50_043.00THz,LiPDOS_043.00_043.50THz,LiPDOS_043.50_044.00THz,LiPDOS_044.00_044.50THz,LiPDOS_044.50_045.00THz,LiPDOS_045.00_045.50THz,LiPDOS_045.50_046.00THz,LiPDOS_046.00_046.50THz,LiPDOS_046.50_047.00THz,LiPDOS_047.00_047.50THz,LiPDOS_047.50_048.00THz,LiPDOS_048.00_048.50THz,LiPDOS_048.50_049.00THz,LiPDOS_049.00_049.50THz,LiPDOS_049.50_050.00THz,LiPDOS_050.00_050.50THz,LiPDOS_050.50_051.00THz,LiPDOS_051.00_051.50THz,LiPDOS_051.50_052.00THz,LiPDOS_052.00_052.50THz,LiPDOS_052.50_053.00THz,LiPDOS_053.00_053.50THz,LiPDOS_053.50_054.00THz,LiPDOS_054.00_054.50THz,LiPDOS_054.50_055.00THz,LiPDOS_055.00_055.50THz,LiPDOS_055.50_056.00THz,LiPDOS_056.00_056.50THz,LiPDOS_056.50_057.00THz,LiPDOS_057.00_057.50THz,LiPDOS_057.50_058.00THz,LiPDOS_058.00_058.50THz,LiPDOS_058.50_059.00THz,LiPDOS_059.00_059.50THz,LiPDOS_059.50_060.00THz,LiPDOS_060.00_060.50THz,LiPDOS_060.50_061.00THz,LiPDOS_061.00_061.50THz,LiPDOS_061.50_062.00THz,LiPDOS_062.00_062.50THz,LiPDOS_062.50_063.00THz,LiPDOS_063.00_063.50THz,LiPDOS_063.50_064.00THz,LiPDOS_064.00_064.50THz,LiPDOS_064.50_065.00THz,LiPDOS_065.00_065.50THz,LiPDOS_065.50_066.00THz,LiPDOS_066.00_066.50THz,LiPDOS_066.50_067.00THz,LiPDOS_067.00_067.50THz,LiPDOS_067.50_068.00THz,LiPDOS_068.00_068.50THz,LiPDOS_068.50_069.00THz,LiPDOS_069.00_069.50THz,LiPDOS_069.50_070.00THz,LiPDOS_070.00_070.50THz,LiPDOS_070.50_071.00THz,LiPDOS_071.00_071.50THz,LiPDOS_071.50_072.00THz,LiPDOS_072.00_072.50THz,LiPDOS_072.50_073.00THz,LiPDOS_073.00_073.50THz,LiPDOS_073.50_074.00THz,LiPDOS_074.00_074.50THz,LiPDOS_074.50_075.00THz,LiPDOS_075.00_075.50THz,LiPDOS_075.50_076.00THz,LiPDOS_076.00_076.50THz,LiPDOS_076.50_077.00THz,LiPDOS_077.00_077.50THz,LiPDOS_077.50_078.00THz,LiPDOS_078.00_078.50THz,LiPDOS_078.50_079.00THz,LiPDOS_079.00_079.50THz,LiPDOS_079.50_080.00THz,LiPDOS_080.00_080.50THz,LiPDOS_080.50_081.00THz,LiPDOS_081.00_081.50THz,LiPDOS_081.50_082.00THz,LiPDOS_082.00_082.50THz,LiPDOS_082.50_083.00THz,LiPDOS_083.00_083.50THz,LiPDOS_083.50_084.00THz,LiPDOS_084.00_084.50THz,LiPDOS_084.50_085.00THz,LiPDOS_085.00_085.50THz,LiPDOS_085.50_086.00THz,LiPDOS_086.00_086.50THz,LiPDOS_086.50_087.00THz,LiPDOS_087.00_087.50THz,LiPDOS_087.50_088.00THz,LiPDOS_088.00_088.50THz,LiPDOS_088.50_089.00THz,LiPDOS_089.00_089.50THz,LiPDOS_089.50_090.00THz,LiPDOS_090.00_090.50THz,LiPDOS_090.50_091.00THz,LiPDOS_091.00_091.50THz,LiPDOS_091.50_092.00THz,LiPDOS_092.00_092.50THz,LiPDOS_092.50_093.00THz,LiPDOS_093.00_093.50THz,LiPDOS_093.50_094.00THz,LiPDOS_094.00_094.50THz,LiPDOS_094.50_095.00THz,LiPDOS_095.00_095.50THz,LiPDOS_095.50_096.00THz,LiPDOS_096.00_096.50THz,LiPDOS_096.50_097.00THz,LiPDOS_097.00_097.50THz,LiPDOS_097.50_098.00THz,LiPDOS_098.00_098.50THz,LiPDOS_098.50_099.00THz,LiPDOS_099.00_099.50THz,LiPDOS_099.50_100.00THz
j8q,0.0003049739635703126,0.002290352855403431,0.005912110512466784,0.008332333243961923,0.01586933148349332,0.02191981783567428,0.014031339872513824,0.009583916675546804,0.00853891707020939,0.028197228835348895,0.029130835057676878,0.05703788440240594,0.06209337355717412,0.046876314123824606,0.033350252554621526,0.03923557791106866,0.06737432940146135,0.0556646760614426,0.04938682814606282,0.06705501113050692,0.05151811259949629,0.05994274552121232,0.050781531875741734,0.06473346885867265,0.050729436156793525,0.057829311727298625,0.02803886401405953,0.005965696058528814,0.0,0.0,0.00017939599723854795,0.0016712893430452307,0.0021377602595620783,0.0035984738150949616,0.0006885090788214259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jkq,4.2351410535948235e-05,0.00017133629782085653,0.00037450605422893795,0.0007345167127207712,0.0021891958632968295,0.0036101533103316923,0.0029835009069004857,0.000921590460392672,0.00404565882808118,0.007297548757427674,0.006281214405322806,0.005207040990633947,0.01445991881782113,0.029967832521021157,0.047872179674947384,0.14112933062758162,0.07764616596248186,0.05192497686471039,0.05890002374859848,0.06791361608953629,0.10053306748560654,0.0939212176098391,0.0801694554184645,0.05892644557742234,0.03936748204355389,0.020274751935991348,0.015091952606828735,0.012455756660652951,0.009730124910108003,0.009186944353816381,0.003374655194669407,0.0037550106070816623,0.004025247746595392,0.003087738929521986,0.002310872424909577,0.0022420381059029587,0.002045218776151652,0.0014645767493411163,0.001414046304188678,0.0021796039621632913,0.002353566854583055,0.0017763671590410764,0.0009356321077235618,0.0009966291176475702,0.0019384428861106775,0.0015799243395470321,0.001183853128417961,6.718699727283915e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jl4,6.424014183784484e-05,0.00021433694425868982,0.00044990032894784426,0.0013052956324729273,0.0030892434722060713,0.003859590497226236,0.0022328573917503,0.0014953795219849342,0.005486610291732758,0.008304530010582253,0.007368392097769066,0.005846482405127441,0.01817937064022695,0.04475273551408911,0.09221638735937251,0.12201202331237988,0.041770945314859226,0.05456853619054612,0.07189375158918974,0.09270534893107502,0.10473691875196102,0.07734186562428506,0.06464698693473854,0.05569379535966891,0.03197740425353193,0.015533806414326341,0.011371161554559858,0.013134499578001923,0.008562894137840775,0.005557656841060818,0.0018235242124019632,0.002010946302384952,0.003216974510590774,0.0032719700490414774,0.002800103350400801,0.002912610026483759,0.0021567125635711926,0.0014844100061312056,0.001194724902302857,0.0017757909913946692,0.002924406811122245,0.002312058478027959,0.0008969860162510592,0.0008324240296142817,0.0018946672132671618,0.0018359770232779776,0.00028276647612540234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joc,0.00013921176920141419,0.0009937410325269746,0.003061840484826529,0.006935142248783883,0.017020289983824266,0.02224914980392915,0.016458985827135016,0.011596281960948201,0.005534411427860159,0.02281275898868701,0.026009170815899544,0.01717641665592755,0.02397543266289156,0.01722994676730485,0.01614139494548984,0.0023596198552090684,0.018537673568089233,0.031933338266081815,0.029917290353180248,0.15713549615106945,0.13841465574555087,0.1426064837969329,0.2021576064544448,0.0244822921845699,0.004373890384953582,0.013420652936120965,0.020364723002635532,0.0,0.0,0.0,0.0,0.0011327280389434675,0.003220252055108925,0.0025536224194764165,5.549941239689061e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jqc,5.060143048368776e-05,0.00031663045638108595,0.0008383613967238524,0.0018604898741497744,0.0037039086119205747,0.003855683739824513,0.004234313943280165,0.008366213372775133,0.01756140540829195,0.015708257024073035,0.017587310278302692,0.019475347684782766,0.03058947129612627,0.03165045637246864,0.037263146306727495,0.03926307748503781,0.03882593572784319,0.031753775742315804,0.034929900856718585,0.03723867760028631,0.03790650845993258,0.03857349387205755,0.030676812963354057,0.03568925899763646,0.04190296955712094,0.04851203521660035,0.022029459479595132,0.03823007824471668,0.030149532970493654,0.03159016538963887,0.03869216674756934,0.036435491453209824,0.02894587149465027,0.0314457175092079,0.026063196354170624,0.02421056093010107,0.025233164365724488,0.022068794424873157,0.013981633755803309,0.005929798960473301,0.008825464316735775,0.007200445649155572,0.000634414278665763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k4x,0.00026903430812356076,0.0019299583309980615,0.005238904212450406,0.007027983394201167,0.012462273678389793,0.018803297105778403,0.016866086591716005,0.010331387604539315,0.010912664060119917,0.011157982731354016,0.026253605456827707,0.041402029696992,0.04942340586128195,0.04448819866484565,0.05231097602922286,0.05388194562989455,0.06891814640223902,0.06052546689703663,0.05087852634384858,0.05056868825320723,0.07769891810198419,0.06675936880116802,0.07421480024519234,0.053254375453966364,0.03083896216172927,0.03287781837996857,0.028706363898999426,0.02054377101701582,0.0,0.004803705766885571,0.004388853621495556,0.004515051514350582,0.004273703798088448,0.0024632818993121914,0.0010104640867768186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ka6,3.143176393565507e-05,0.00026894587248648153,0.0009746230609722009,0.0028980317978604233,0.005312379974887428,0.009356683292394814,0.01206224959793356,0.011572745363683712,0.013091415847005046,0.012802888821049746,0.018171934727954368,0.024022674516393106,0.02093884285522184,0.019172583853000164,0.0188661329245695,0.018264951147538545,0.024839960687832334,0.029670521488064587,0.04827142652792095,0.054230405798228916,0.04582757656591832,0.05915956028652856,0.06192232051552026,0.05803469349207589,0.036079189069884054,0.032193122030503125,0.03292059167194013,0.022654105695182093,0.023033482450067456,0.028288732493615586,0.03024860438334262,0.023973020874262466,0.027785499311993554,0.01998220706047462,0.017723977543428974,0.015882947596277907,0.02084215747892982,0.025144756396984297,0.019913806186391398,0.015257883413213304,0.009855670659663356,0.00932572493367469,0.013409216359645475,0.0054722479428612626,0.0002480756686874088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kab,0.00021796311097530962,0.0027707033572745075,0.015037726351079934,0.016292603338644827,0.023007418338809704,0.03410831511021351,0.04380791114084364,0.05777373686743979,0.07348486887037271,0.0563421348732286,0.04427099185115014,0.03592922311561611,0.036551888304746254,0.03935115901807539,0.040031993863746965,0.050931350948751355,0.04173117586790796,0.035330249240458834,0.03529023668397683,0.03294678894906342,0.027319861322198893,0.023419912455583395,0.015328819526922765,0.024369902641149282,0.03354391751738636,0.03729708530711387,0.03686066435234719,0.027150723854022986,0.020676900075371665,0.0025900694706592464,0.002830968987026927,0.009103939840223034,0.007572844336702444,0.005006206757592934,0.00028513740491642925,1.1464190696799893e-05,0.00042180985006546836,0.0018244981307279644,0.0031817300114149274,0.0023586412640897382,0.00012534931518934876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1002778893079254e-06,4.430261054122901e-05,0.00010176416976966634,2.3667414804187562e-05,0.00011913521376247234,0.00024573304392074246,0.0001983089029750496,0.00028774362825987454,0.00017933897264179718,0.00042134384857021965,0.0003955545738474417,9.489048947375941e-05,6.825411335555991e-05,2.833478466195713e-05,8.643847599091838e-05,0.00015262004948970827,0.00028551483903344825,0.00023907203577946574,0.00019464776199757772,0.00018805882975926434,3.1506296576190316e-05,3.5927424502345734e-05,2.6603339643821507e-05,4.662516883680311e-05,8.627920139715383e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kbo,8.572585092945725e-05,0.00037627366940040793,0.0008845928801974036,0.001862441248674474,0.004855771665939621,0.005594739468385623,0.004306748927802329,0.006372939460116866,0.012069057883359045,0.018226526624864948,0.023721480312859863,0.026326961784130177,0.025874999573548083,0.04246785439266675,0.041046568164969786,0.04103916892727777,0.05718462303744356,0.030617215805478937,0.020598709882707993,0.0747432834158504,0.07720605134948273,0.04602516220280424,0.03562318187572221,0.030401703058196786,0.02284815365084598,0.02681891571910416,0.013154258139766319,0.011947316051733404,0.05414011320763014,0.09871527257666052,0.03866181334327713,0.0006108993737725061,0.004365381369773917,0.011213906239933964,0.03402598345058473,0.027498990417550894,0.01881818359002809,0.002637731838498137,0.0006930147045070145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010030044078412393,0.0021076982440359497,0.0003013603149128944,0.0007737001419722654,0.00015330932121681486,0.00021266248664244945,0.00022570444711268742,0.0002371459030349634,0.00023640247438916999,0.0002791473621217528,0.00020510266885287776,0.00014047933934388713,7.00469432485122e-05,0.00011497232692766088,9.19770789404858e-05,8.577939943866928e-05,7.134632782131911e-05,2.844567567003882e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kbq,3.874277460570978e-05,0.00031794709643235137,0.0015962356405369786,0.0034773108536226612,0.006061243057873153,0.009379573152657597,0.010569726722883907,0.013152274808139958,0.014538632665684505,0.017788224813707593,0.024374939099648663,0.01650319281042327,0.018650195409177124,0.02231518639852912,0.025903394421568804,0.029212477050756233,0.04201977175387065,0.045170241834396496,0.05679751297010502,0.06132545995243971,0.056180492915998234,0.05428576820129373,0.04621128213445805,0.04190916908442991,0.029685493232127304,0.025144562363395576,0.024603751765499036,0.032381950123935035,0.03561078682381377,0.034993968019982,0.0374343433990148,0.028165003623996047,0.02533792554424756,0.024602503139940387,0.02716823854897958,0.00794237412602507,0.015736543864638696,0.01531917751000601,0.0055505094468085376,0.012543872844351172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
