ID,totalDOS_000.00_002.00THz,totalDOS_002.00_004.00THz,totalDOS_004.00_006.00THz,totalDOS_006.00_008.00THz,totalDOS_008.00_010.00THz,totalDOS_010.00_012.00THz,totalDOS_012.00_014.00THz,totalDOS_014.00_016.00THz,totalDOS_016.00_018.00THz,totalDOS_018.00_020.00THz,totalDOS_020.00_022.00THz,totalDOS_022.00_024.00THz,totalDOS_024.00_026.00THz,totalDOS_026.00_028.00THz,totalDOS_028.00_030.00THz,totalDOS_030.00_032.00THz,totalDOS_032.00_034.00THz,totalDOS_034.00_036.00THz,totalDOS_036.00_038.00THz,totalDOS_038.00_040.00THz,totalDOS_040.00_042.00THz,totalDOS_042.00_044.00THz,totalDOS_044.00_046.00THz,totalDOS_046.00_048.00THz,totalDOS_048.00_050.00THz,totalDOS_050.00_052.00THz,totalDOS_052.00_054.00THz,totalDOS_054.00_056.00THz,totalDOS_056.00_058.00THz,totalDOS_058.00_060.00THz,totalDOS_060.00_062.00THz,totalDOS_062.00_064.00THz,totalDOS_064.00_066.00THz,totalDOS_066.00_068.00THz,totalDOS_068.00_070.00THz,totalDOS_070.00_072.00THz,totalDOS_072.00_074.00THz,totalDOS_074.00_076.00THz,totalDOS_076.00_078.00THz,totalDOS_078.00_080.00THz,totalDOS_080.00_082.00THz,totalDOS_082.00_084.00THz,totalDOS_084.00_086.00THz,totalDOS_086.00_088.00THz,totalDOS_088.00_090.00THz,totalDOS_090.00_092.00THz,totalDOS_092.00_094.00THz,totalDOS_094.00_096.00THz,totalDOS_096.00_098.00THz,totalDOS_098.00_100.00THz
hcm,24.87309015969182,71.41730865060597,51.00201604072386,60.975217315383134,64.78550719415091,63.805136225812305,59.4541207674942,51.36858825302659,40.33601306260283,21.98582934628638,19.559058637550095,4.613554604860042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hja,3.0788208575577163,11.28122778259805,9.057829085957843,8.75918979255519,9.528852119811816,10.989466924666928,3.638032590259755,0.0,0.0,1.9732415581960012,3.9601149118220533,4.299268206458542,3.7014513819619452,1.669802245348535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i12,1.0028488166047247,13.674295669831595,17.280177831886917,23.956434031341878,19.797676078785052,28.75357926055939,19.402655299147156,13.440616861953032,12.378538266946748,12.760930242024358,7.105200693598391,0.439035950163003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ia5,2.426944994928105,9.012697206904527,9.850795091190788,10.14263036693583,7.280152624422499,6.06954357288069,4.526006010330164,0.4331677419502995,3.650741752717771,0.8223441003931882,1.0703717928903487,2.3136914879681,3.7134778574515366,0.20103711685021608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iiy,13.390892865325222,31.77164201736459,23.99883496858031,22.18951800718432,16.379408962523485,21.836737167512652,16.071425712261345,3.828639412910917,9.749750771748523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ij5,13.332632006799672,27.89626952962314,21.546168232863856,23.32603472572432,19.233808469824623,14.585117774076778,9.739240318397421,0.9435535474315202,11.041241068276037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ik8,12.042959015212977,26.03124388287251,23.55683920023695,22.567306820178928,20.511460073590257,25.852167373986063,12.123782553599824,4.305132776401734,6.009525004138169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iqt,4.424597821089581,30.146308362748993,38.170924491065236,37.10303061542156,36.31389804007755,27.43349289160082,30.45265576841794,16.707593220417607,19.077441044204704,20.85124320790277,0.26752619994266524,0.0,1.5688145632905162,14.03157211305745,27.575626075174,12.183077224698138,7.128995019779836,7.237862325773165,1.2643774324983497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ish,15.189131199524438,33.013331958829774,24.296264939436348,22.399379663922005,19.065272851858055,21.378759378749407,11.765769149846989,0.2607549176295265,5.880036420195552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ix1,9.47751895795322,42.50540154042794,38.75737746970306,28.222294787679758,30.86262246635306,22.357633968942906,14.251287846600462,11.698438578127536,27.6222883096801,16.653876129714945,0.0,0.0,0.0,1.1100730444969429,35.20106407581707,23.87994477516611,1.9942123087741948,11.783423912741682,0.2844048578097613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j8q,10.84228667435645,25.299877569717793,21.456107247007225,23.84768941470194,22.09889998625927,23.70770652182574,14.0135289076146,2.0859460604293076,7.663390135171198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jkq,0.8380444769624478,10.911493346282935,14.010306575631112,26.658934589761657,22.586557329674505,27.99824832914352,20.29029384768687,8.941089025373657,14.227165223167447,13.255977689047512,7.235130951286607,2.7673538408745912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jl4,1.5863410082077523,11.396437710005442,15.059849781603159,26.884172124208064,20.648633072583117,26.668835389900266,18.119610482340832,6.437350177446689,15.660707826748904,11.124325501467922,7.813950289161113,2.6197037373212595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joc,1.900939464416269,9.730369439188882,5.349843985833642,5.085136749896748,5.970983991996395,13.458319800172937,2.034783427806886,1.243693538335485,4.674746373208457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jqc,0.502675875790951,2.8873066853078755,3.3987270209471334,5.909800714904418,5.827847241822731,5.797387639055621,5.311173299617142,5.383845541840316,3.6898942096820875,2.355694368916872,0.6441895852281476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k4x,8.3163861199997,24.349984367086208,18.65775171166318,27.537989755450035,22.454717961521908,26.934695427399618,10.099808386219195,9.878449673359057,9.446079079430831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ka6,14.244071615150787,79.10301985921767,55.651738439254444,60.799234319324285,60.44920314065047,72.79401222427396,55.720729759385165,49.4296485547261,35.024547336199305,24.104902808756492,18.317839487375977,0.11709288870224555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kab,4.408878217292262,30.11272577523001,38.17673531085714,37.1165043748603,36.30119725127433,27.465972421631818,30.539076428101822,16.703848145644457,19.084114792550224,20.812794847023383,0.26693313135479,0.0,1.5677920495549529,14.045424141647743,27.526781889098288,12.178574349692383,7.128101355787976,7.236315426244687,1.2643724930938447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kbo,2.8566609946004036,28.25366777883639,33.577433478226936,25.211760448708688,13.846998244696877,17.716638752174262,19.001122234139814,11.198755629087259,25.963890148271304,7.177258869376601,0.0,0.0,0.0,12.115686395652517,18.753345038795686,13.426737164312385,5.995717480213273,1.8030861412503327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kbq,18.88757311388142,90.97109685913053,51.37043760250775,63.03428020182389,82.18122040322518,67.98215874058457,54.71671409940035,57.166556697426756,39.83630551471083,9.173134209470504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kbu,17.195927193982023,81.62555076486532,60.58114649356786,60.528540766206504,60.956757154273504,72.29907564975048,59.53727809024144,51.258538607851335,39.037845493963744,21.135403118383977,9.272857625392135,2.0074451145056855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kfp,6.34569100849605,18.464865245652014,16.670081955204754,7.596984473148041,13.8816350354995,14.743940074960747,9.5818535106403,11.494262484598977,8.880426943413056,1.8151931796433445,4.444489314703276,0.0,4.060322368183549,3.73564171585744,4.476220265819904,5.3767037638427695,9.888213206347103,0.660866225186652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kgl,11.407818984083095,26.379240309425427,22.857633182171327,29.601166015660226,20.554106395955785,18.411561634604055,14.228703563254953,5.929949938342787,11.644488429950144,0.0824005663845071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kkn,17.41757934091258,25.234400986421818,10.320928421148729,13.103445367589025,12.482788910256303,17.71494291841843,8.575914984950671,6.224876980363234,6.628577905534101,3.9251390247536335,0.04018159072693095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kko,11.682785817992594,28.055702047815004,21.836225514869895,21.049678771855795,18.303055131266603,23.43988642840172,8.213058260901803,1.7314704046955853,9.330321284911093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmv,9.25128077257041,18.85582330691103,17.520802016940774,11.51249332626304,26.4719324830428,16.225153540585282,4.736747204284143,1.821848937481363,0.3734999236362029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kop,10.721494408322174,24.17165747468237,24.27240943274142,28.608998600610462,21.109656738816113,19.292830794237176,8.980123749532453,0.99536533758058,10.433266005137938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l9r,13.9259731638152,71.49089643585675,59.86070617488615,65.88467654869291,62.65127996018319,70.47527180423577,63.153674055257454,52.30743512921549,49.797238468414605,25.958651370138455,19.023753102822525,3.2476864021004985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l9v,2.008208974748301,21.95502211882864,17.811402289302936,23.303662214462115,31.32670238648511,25.364044351552266,21.532840827093423,12.186142995677926,16.513160341744992,6.225687751344481,1.2005004587463475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lap,4.423317104812204,30.162290786375422,38.171540723198085,37.10193581895571,36.31003943797003,27.438623732628315,30.46495714154787,16.706963076607565,19.07372876424725,20.846063150401392,0.26746874665087716,0.0,1.5686321824508695,14.027829223336028,27.568079067649137,12.180813287325918,7.126642899721105,7.235450991549044,1.2643172073800883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ldx,1.0569372503844867,11.072287319897185,11.013150610550007,12.273901805595457,8.15676355373325,10.336297770285405,9.268114073822439,7.543751462868819,3.345882587456913,4.754713355661352,0.054040448010084674,0.0,0.0,0.0,7.787871967393684,11.247544243484356,0.919966414447515,3.0073394975441516,0.5251152891180908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lkm,1.3967205550765907,12.086376413578888,19.530457926703313,18.56122109660604,22.421892826638874,20.899116996284548,18.49351151852362,23.170303741972546,17.343384926343987,3.850221329591477,15.228512305494633,8.961519362995404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lol,11.043055858627827,8.140639654972812,7.76893266593504,11.008380055192553,5.057260355031289,6.779650341294463,1.0982116472553471,0.0,5.729255881037638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lpx,9.38526176625765,40.62159373231671,37.880587820758045,35.269384728761025,27.09700628375468,22.99923714485726,19.974827760541416,5.723984224980853,33.14851825399228,17.627804065344947,0.0,0.0,0.0,13.138370753978535,20.88405804312862,21.43618376403606,4.380916507634993,6.674594167648081,0.4821126730962533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lrh,3.609262359811862,21.31759309265393,30.836869129527503,24.126771479126894,25.826223578421377,18.378706587460186,18.850017568714634,12.513806157246108,20.230665500016187,5.419136978350849,0.0,0.0,1.3915399457504236,13.850587534956759,17.330479980298293,9.36468833850455,3.829995977613578,0.09432511142969702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lxk,17.68713274932358,28.288618277462206,27.401265765429756,15.058231242136259,24.82620202022288,28.97563329142571,13.948735163280134,2.9624640534926527,3.2746284283506952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m0v,1.4993008454544976,13.617674934608274,14.82123926810013,16.597567752918152,25.932763993434122,28.305614557267532,20.270366425034524,11.618907590610178,11.698753102771718,10.389876341735373,6.83949219215566,3.7924785486880523,1.5583584789335987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mde,4.400450532197836,17.454838411492776,14.27387287984632,9.586571629311187,19.198605755889723,5.871906865805812,9.529807342635124,7.030570347469151,8.097012299814736,16.094515691681153,10.205280072171249,21.766496212249933,5.739378897959824,6.926364677872442,5.591045461019604,5.07957543028121,3.035252276858273,4.201159913984384,2.9913141856929713,12.307390804910597,8.960910292852617,5.985975136395666,5.3643645421301756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mfs,1.0745479483271834,9.422688650868436,19.10131137646877,14.04490599404851,22.514180361535615,21.941481070443345,20.70137252070039,16.07217193622475,16.767636130200856,14.11010225478941,14.240848224330733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mq1,6.3313889978846225,10.386005161558469,5.503422280220992,0.18373329328132115,17.39737149722496,8.56994924625954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtn,13.987819455716279,24.36580136042722,25.113672090505602,24.35056842707437,19.257893755737925,22.434934551912264,12.965765565598957,4.031504481437423,6.9640056169767774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
my9,5.167067264739504,31.98695218357901,34.690065819510956,35.16861953523377,39.098954252207065,28.12986077168955,26.345104554841384,17.002275478327988,20.330198766378572,14.087230333888357,0.0,0.0,0.0,11.803311195211734,25.641032720219016,11.968621115099893,7.287895408063434,6.226304428951778,0.6834679524262697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n27,0.35216778241769475,3.5939864702798716,4.988693368853411,2.7320636018000233,3.8140208519462924,5.0646509455424,5.470641368951949,1.6609238333895462,2.4183354472959415,2.8568900975353984,3.8855595824247544,0.6560575205030261,0.7097126691093223,0.8488801340598897,0.6691410995558442,0.49670185531078914,1.0879811140839308,1.5417208955960575,1.0651736853687908,0.03209941830653662,3.078891972752558,1.0534259055435768,0.11021357758541228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nhq,7.152038063882603,16.0780539663869,9.047339729002324,13.251319460463229,16.873595196942674,17.70841352554386,5.03481863446045,2.9496288407152633,8.868849728511464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nig,5.326076652153919,14.526454152733418,12.778714632578954,13.423008536994715,10.15922549126958,11.22873272791351,5.564416297815541,0.20932492166173233,6.800496026152459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nip,12.32652042015127,27.27932090668935,20.85728999070234,20.829503120420057,17.257262443559355,24.22721462784739,8.303091471683345,1.7414859755231475,9.392399879966632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nua,1.630172153685254,4.532353686082694,5.613536024220037,5.764279182297068,5.601431792375532,6.274963068244929,4.74392286966561,4.147316618913436,0.40578713080335405,0.5252756272716681,1.1045915934053312,1.9479976858111172,0.07253422954005373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
o5q,12.215177561763038,78.37242553517127,64.14536940721413,71.44561924304793,64.96137540468374,78.27307255236599,64.37220184781074,65.22534915902258,44.86849713745164,25.380557006505228,2.626858874605773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oi6,0.3142173690967665,2.146658421590523,3.149118835397882,4.378290702312114,5.863880295928828,6.034296579762136,5.678611558657028,4.442022738534263,5.030755454494809,3.100240339736281,1.4053886362115122,0.30919514273935533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opo,8.350580745242812,14.671110962058059,9.200078363549355,11.73367835823452,11.925719989438548,9.722099286446685,1.9021404885107103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p9u,15.296964415795978,28.191227229266403,26.196036308201833,19.35524308081284,19.97308162399341,23.210862105652296,12.0070513598601,0.0,15.507392988970508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pa1,16.024827941562123,29.588070018983082,21.7388714506502,19.616201854562235,22.081877061766065,28.373039646697407,14.501060353219543,1.0828214822088569,7.637120024529736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
