ID,totalDOS_000.00_000.50THz,totalDOS_000.50_001.00THz,totalDOS_001.00_001.50THz,totalDOS_001.50_002.00THz,totalDOS_002.00_002.50THz,totalDOS_002.50_003.00THz,totalDOS_003.00_003.50THz,totalDOS_003.50_004.00THz,totalDOS_004.00_004.50THz,totalDOS_004.50_005.00THz,totalDOS_005.00_005.50THz,totalDOS_005.50_006.00THz,totalDOS_006.00_006.50THz,totalDOS_006.50_007.00THz,totalDOS_007.00_007.50THz,totalDOS_007.50_008.00THz,totalDOS_008.00_008.50THz,totalDOS_008.50_009.00THz,totalDOS_009.00_009.50THz,totalDOS_009.50_010.00THz,totalDOS_010.00_010.50THz,totalDOS_010.50_011.00THz,totalDOS_011.00_011.50THz,totalDOS_011.50_012.00THz,totalDOS_012.00_012.50THz,totalDOS_012.50_013.00THz,totalDOS_013.00_013.50THz,totalDOS_013.50_014.00THz,totalDOS_014.00_014.50THz,totalDOS_014.50_015.00THz,totalDOS_015.00_015.50THz,totalDOS_015.50_016.00THz,totalDOS_016.00_016.50THz,totalDOS_016.50_017.00THz,totalDOS_017.00_017.50THz,totalDOS_017.50_018.00THz,totalDOS_018.00_018.50THz,totalDOS_018.50_019.00THz,totalDOS_019.00_019.50THz,totalDOS_019.50_020.00THz,totalDOS_020.00_020.50THz,totalDOS_020.50_021.00THz,totalDOS_021.00_021.50THz,totalDOS_021.50_022.00THz,totalDOS_022.00_022.50THz,totalDOS_022.50_023.00THz,totalDOS_023.00_023.50THz,totalDOS_023.50_024.00THz,totalDOS_024.00_024.50THz,totalDOS_024.50_025.00THz,totalDOS_025.00_025.50THz,totalDOS_025.50_026.00THz,totalDOS_026.00_026.50THz,totalDOS_026.50_027.00THz,totalDOS_027.00_027.50THz,totalDOS_027.50_028.00THz,totalDOS_028.00_028.50THz,totalDOS_028.50_029.00THz,totalDOS_029.00_029.50THz,totalDOS_029.50_030.00THz,totalDOS_030.00_030.50THz,totalDOS_030.50_031.00THz,totalDOS_031.00_031.50THz,totalDOS_031.50_032.00THz,totalDOS_032.00_032.50THz,totalDOS_032.50_033.00THz,totalDOS_033.00_033.50THz,totalDOS_033.50_034.00THz,totalDOS_034.00_034.50THz,totalDOS_034.50_035.00THz,totalDOS_035.00_035.50THz,totalDOS_035.50_036.00THz,totalDOS_036.00_036.50THz,totalDOS_036.50_037.00THz,totalDOS_037.00_037.50THz,totalDOS_037.50_038.00THz,totalDOS_038.00_038.50THz,totalDOS_038.50_039.00THz,totalDOS_039.00_039.50THz,totalDOS_039.50_040.00THz,totalDOS_040.00_040.50THz,totalDOS_040.50_041.00THz,totalDOS_041.00_041.50THz,totalDOS_041.50_042.00THz,totalDOS_042.00_042.50THz,totalDOS_042.50_043.00THz,totalDOS_043.00_043.50THz,totalDOS_043.50_044.00THz,totalDOS_044.00_044.50THz,totalDOS_044.50_045.00THz,totalDOS_045.00_045.50THz,totalDOS_045.50_046.00THz,totalDOS_046.00_046.50THz,totalDOS_046.50_047.00THz,totalDOS_047.00_047.50THz,totalDOS_047.50_048.00THz,totalDOS_048.00_048.50THz,totalDOS_048.50_049.00THz,totalDOS_049.00_049.50THz,totalDOS_049.50_050.00THz,totalDOS_050.00_050.50THz,totalDOS_050.50_051.00THz,totalDOS_051.00_051.50THz,totalDOS_051.50_052.00THz,totalDOS_052.00_052.50THz,totalDOS_052.50_053.00THz,totalDOS_053.00_053.50THz,totalDOS_053.50_054.00THz,totalDOS_054.00_054.50THz,totalDOS_054.50_055.00THz,totalDOS_055.00_055.50THz,totalDOS_055.50_056.00THz,totalDOS_056.00_056.50THz,totalDOS_056.50_057.00THz,totalDOS_057.00_057.50THz,totalDOS_057.50_058.00THz,totalDOS_058.00_058.50THz,totalDOS_058.50_059.00THz,totalDOS_059.00_059.50THz,totalDOS_059.50_060.00THz,totalDOS_060.00_060.50THz,totalDOS_060.50_061.00THz,totalDOS_061.00_061.50THz,totalDOS_061.50_062.00THz,totalDOS_062.00_062.50THz,totalDOS_062.50_063.00THz,totalDOS_063.00_063.50THz,totalDOS_063.50_064.00THz,totalDOS_064.00_064.50THz,totalDOS_064.50_065.00THz,totalDOS_065.00_065.50THz,totalDOS_065.50_066.00THz,totalDOS_066.00_066.50THz,totalDOS_066.50_067.00THz,totalDOS_067.00_067.50THz,totalDOS_067.50_068.00THz,totalDOS_068.00_068.50THz,totalDOS_068.50_069.00THz,totalDOS_069.00_069.50THz,totalDOS_069.50_070.00THz,totalDOS_070.00_070.50THz,totalDOS_070.50_071.00THz,totalDOS_071.00_071.50THz,totalDOS_071.50_072.00THz,totalDOS_072.00_072.50THz,totalDOS_072.50_073.00THz,totalDOS_073.00_073.50THz,totalDOS_073.50_074.00THz,totalDOS_074.00_074.50THz,totalDOS_074.50_075.00THz,totalDOS_075.00_075.50THz,totalDOS_075.50_076.00THz,totalDOS_076.00_076.50THz,totalDOS_076.50_077.00THz,totalDOS_077.00_077.50THz,totalDOS_077.50_078.00THz,totalDOS_078.00_078.50THz,totalDOS_078.50_079.00THz,totalDOS_079.00_079.50THz,totalDOS_079.50_080.00THz,totalDOS_080.00_080.50THz,totalDOS_080.50_081.00THz,totalDOS_081.00_081.50THz,totalDOS_081.50_082.00THz,totalDOS_082.00_082.50THz,totalDOS_082.50_083.00THz,totalDOS_083.00_083.50THz,totalDOS_083.50_084.00THz,totalDOS_084.00_084.50THz,totalDOS_084.50_085.00THz,totalDOS_085.00_085.50THz,totalDOS_085.50_086.00THz,totalDOS_086.00_086.50THz,totalDOS_086.50_087.00THz,totalDOS_087.00_087.50THz,totalDOS_087.50_088.00THz,totalDOS_088.00_088.50THz,totalDOS_088.50_089.00THz,totalDOS_089.00_089.50THz,totalDOS_089.50_090.00THz,totalDOS_090.00_090.50THz,totalDOS_090.50_091.00THz,totalDOS_091.00_091.50THz,totalDOS_091.50_092.00THz,totalDOS_092.00_092.50THz,totalDOS_092.50_093.00THz,totalDOS_093.00_093.50THz,totalDOS_093.50_094.00THz,totalDOS_094.00_094.50THz,totalDOS_094.50_095.00THz,totalDOS_095.00_095.50THz,totalDOS_095.50_096.00THz,totalDOS_096.00_096.50THz,totalDOS_096.50_097.00THz,totalDOS_097.00_097.50THz,totalDOS_097.50_098.00THz,totalDOS_098.00_098.50THz,totalDOS_098.50_099.00THz,totalDOS_099.00_099.50THz,totalDOS_099.50_100.00THz
joc,0.0004634966025608036,0.003337168571813216,0.010511277927020397,0.02413062415406013,0.054182641515821486,0.06073775490843331,0.04742893700349597,0.03442725445865134,0.01159538001885019,0.03486611359296965,0.0407698772519889,0.020958153885077668,0.03164491557917409,0.030582902084487645,0.03389868962388307,0.006709861345118646,0.008742796470648058,0.016498923374587228,0.01712493655280284,0.07838413971637148,0.07314824861421533,0.07504553938709568,0.10951502641219772,0.014457855671609341,0.006489399743200489,0.01453306260102478,0.020126822121690466,0.0,0.0,0.0,0.0,0.02515112836973881,0.058558224166800565,0.035286759667032465,0.0006920886075782209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jqc,0.00018480508668762685,0.0011685809098276362,0.0031954201495343485,0.007503302354507652,0.01700733647339742,0.02113813140106423,0.01922088912320537,0.011859430675076686,0.018764883166737478,0.016849411904449614,0.022391042915404072,0.023482214515859755,0.031310191715290245,0.0334735409066768,0.03836528069276099,0.03854380080854149,0.038158826528774295,0.03308831362759345,0.03488506042862802,0.03359570494180721,0.03645153870194667,0.03697040540960386,0.031893192208974956,0.03368247269691058,0.03498540872167022,0.039322043197249176,0.019440898720191144,0.03359183009172062,0.03018594911182601,0.0303831339349645,0.036533591511307896,0.031979888869881935,0.024153215062197878,0.02441179875131455,0.021056679645517086,0.018846855585008516,0.02077412918268646,0.017383223930412882,0.012632672153206395,0.005689876586284821,0.008230324249904577,0.0066643873700447595,0.0005503159813501228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k4x,0.0008547382919890064,0.006454144317488634,0.019619938118932985,0.02581473804516033,0.04005235836114818,0.0484617553487287,0.04263589537251999,0.02328063099002337,0.022406752166162877,0.02248632486037524,0.035807470875554144,0.03762924219991379,0.04705499646883317,0.042335793199386657,0.044316688194836064,0.040941890289733295,0.045890743133831,0.03742541261679772,0.030269041796181645,0.028825426425941478,0.04387121387348438,0.042772360945910186,0.04569801333501851,0.03848161207036625,0.017785695322411667,0.01840780563051143,0.01666121059643274,0.011199533832456242,0.0,0.017209594890023314,0.017727543172966227,0.0277132227332207,0.029889029933456282,0.020932034382116313,0.009087148208087498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ka6,0.00020768509315540653,0.0017395142861878544,0.006191937149822044,0.01895341309407679,0.03109236255338861,0.04100079750793581,0.04161086712552213,0.03675172372391386,0.03544625439563907,0.022184381449723133,0.02158924369601821,0.02663099835518018,0.026700402176617934,0.028391827275915008,0.03093800051642799,0.02961130268799066,0.033161766621819085,0.025335746867306542,0.027799486654997606,0.028678765214395555,0.026927515702822934,0.03718034042851938,0.0381130091099207,0.03623500901615916,0.026687034089574603,0.027262788939694322,0.029415225478488873,0.02261705245582433,0.02485878686801641,0.02375759598983329,0.024935023682215212,0.02046491425011649,0.022472640393934765,0.01639730742043112,0.014536076906693724,0.013211464461476091,0.013357459146745401,0.013484868696538439,0.010337896239214618,0.008667851745415,0.006306076083079607,0.004975352463279618,0.01771305177298172,0.0058464688636475325,0.00022271334934317996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kab,0.00016341097807555608,0.0010947945731179876,0.004741231812725022,0.007282871050592221,0.011501433696346338,0.02174783600323554,0.027850976900596354,0.029618183629866814,0.03121355187038519,0.03038108513613724,0.02900063203322826,0.024417019271848913,0.023217855864016982,0.028015460825513653,0.027495915944123175,0.033088974646793105,0.03351312153368359,0.025737531237166104,0.026219016975111514,0.02389232075227954,0.02249553135784345,0.021959167146115836,0.015443288852879492,0.022846760542460796,0.03086080861726007,0.028951667970843326,0.021488451883948514,0.010701937522619307,0.006430539147041137,0.0007738179830307351,0.012573879270471223,0.030544238352652485,0.030760225549539114,0.025001623416205404,0.0015950459943228417,0.00013643690344156842,0.006186219356849787,0.01993542889256671,0.02190101078721537,0.014678542153698102,0.0008041701317127609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007105245735109488,0.004012649101446211,0.005158025194301099,0.001196506497055526,0.006681975458567047,0.029277125948464565,0.024376103000263636,0.025751741013925102,0.012346241561348887,0.02045385860671754,0.02562372870852908,0.006668284160158374,0.0035679320061302645,0.0008295649254801817,0.0025926038430498064,0.0040089709402922275,0.007538845377313584,0.0073338950622346185,0.009089498964880779,0.009129113095413284,0.0017889103069333183,0.0017928015562339449,0.001195257199958235,0.002204953151071564,0.0004088731791590564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kbo,0.0002873243715969981,0.0012855797133642152,0.0031603890369668597,0.007325279954143223,0.025022235498542635,0.0350210759768918,0.029071645334086887,0.030149778565842094,0.03725299469789799,0.03554368684866836,0.03262374506002794,0.03631705504399269,0.029053935997916377,0.031245167415072515,0.025038634339607437,0.0210864604010542,0.023472526892417092,0.015226847433627077,0.009235424944159078,0.010516322698248986,0.015536787796043883,0.013712197007597307,0.01796614993330409,0.027570562081565032,0.021316690911559587,0.023842289673314462,0.019526460494804238,0.015522333458787297,0.01845033148803158,0.017843950110379345,0.005938740215290889,0.005039305343656016,0.018157737461519007,0.034915935410222775,0.03710232801890881,0.019423096546464978,0.01704176028047273,0.010636866358042693,0.0026181081598553755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01137030803597379,0.029655474927700657,0.010117103799889612,0.01888981233778215,0.012452176176466725,0.022814587306663952,0.02500527852531129,0.01853642405679049,0.015187647801443077,0.014234834795379302,0.008718203992381424,0.012285618750468713,0.004862778443997483,0.004874501677373812,0.003286298654674077,0.002934862240866416,0.003081618697722187,0.001594728805170285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kbq,0.00026341282232457094,0.0022183663259701314,0.009808621329234568,0.022992405229689022,0.03502182125738294,0.048437048313363616,0.04916697835504527,0.037312106310068066,0.029156449765240285,0.020740431783981685,0.025816614297192075,0.020248709466875785,0.023436456234025967,0.027382981554000943,0.030989964071838568,0.035941367275252316,0.039926037684585594,0.03644045683425871,0.03910632732270303,0.03804526196870297,0.03273203157943963,0.03161899658542495,0.030862150684590615,0.03178044197938836,0.024555015935731905,0.023487141224873824,0.02433305715058328,0.029837980622134108,0.029749468860944144,0.027383898631681544,0.026870598426581203,0.022785641233847388,0.026575576580821453,0.025317429521558427,0.018856558719037034,0.003666381530945945,0.005671313924562179,0.005331136222214697,0.001873182925276408,0.004260179458626788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kbu,0.00022399935005388438,0.0022355323748527167,0.00967764752167346,0.019978545951730594,0.029961570203161828,0.04000624506451325,0.0437925832165224,0.0386863831259615,0.03135876034174668,0.027844963706022734,0.024403524000688504,0.029536255703228216,0.024727084835950715,0.02409743753718477,0.0303814418824752,0.03383929116873979,0.029375127395097622,0.026189903025630373,0.027504056353054127,0.030775920806380332,0.03362374585109296,0.03711517212325944,0.034038543232751434,0.03025086378323791,0.027002311494499612,0.029868973217397156,0.027033396919783913,0.02728925636491416,0.02418282877438616,0.024807187331572906,0.02442851180702135,0.0223137417940503,0.022300895373345,0.01946826802956568,0.016874032888684356,0.014265272328637965,0.011694521738899653,0.011037100068107073,0.00805687534161994,0.008684733393026646,0.004637754311579058,0.002237093253442513,0.007538446045530306,0.0029050250785604245,0.0006673400240575119,0.003081835866307872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kfp,0.0004466292431358561,0.0026134413149275595,0.011785734555901898,0.029805246907615376,0.028217192217172303,0.033299716680769705,0.034942706687108804,0.03346723675478427,0.040404600138325475,0.03490979875992143,0.022475423679388283,0.019508151053493645,0.026685594700211625,0.019165830915704223,0.0035317926497717253,0.004072480800578284,0.01152349191565734,0.02288402225834548,0.032724633029583415,0.030545096659188437,0.023095127359725798,0.022076279625660236,0.02995740164328957,0.028615989913944834,0.020686198957466127,0.021035117710688528,0.01828892214085583,0.007411865260340521,0.01986802745790831,0.012779672728545681,0.02431992989762395,0.02391101835032947,0.01679059401089788,0.019271986200802577,0.011386138415264873,0.015037841921490974,0.01277249159862302,0.0,0.0,0.0,0.002148373378549958,0.02701918449647975,0.0021058090970581837,0.0,0.0,0.0,0.0,0.0,0.012404335164674749,0.011272475734873768,0.0033422881572819653,0.0015511015790683482,0.00044372388070422844,0.0,0.00023333296325666868,0.025608548989259423,0.0,0.009184546157277387,0.022312093638385728,0.0,0.0,0.0,0.010091161371809482,0.02774167340418931,0.039943636155569055,0.01491118787529314,0.006724541075582001,0.007998419517160918,0.004057360553137519,0.0005927826953451138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kgl,0.0005270421975299922,0.004893106453040624,0.02320902473327182,0.0421841508652704,0.046048833200014176,0.047672884773654375,0.035613964924480226,0.03441180468759951,0.03536891597799288,0.035938826470799476,0.036241980647436896,0.03433760807152386,0.039945243662019625,0.04423667909028661,0.052450752918449355,0.04711471461861145,0.025008490883909638,0.03387820227861987,0.03523184365259434,0.03346979561707834,0.03389209691334955,0.0396546153130888,0.020687447279079244,0.02005446006171642,0.03851229753368845,0.029651611862721576,0.008445113898632256,0.011714765895084377,0.03612466303328874,0.0,0.0,0.000685131051870956,0.023820602360613674,0.02071350203312083,0.016945513831974676,0.01080281683533229,0.0005114963722546867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
