ID,paired_000.00_001.00THz,paired_001.00_002.00THz,paired_002.00_003.00THz,paired_003.00_004.00THz,paired_004.00_005.00THz,paired_005.00_006.00THz,paired_006.00_007.00THz,paired_007.00_008.00THz,paired_008.00_009.00THz,paired_009.00_010.00THz,paired_010.00_011.00THz,paired_011.00_012.00THz,paired_012.00_013.00THz,paired_013.00_014.00THz,paired_014.00_015.00THz,paired_015.00_016.00THz,paired_016.00_017.00THz,paired_017.00_018.00THz,paired_018.00_019.00THz,paired_019.00_020.00THz,paired_020.00_021.00THz,paired_021.00_022.00THz,paired_022.00_023.00THz,paired_023.00_024.00THz,paired_024.00_025.00THz,paired_025.00_026.00THz,paired_026.00_027.00THz,paired_027.00_028.00THz,paired_028.00_029.00THz,paired_029.00_030.00THz,paired_030.00_031.00THz,paired_031.00_032.00THz,paired_032.00_033.00THz,paired_033.00_034.00THz,paired_034.00_035.00THz,paired_035.00_036.00THz,paired_036.00_037.00THz,paired_037.00_038.00THz,paired_038.00_039.00THz,paired_039.00_040.00THz,paired_040.00_041.00THz,paired_041.00_042.00THz,paired_042.00_043.00THz,paired_043.00_044.00THz,paired_044.00_045.00THz,paired_045.00_046.00THz,paired_046.00_047.00THz,paired_047.00_048.00THz,paired_048.00_049.00THz,paired_049.00_050.00THz,paired_050.00_051.00THz,paired_051.00_052.00THz,paired_052.00_053.00THz,paired_053.00_054.00THz,paired_054.00_055.00THz,paired_055.00_056.00THz,paired_056.00_057.00THz,paired_057.00_058.00THz,paired_058.00_059.00THz,paired_059.00_060.00THz,paired_060.00_061.00THz,paired_061.00_062.00THz,paired_062.00_063.00THz,paired_063.00_064.00THz,paired_064.00_065.00THz,paired_065.00_066.00THz,paired_066.00_067.00THz,paired_067.00_068.00THz,paired_068.00_069.00THz,paired_069.00_070.00THz,paired_070.00_071.00THz,paired_071.00_072.00THz,paired_072.00_073.00THz,paired_073.00_074.00THz,paired_074.00_075.00THz,paired_075.00_076.00THz,paired_076.00_077.00THz,paired_077.00_078.00THz,paired_078.00_079.00THz,paired_079.00_080.00THz,paired_080.00_081.00THz,paired_081.00_082.00THz,paired_082.00_083.00THz,paired_083.00_084.00THz,paired_084.00_085.00THz,paired_085.00_086.00THz,paired_086.00_087.00THz,paired_087.00_088.00THz,paired_088.00_089.00THz,paired_089.00_090.00THz,paired_090.00_091.00THz,paired_091.00_092.00THz,paired_092.00_093.00THz,paired_093.00_094.00THz,paired_094.00_095.00THz,paired_095.00_096.00THz,paired_096.00_097.00THz,paired_097.00_098.00THz,paired_098.00_099.00THz,paired_099.00_100.00THz
3uq,0.020116545162210335,0.0600014918408208,0.03190147516409769,0.10572936623863453,0.2913100356635353,0.12316023398292313,0.09707098136673072,0.06589323392379631,0.09134357151591703,0.1080995851129524,0.08895275518001078,0.04101218436166616,0.03564798325248362,0.039958767653074656,0.17706957052200295,0.015437969442257251,0.01570398804703563,0.011806600482191166,0.0031826223766176203,0.004368579763537049,0.006595586818069812,0.0,0.0,0.0,0.0,0.0,0.0013414379865787818,0.0008470469177801657,0.0006815687853421097,0.0005338676293057987,0.0007057327228622418,0.0008094694705257945,0.0012333852059902126,0.001828407750738807,0.001976836156053285,0.0012606171695745535,0.0011069880233464764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3zo,0.32772381443865184,0.12589037120384677,0.17974395627450623,0.3849137005517198,0.40394787149188777,0.4873243964267599,0.5017152016838525,0.4611015739026865,0.7176187094644894,0.7689982741300503,0.781128926671348,0.7547144232828178,0.6974509979009783,0.8030601588135166,0.0,0.042262060894333146,0.03325905996094839,0.04768613899872862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,0.048156655234213475,0.05464872881218132,0.058090321953901965,0.06833757441292927,0.11129867006896604,0.2220298606609177,0.17219473790248757,0.15412956332764394,0.2246831311658725,0.3744615436666125,0.3924558408066716,0.3538820136104606,0.2997376804809953,0.2772334597590841,0.276141728508734,0.3579565285739646,0.3951728986098162,0.3365195600221469,0.3339961681452495,0.34218770882217664,0.23408986663063294,0.14907135946290392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,0.062136888598356664,0.06668237066430939,0.0610046140055003,0.08642519703054795,0.2182762514212292,0.2372312466194071,0.2576520246104343,0.305576810051114,0.3108381366829282,0.39827588459039837,0.43997285067192626,0.32699281072503933,0.36972686617042083,0.37759527838646206,0.39612198585598,0.3653737687185467,0.4181871552612864,0.30057729355037344,0.08060638881541404,0.0750924145255042,0.033555430157643,0.030984911744368803,0.021814681971522337,0.02488001811962945,0.009041010534888592,0.0024027591748850864,0.00244859347280726,0.0018043586491114484,0.004874869750969524,0.005226470249538939,0.002936003801317312,0.005039073971297825,0.006349213317117356,0.004144979200223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47i,0.1291104538377627,0.114627032303075,0.08622649993354223,0.10447675033087948,0.12901913699955442,0.2590834119227905,0.2742657457699068,0.38676673537724965,0.37909039012935447,0.586852925783925,0.6561939233690727,0.582709113114498,0.5932241527246944,0.6208278989976025,0.5697800099747333,0.3200314197492686,0.2471555393932141,0.26072600557206815,0.18656675278756651,0.03267256246753336,0.05235158084169872,0.0,0.0,0.0,0.0,0.007874947332144949,0.010114650933988464,0.011152875585063008,0.008952258621528477,0.011604568814842736,0.0,0.0035207515265634126,0.0033560592197159397,0.0028312138410787192,0.003446263601598084,0.007618414886731099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4ba,0.31738022386866926,0.09739670890143456,0.06380690068918209,0.16197751103933794,0.27102815438852107,0.07143923909465995,0.03842561410243749,0.04115444188240347,0.06002834648248327,0.15414416293815045,0.07292545530873205,0.03507205581430519,0.015930138149437705,0.006409835241075147,0.006204978825146223,0.009005021982470123,0.007669541032839162,0.00035015678676961665,0.0015781681012025145,0.002245676110712606,0.0009477502411062412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011637611707648516,0.0007920779407537815,0.0005852433215289276,0.0007899552163749572,0.0011235117747383898,0.0022103426507766068,0.0018806386695190672,0.001502386065514667,0.0007901728553858633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4ea,0.1045473573890368,0.10485044286414057,0.11171894791220231,0.15800756151640352,0.11599585907474147,0.06789010564800553,0.06318450270080173,0.05502668832127932,0.03574361331919482,0.12019538654883066,0.13404461830631048,0.061220376288884784,0.026452682486424958,0.028484274356381643,0.013127459204407634,0.0101145886137551,0.005361100327649543,0.0009323952914436171,0.0027307310826575684,0.0027460234268009776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025111732010021275,0.000357389561650028,0.0006021864416741684,0.000668843206274408,0.00047104006444978464,0.0021333741532421793,0.0020190872887688592,0.0011327544660568848,0.0007414885494941586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4kt,0.06179068458498351,0.052684424745489525,0.06452060790139945,0.14291748220874975,0.21589594636769646,0.12132246702198386,0.28587198211588943,0.5033586246367316,0.4931421474465279,0.6118919276186298,0.7997287150024986,0.7781184577999234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5bz,0.3502529093226996,0.34870616328649806,0.3585832689166489,0.4168762768086082,0.48487867229785375,0.46188777387777225,0.402369245905484,0.3916012867676783,0.40862384464167917,0.505558494185892,0.6564378197487801,0.7711523904802162,0.8697863334037836,0.8959031533809595,0.8963792645767089,0.873078659195061,0.8475447578751145,0.2888260208358351,0.09094787524777558,0.13912539257579387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008967610996096255,0.016412160198696284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013957184285802106,0.0017893796461324334,0.00241000043453925,0.003159632389962514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5wz,0.1440058394516224,0.1083892608520224,0.21558085760087572,0.4428465962659385,0.44637962355064725,0.4859782910064188,0.5124051716678921,0.4312709518553098,0.6743784449339238,0.7500337340979706,0.7983856151297498,0.6901602752029792,0.708192180986297,0.8954513158849463,0.0,0.03004332369475143,0.03322118623210913,0.043914098185491114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5z0,0.2752559430663872,0.2724905165541577,0.2659313445707527,0.25422523232245087,0.23787323743132777,0.24339889480542418,0.3553608101969228,0.39596568930333753,0.5466820209586261,0.5554633980842533,0.5921573266290648,0.5790787736709048,0.6109641009369325,0.6279088958955248,0.7101243461876602,0.7445977953952277,0.6945856000540515,0.6610183568015295,0.6321756950965145,0.10364763513710934,0.12216256993525916,0.133618011240949,0.12373085716614986,0.12826012884955743,0.15870286217300844,0.18091379295464355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5zv,0.09324574811764737,0.0800292126310212,0.054204399495708155,0.06498065225970558,0.07324492011343454,0.07840228432198088,0.13820258003509767,0.1913179111694142,0.4102725385435622,0.5729509013348776,0.6366740604672555,0.6196854082900469,0.6090521717653005,0.6898147355025198,0.34831129275470335,0.27946198085731716,0.11714775345808885,0.09791108564212696,0.09949592608631357,0.1455913401355828,0.0,0.0,0.0,0.0,0.0,0.0,0.011774295941679171,0.012232314026213567,0.0019570570270699816,0.0037268887134412725,0.005173489925996829,0.008369070895604765,0.009883098973265498,0.009604253024213085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68u,0.03995030612915878,0.03898331773243786,0.0480523041391647,0.07519336604093863,0.09467875357580614,0.1626726751712991,0.13708547363633095,0.15913245150034985,0.23439544233788173,0.42020222062394125,0.3624218515498709,0.3164593092508784,0.27765282416430764,0.22169144909747635,0.22608222375242829,0.26128135283548365,0.39238747865066387,0.37899130553406296,0.33745860940338634,0.3129152897239075,0.12854910700638983,0.35299951683508357,0.538770251989006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6du,0.05650457166288005,0.05575463279204788,0.04997255586095067,0.06559536242372277,0.13877735872228583,0.16718173555871632,0.1951930158518334,0.21699907999748172,0.2244958732515813,0.2944692957801834,0.2717248929886507,0.3151154959123118,0.2536449002326912,0.23493737736521628,0.17679803137612835,0.12002909490419268,0.11552287886294241,0.14214176341710696,0.0555834548691025,0.039860981706458624,0.041290924717511585,0.04221127496317366,0.03412265768623863,0.025847912277069226,0.022866747402805778,0.027268354127757174,0.0083465014719569,0.010700207056273297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jf,0.12210292760498133,0.1035131757664542,0.13004454236157018,0.25390475742470126,0.39756837740779666,0.4844008036025781,0.5541692421301061,0.5760748637566077,0.6763426898015692,0.7614875689519212,0.7747493516433023,0.7132532608363276,0.6782273464610773,0.776374929624705,0.869774854044745,0.045533693299458264,0.03279832752793537,0.046096763418728065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6l9,0.08768639548289678,0.1322924560966119,0.32084535779066614,0.0833298065916468,0.08240498750669627,0.11040220958415083,0.2279221334933552,0.5542716887817097,0.6018066801227906,0.4372088043384323,0.46029384443231025,0.5061874518621493,0.40898533848924423,0.13708026883355126,0.12177912809118849,0.05730972280259485,0.03981778804795518,0.020209853207645373,0.012651357080483353,0.0067876144285176476,0.008161600144047586,0.008548467064160901,0.0036071656852069874,0.002447663010840058,0.0045068229076962564,0.003919686194386525,0.0033882400457580027,0.0031014246729633758,0.003814292589625349,0.00427084749936257,0.002439388158886422,0.007294837406403977,0.006515594566083062,0.008512021379260295,0.01221769360827075,0.0,0.0016204419874297907,0.0017614788758176323,0.002350017502100804,0.003925930572869948,0.0040350686931039355,0.0036880506117636927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7e5,0.004443755263984788,0.0036973994258881157,0.003692899558836247,0.00878344397987727,0.011903029054698928,0.07924948528061254,0.11735836222920087,0.07484137539759333,0.10664436515137331,0.07388097777270862,0.11218421169015401,0.10451137123054129,0.043823182167028435,0.025222554691556317,0.01472107819376285,0.008662366131498208,0.007341843478011416,0.005730899209102774,0.006345674052914357,0.01010242948561067,0.004621221424680197,0.0025709337525484594,0.001086161373421504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7ek,0.1310933520841635,0.09783691582344843,0.12462321840475912,0.1769245912273846,0.2451165284983639,0.34680845174209607,0.3513867063771244,0.36654621534941256,0.44774701966728875,0.44655226077565807,0.4748152520923998,0.5455594984755211,0.6989724381697316,0.7248755555926573,0.7419877563757346,0.7800151932500747,0.7676415146604691,0.7245831814693175,0.06406027270501093,0.058131342388553935,0.05046003440410041,0.07845885282581545,0.08792086264733368,0.08773036525490227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7o7,0.055087995580032606,0.052909379477781446,0.05516341281070344,0.06684905998264307,0.12308934786561344,0.2168238173112034,0.19568399001089304,0.22535506952119178,0.3330637040218934,0.42430556909125056,0.40575317697295643,0.3277064966913542,0.27390775364338993,0.29440405117195745,0.3468176840272586,0.37405256011042193,0.41662525647771903,0.3833612239569693,0.38257564053771353,0.27044764553491574,0.13094207925097606,0.1327480406069876,0.2055700178621183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7tu,0.1085967837761608,0.12785109693865063,0.1507942793939933,0.217320770413111,0.41242279193429116,0.4705278916672786,0.4709873372528991,0.44544335591137224,0.603558213914299,0.7186339856133752,0.7540220557119971,0.5977763636951883,0.5669796329153548,0.49907209423298315,0.07302701040428564,0.0600981696056473,0.04382901069820661,0.03332606836706152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7w5,0.3365189895215633,0.1143473467294416,0.08169097318364393,0.11114108936923581,0.15151457298140164,0.20125508266854264,0.1911797407088689,0.1948974792545294,0.24156079445656284,0.34820526491172477,0.36893181466412933,0.338859563304414,0.32084537961580956,0.28924503818085884,0.36309778097858914,0.5194722643265741,0.5155870815824705,0.43930186085217,0.3397907448310787,0.35173159415718147,0.4043439667290669,0.21174663074622663,0.7597299869548243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,0.11197941974002806,0.1123281057798226,0.14838412062251305,0.14794110880502176,0.2381114155120216,0.28046929091213746,0.5001262546108306,0.5854412673156161,0.6219649754608744,0.6699347989310855,0.6153297027242922,0.6192490255730079,0.5098299082304003,0.667798025006454,0.0,0.05165180754903338,0.04428354836413324,0.04111235584305979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,0.1831631167516975,0.17857059860164756,0.1618321526712374,0.12584837217039685,0.09589050385813727,0.1071975163766818,0.4650355032262621,0.6192063232048787,0.7157097397774704,0.7385145332543935,0.6754398145690825,0.3504528415672799,0.2796137871280311,0.15496613601732126,0.1860927584461548,0.09882729881872555,0.07317539724709038,0.0,0.0,0.0,0.015493831133585666,0.013823075047264375,0.017510598009239247,0.014742476384532209,0.009029755487908082,0.01744636232223499,0.013579855789129373,0.014081231428244185,0.012814500111132481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006715332448760656,0.0006715332448875498,0.0,0.00046165189900012113,0.0008068739490926078,0.0012764533605037084,0.0014553573616516205,0.00225069306548014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8ub,0.11394148891664653,0.11076114651226403,0.1572970745301078,0.14887960069342487,0.20776551738547214,0.3151521020372993,0.45585844617333293,0.5775541837803485,0.6347782936317837,0.7314383879631065,0.6320391317707856,0.6623076470094291,0.6411250828297277,0.7214040208494249,0.09208923567102338,0.05882529290786186,0.049862095182426916,0.04245123567702727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
