ID,paired_000.00_000.50THz,paired_000.50_001.00THz,paired_001.00_001.50THz,paired_001.50_002.00THz,paired_002.00_002.50THz,paired_002.50_003.00THz,paired_003.00_003.50THz,paired_003.50_004.00THz,paired_004.00_004.50THz,paired_004.50_005.00THz,paired_005.00_005.50THz,paired_005.50_006.00THz,paired_006.00_006.50THz,paired_006.50_007.00THz,paired_007.00_007.50THz,paired_007.50_008.00THz,paired_008.00_008.50THz,paired_008.50_009.00THz,paired_009.00_009.50THz,paired_009.50_010.00THz,paired_010.00_010.50THz,paired_010.50_011.00THz,paired_011.00_011.50THz,paired_011.50_012.00THz,paired_012.00_012.50THz,paired_012.50_013.00THz,paired_013.00_013.50THz,paired_013.50_014.00THz,paired_014.00_014.50THz,paired_014.50_015.00THz,paired_015.00_015.50THz,paired_015.50_016.00THz,paired_016.00_016.50THz,paired_016.50_017.00THz,paired_017.00_017.50THz,paired_017.50_018.00THz,paired_018.00_018.50THz,paired_018.50_019.00THz,paired_019.00_019.50THz,paired_019.50_020.00THz,paired_020.00_020.50THz,paired_020.50_021.00THz,paired_021.00_021.50THz,paired_021.50_022.00THz,paired_022.00_022.50THz,paired_022.50_023.00THz,paired_023.00_023.50THz,paired_023.50_024.00THz,paired_024.00_024.50THz,paired_024.50_025.00THz,paired_025.00_025.50THz,paired_025.50_026.00THz,paired_026.00_026.50THz,paired_026.50_027.00THz,paired_027.00_027.50THz,paired_027.50_028.00THz,paired_028.00_028.50THz,paired_028.50_029.00THz,paired_029.00_029.50THz,paired_029.50_030.00THz,paired_030.00_030.50THz,paired_030.50_031.00THz,paired_031.00_031.50THz,paired_031.50_032.00THz,paired_032.00_032.50THz,paired_032.50_033.00THz,paired_033.00_033.50THz,paired_033.50_034.00THz,paired_034.00_034.50THz,paired_034.50_035.00THz,paired_035.00_035.50THz,paired_035.50_036.00THz,paired_036.00_036.50THz,paired_036.50_037.00THz,paired_037.00_037.50THz,paired_037.50_038.00THz,paired_038.00_038.50THz,paired_038.50_039.00THz,paired_039.00_039.50THz,paired_039.50_040.00THz,paired_040.00_040.50THz,paired_040.50_041.00THz,paired_041.00_041.50THz,paired_041.50_042.00THz,paired_042.00_042.50THz,paired_042.50_043.00THz,paired_043.00_043.50THz,paired_043.50_044.00THz,paired_044.00_044.50THz,paired_044.50_045.00THz,paired_045.00_045.50THz,paired_045.50_046.00THz,paired_046.00_046.50THz,paired_046.50_047.00THz,paired_047.00_047.50THz,paired_047.50_048.00THz,paired_048.00_048.50THz,paired_048.50_049.00THz,paired_049.00_049.50THz,paired_049.50_050.00THz,paired_050.00_050.50THz,paired_050.50_051.00THz,paired_051.00_051.50THz,paired_051.50_052.00THz,paired_052.00_052.50THz,paired_052.50_053.00THz,paired_053.00_053.50THz,paired_053.50_054.00THz,paired_054.00_054.50THz,paired_054.50_055.00THz,paired_055.00_055.50THz,paired_055.50_056.00THz,paired_056.00_056.50THz,paired_056.50_057.00THz,paired_057.00_057.50THz,paired_057.50_058.00THz,paired_058.00_058.50THz,paired_058.50_059.00THz,paired_059.00_059.50THz,paired_059.50_060.00THz,paired_060.00_060.50THz,paired_060.50_061.00THz,paired_061.00_061.50THz,paired_061.50_062.00THz,paired_062.00_062.50THz,paired_062.50_063.00THz,paired_063.00_063.50THz,paired_063.50_064.00THz,paired_064.00_064.50THz,paired_064.50_065.00THz,paired_065.00_065.50THz,paired_065.50_066.00THz,paired_066.00_066.50THz,paired_066.50_067.00THz,paired_067.00_067.50THz,paired_067.50_068.00THz,paired_068.00_068.50THz,paired_068.50_069.00THz,paired_069.00_069.50THz,paired_069.50_070.00THz,paired_070.00_070.50THz,paired_070.50_071.00THz,paired_071.00_071.50THz,paired_071.50_072.00THz,paired_072.00_072.50THz,paired_072.50_073.00THz,paired_073.00_073.50THz,paired_073.50_074.00THz,paired_074.00_074.50THz,paired_074.50_075.00THz,paired_075.00_075.50THz,paired_075.50_076.00THz,paired_076.00_076.50THz,paired_076.50_077.00THz,paired_077.00_077.50THz,paired_077.50_078.00THz,paired_078.00_078.50THz,paired_078.50_079.00THz,paired_079.00_079.50THz,paired_079.50_080.00THz,paired_080.00_080.50THz,paired_080.50_081.00THz,paired_081.00_081.50THz,paired_081.50_082.00THz,paired_082.00_082.50THz,paired_082.50_083.00THz,paired_083.00_083.50THz,paired_083.50_084.00THz,paired_084.00_084.50THz,paired_084.50_085.00THz,paired_085.00_085.50THz,paired_085.50_086.00THz,paired_086.00_086.50THz,paired_086.50_087.00THz,paired_087.00_087.50THz,paired_087.50_088.00THz,paired_088.00_088.50THz,paired_088.50_089.00THz,paired_089.00_089.50THz,paired_089.50_090.00THz,paired_090.00_090.50THz,paired_090.50_091.00THz,paired_091.00_091.50THz,paired_091.50_092.00THz,paired_092.00_092.50THz,paired_092.50_093.00THz,paired_093.00_093.50THz,paired_093.50_094.00THz,paired_094.00_094.50THz,paired_094.50_095.00THz,paired_095.00_095.50THz,paired_095.50_096.00THz,paired_096.00_096.50THz,paired_096.50_097.00THz,paired_097.00_097.50THz,paired_097.50_098.00THz,paired_098.00_098.50THz,paired_098.50_099.00THz,paired_099.00_099.50THz,paired_099.50_100.00THz
h7r,0.10528110864845609,0.1024560499211558,0.11954306433660941,0.12807661285160038,0.15002081496986308,0.14358257137632316,0.13430635597694832,0.13397285929197336,0.12771903418300298,0.10995090933352854,0.09614751482699231,0.07189465685355544,0.058558713765319,0.05817749916393517,0.05466390752543768,0.06492417031497395,0.0664007261796172,0.06069237175208655,0.05656012849658882,0.07888068513638637,0.11879972512340611,0.1348288622349926,0.10671586304821781,0.06110835088571942,0.03480095920478766,0.032530960339760745,0.05082099084154513,0.08920394478015176,0.11703514835802345,0.011936915530382088,0.013328837145952581,0.010728113169266711,0.00707262799782114,0.005888131569508029,0.006997613532784009,0.0010520445426593645,0.0023403888126160713,0.0032994986911880804,0.003370673726855944,0.003323312060886024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001491939025813819,0.00022743754165261486,0.000343205772085582,0.00040128762007881887,0.0006556560967512262,0.0007566784603384296,0.0007269956354323206,0.0008447366802394803,0.0005668249438047136,0.0009132144525641426,0.0021400052629679893,0.002950130908493122,0.003027170331333569,0.00196396980000253,0.0013460020389449749,0.0008961173039093662,0.000949838373953201,0.0009893304361923278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h82,0.11694075534542821,0.12904076873842069,0.09690302929108292,0.11921571480763445,0.1902813031329328,0.24210613330459876,0.3063567792503426,0.4870705914790311,0.42510713054317706,0.4574317130444958,0.4834200211939676,0.5127203376967705,0.5358335573106675,0.4958421433459971,0.4326958940929048,0.3788354738019765,0.7068127699297418,0.7227110121370303,0.7275394351162402,0.729674649577567,0.7683092865065898,0.78681163983332,0.825134143679347,0.6529905818529858,0.7037761644386313,0.7071441773161413,0.7769792814588175,0.8962241677278202,0.0,0.0,0.0,0.0,0.028338139131092448,0.04545356684015759,0.044872553781152694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h89,0.043953063121890616,0.06796292459559615,0.05994370220596758,0.04889388214803014,0.04019816654964586,0.04335907033014339,0.053374346140020366,0.06702248035357378,0.10958339623693236,0.1913022324288308,0.2338738413537628,0.22599830678499103,0.21142368917027524,0.20937738511509277,0.2184128960671016,0.23293589467311687,0.28052512216929637,0.3533957826121901,0.41201427854345535,0.44019346139761095,0.42454382514366396,0.36934014288967243,0.3397292867495031,0.3011536411388017,0.2995794090140914,0.30432888594574303,0.30224989505146765,0.3021346051296143,0.28290615858467255,0.2910080313553678,0.3668981283196963,0.3905105276995218,0.39382555407582576,0.4118733860327377,0.44917597956005445,0.4348959590185733,0.41480687787823045,0.36093789948612276,0.31338537560083796,0.2738821168527718,0.25897624754026755,0.09111715956941203,0.13371750558910975,0.18977656417286534,0.18987218827683355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hai,0.006807999258113677,0.004634173426145155,0.00484658500113784,0.020570236343342038,0.033149866595573584,0.04442219506414479,0.045655425421072815,0.040948337379462116,0.04250092829763069,0.05014317346713565,0.02141379798159187,0.021005448844403155,0.053939951052867925,0.09586671419389892,0.029632998080828223,0.015809326690789237,0.01992335608678363,0.0,0.0,0.0,0.0,0.006760565313030933,0.026517588212244717,0.154324630762292,0.1634645532241433,0.21658971243355485,0.166565023859897,0.014602365610701067,0.38414725245062675,0.3185797158651566,0.00712502898948204,0.012432192139332467,0.07308415410988105,0.025443105061300136,0.057962521994587866,0.27809427167147693,0.2967811957221117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00540269245464831,0.005332949139340835,0.0017310483306609001,0.0007600974486795858,0.00046959521737621263,0.0006722459018564009,0.0005115271729268898,0.0007027981998370555,0.0015874196333188551,0.000918556892199601,0.0007161024374454963,0.0010724436723004843,0.0004738962619722268,0.0004732033231898447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbz,0.12665363453063172,0.11632956666623907,0.11648647655762165,0.13770931571920034,0.14700133997098694,0.16936169590734962,0.1955341556644636,0.25883731469180243,0.39639927512135764,0.4556311799565245,0.5118429639291149,0.58974778280728,0.6354170443142022,0.6103880178929075,0.587343085601745,0.5796425678813403,0.6666934314060087,0.6902562915295781,0.6969678907167066,0.7435708412573336,0.8213786867601918,0.8110520425005138,0.7414641642019325,0.5005347809408079,0.6759993140078624,0.7706383115729722,0.8081084714380594,0.8679182867725382,0.8267218732579753,0.0,0.0661105248273866,0.07057656450330813,0.05614419285094884,0.039627372636983446,0.04849817554595397,0.026575475712407915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcm,0.04161059662042348,0.10937760793496486,0.059723899540154196,0.038340435471648976,0.034708468590634034,0.039037697551715635,0.0442594515636227,0.055890996094388364,0.08431254015952212,0.1342944623269092,0.15455964849616896,0.15128393329644765,0.1498093148384977,0.1753018442315284,0.17829333139526832,0.1856348090355387,0.21471697511913465,0.28642542949194927,0.3621180900941916,0.35621700658985145,0.34566249419203177,0.34577290255200377,0.35524270034685707,0.33520585121771096,0.31750425504905155,0.2877354967226603,0.28650359242209267,0.2822162560073961,0.28364657602383025,0.30082614081335135,0.3390192560386474,0.304928224802539,0.3057255403184174,0.3008101203235219,0.39378192911816595,0.3281857387035982,0.34639229663806514,0.3373204397948623,0.3203340304766431,0.31251058900670936,0.3183121204976544,0.22842817721217848,0.07859756084742521,0.1585948585937855,0.2141312225652944,0.301241301438456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hja,0.02396555341684856,0.021956366041640772,0.01786860636423541,0.014881956438770393,0.012225171201173547,0.013272223534393715,0.016580228645833903,0.02249488087439161,0.02350306304200559,0.03446466693968533,0.0504638938271695,0.04664603254860643,0.05385350741762027,0.11019959298331025,0.16324117947226427,0.2316013324473184,0.19488750067083035,0.22061274574310366,0.19105842781846136,0.19383145127328247,0.12758522868769634,0.10780689200910419,0.12794357403435797,0.15288992441375532,0.20171405287831265,0.4337386049707575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006930520061896713,0.006926695182146405,0.0051408665383523115,0.0016415644483454511,0.003181843338464607,0.0031366773228701217,0.0031575142483625243,0.0030675400342942026,0.002844413613151213,0.004286088994341692,0.004037999842667683,0.0012654130224550204,0.0023616534364811156,0.003246265384488104,0.002242412248173286,0.003332815169705849,0.0030597663180009487,0.002912883483336123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i12,0.03999779855963088,0.03894406582723247,0.036620386122629175,0.03185546458929862,0.022564857566059904,0.01916040091602751,0.016090177514992702,0.0186257204089177,0.024127493096249408,0.03158219696243734,0.039471240993012316,0.04654323639255833,0.05827633924203559,0.08177724265030514,0.14218909965423268,0.30351888841878516,0.45347284668941346,0.3102283193456369,0.2874178337067798,0.32744334452167095,0.342834614187866,0.3252996030584618,0.2888042744700097,0.24057997174020862,0.1789001002988216,0.10327664904819746,0.09918312669975009,0.14673350499093393,0.1460595609661822,0.05170073181710205,0.0268057788908098,0.02500140623969747,0.026454722709076114,0.025077331722369568,0.019997397733560806,0.01891704809441428,0.014734889870625668,0.013892623346642687,0.014459695080723763,0.019791010182537226,0.02061225362993047,0.02584838527103171,0.03161460898229985,0.03460775063193849,0.03425738774347011,0.03221733177417488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ia5,0.009778990107252552,0.0100806710277595,0.008391877868430144,0.008971483986421542,0.01872054603225955,0.031138945686866325,0.04595086416244826,0.07319859813632364,0.15236189893486404,0.26157808371561786,0.3363411297711351,0.18939003353208864,0.19636955144605736,0.169179140890615,0.18467229779618824,0.18259035590061315,0.11582936497018943,0.10754127741005712,0.10935550527284092,0.08032834448029326,0.08666104614133142,0.07123085699753415,0.0457847749984277,0.03456990882855314,0.02247756337530379,0.016300706363422096,0.013312577764036639,0.003833880238808462,0.006546392767896063,0.013482835681290502,0.007590098350752582,0.002937543729614015,1.3561768519155987e-05,0.00016154553901194402,0.0004613033754741433,0.0009173587126819494,0.0014113167871212585,0.002064113188449591,0.0026248030425081487,0.003137644932221229,0.0036510312322287197,0.004183880411291097,0.0047792780754154305,0.005433395462472966,0.00606822881646566,0.00926290944840466,0.011473819594343921,0.012376716937101646,0.0,0.001231917046958686,0.0012968918589852949,0.0014295727426917536,0.0018905580886855364,0.0024834934317181966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iiy,0.13947434036201473,0.19838045294935855,0.14979736898629414,0.14026892322000523,0.17686693668531084,0.2310239195021452,0.3175713663454016,0.4880477891932583,0.44167952206310673,0.43338268485707315,0.4841122243810774,0.47347374372678014,0.4948849791795264,0.5159288115273685,0.45668655025449,0.48809472402730064,0.642463625633945,0.708289681722508,0.7587270660547932,0.754531199692273,0.7738130747546446,0.7303602664750088,0.7792289444584825,0.7770230464710548,0.7024952309581206,0.660422612791855,0.6707448919114711,0.8779172326961588,0.8491558753549608,0.0,0.052962939483985186,0.04365068988206902,0.030855059780235734,0.032680335827450606,0.04862291593499209,0.04506450820394012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ij5,0.1488203388890455,0.22818816013138485,0.19404683692364913,0.16594303188620518,0.15843671217260286,0.16448819274850487,0.19599042836157696,0.3351915236591698,0.37348387520197784,0.41850410684900896,0.469534946817677,0.4260861444166143,0.5067467890719359,0.5002708067440553,0.4932221313669325,0.5847964368384222,0.7327448829340454,0.7341833887447962,0.7454548025019533,0.7985286983904263,0.8216708157337831,0.8105045718330474,0.7852626102485989,0.7149435746574957,0.5292779587570985,0.7584017187892523,0.8420425788613416,0.86619505062578,0.0,0.0,0.0,0.038051595824645894,0.03577680704600247,0.03813326941879583,0.044326062323140944,0.04149655678515759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
