split,ID,family,intended_formula_OBELiX,expected_formula_counts_json,spectrum_file,production_structure_file,production_structure_selection,production_structure_score,source_structure_file,source_structure_selection,source_structure_score,source_structure_role,eigen_file,eigen_selection,eigen_score,audit_status,production_parser,production_formula,production_reduced_formula,production_n_sites,production_volume_A3,production_volume_per_site_A3,production_density_g_cm3,production_min_distance_A,geometry_status,production_is_ordered,production_partial_or_mixed_sites,production_mixed_species_sites,production_underoccupied_sites,production_overoccupied_sites,composition_status,scale_all,framework_scale_raw,framework_scale_formula_units,framework_scale_nearest_integer,framework_scale_integer_deviation,framework_scale_anchor_elements,max_relative_stoich_error,framework_max_relative_stoich_error,max_absolute_count_error_atoms,framework_max_absolute_count_error_atoms,n_elements_outside_pass_tolerance,n_elements_outside_warn_tolerance,composition_total_variation_error,expected_Li_at_framework_scale,actual_Li,Li_count_error,Li_absolute_count_error,Li_relative_error,missing_elements,extra_elements,expected_counts_at_framework_scale_json,actual_counts_json,actual_minus_expected_json,element_absolute_errors_json,element_relative_errors_json,element_pass_flags_json,element_warn_flags_json,neutral_oxidation_guess_status,neutral_oxidation_guess_json,source_parser,source_formula,source_reduced_formula,source_counts_json,source_is_ordered,source_partial_or_mixed_sites,source_mixed_species_sites,source_underoccupied_sites,source_comparison_to_OBELiX,source_Li_relative_error_to_OBELiX,spectrum_n_frequency_points,spectrum_min_plotted_frequency_THz,spectrum_max_plotted_frequency_THz,spectrum_median_native_spacing_THz,spectrum_max_native_spacing_THz,spectrum_points_0_to_100_THz,spectrum_total_positive_area_0_to_100,spectrum_Li_positive_area_0_to_100,spectrum_coarse_grid_flag,spectrum_high_max_frequency_flag,spectrum_very_high_max_frequency_flag,spectrum_negative_plotted_grid_endpoint_flag
train,fkj,argyrodites,Li6.5P0.5Si0.5S5Br,"{""Br"": 1.0, ""Li"": 6.5, ""P"": 0.5, ""S"": 5.0, ""Si"": 0.5}",/content/obelix_composition_audit/combined_option_a_spectra/train/fkj/fkj_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fkj/relaxed_fkj.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fkj/ordered_adaptive_fkj.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Li26 Si2 P2 S20 Br4,Li13SiP(S5Br)2,54,1059.4526855760132,19.61949417733358,1.9740851629349665,2.0487090808311073,PASS,True,0,0,0,0,PASS,4.0,4.0,4.0,4,0.0,S;Br,0.0,0.0,0.0,0.0,0,0,0.0,26.0,26.0,0.0,0.0,0.0,,,"{""Br"": 4.0, ""Li"": 26.0, ""P"": 2.0, ""S"": 20.0, ""Si"": 2.0}","{""Br"": 4.0, ""Li"": 26.0, ""P"": 2.0, ""S"": 20.0, ""Si"": 2.0}","{""Br"": 0.0, ""Li"": 0.0, ""P"": 0.0, ""S"": 0.0, ""Si"": 0.0}","{""Br"": 0.0, ""Li"": 0.0, ""P"": 0.0, ""S"": 0.0, ""Si"": 0.0}","{""Br"": 0.0, ""Li"": 0.0, ""P"": 0.0, ""S"": 0.0, ""Si"": 0.0}","{""Br"": true, ""Li"": true, ""P"": true, ""S"": true, ""Si"": true}","{""Br"": true, ""Li"": true, ""P"": true, ""S"": true, ""Si"": true}",neutral_assignment_found,"{""Br"": -1.0, ""Li"": 1.0, ""P"": 5.0, ""S"": -2.0, ""Si"": 4.0}",pymatgen_structure,Li26 Si2 P2 S20 Br4,Li13SiP(S5Br)2,"{""Br"": 4.0, ""Li"": 26.0, ""P"": 2.0, ""S"": 20.0, ""Si"": 2.0}",True,0.0,0.0,0.0,PASS,0.0,201,-1.6352960516380517,19.26364055162617,0.10449468301632114,0.10449468301632692,185,82.05436844724565,39.81661272653101,False,False,False,True
train,fwz,thio-LISICON,Li2SiS3,"{""Li"": 2.0, ""S"": 3.0, ""Si"": 1.0}",/content/obelix_composition_audit/combined_option_a_spectra/train/fwz/fwz_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fwz/relaxed_fwz.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fwz/ordered_adaptive_fwz.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Li8 Si4 S12,Li2SiS3,24,476.20076462012116,19.841698525838382,1.9271218876994254,2.087422225475167,PASS,True,0,0,0,0,PASS,4.0,4.0,4.0,4,0.0,Si;S,0.0,0.0,0.0,0.0,0,0,0.0,8.0,8.0,0.0,0.0,0.0,,,"{""Li"": 8.0, ""S"": 12.0, ""Si"": 4.0}","{""Li"": 8.0, ""S"": 12.0, ""Si"": 4.0}","{""Li"": 0.0, ""S"": 0.0, ""Si"": 0.0}","{""Li"": 0.0, ""S"": 0.0, ""Si"": 0.0}","{""Li"": 0.0, ""S"": 0.0, ""Si"": 0.0}","{""Li"": true, ""S"": true, ""Si"": true}","{""Li"": true, ""S"": true, ""Si"": true}",neutral_assignment_found,"{""Li"": 1.0, ""S"": -2.0, ""Si"": 4.0}",pymatgen_structure,Li8 Si4 S12,Li2SiS3,"{""Li"": 8.0, ""S"": 12.0, ""Si"": 4.0}",True,0.0,0.0,0.0,PASS,0.0,201,-1.6629302748682346,20.22846072991109,0.10945695502389646,0.10945695502390862,185,35.549539877847664,11.872915557962767,False,False,False,True
train,g5q,garnet,Li6.5La3Zr1.5Ta0.5O12,"{""La"": 3.0, ""Li"": 6.5, ""O"": 12.0, ""Ta"": 0.5, ""Zr"": 1.5}",/content/obelix_composition_audit/combined_option_a_spectra/train/g5q/g5q_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/g5q/relaxed_g5q.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/g5q/ordered_adaptive_g5q.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,WARN_SHORT_DISTANCE,pymatgen_structure,Li52 La24 Zr12 Ta4 O96,Li13La6Zr3TaO24,188,2200.362014575559,11.704053269018932,5.319707074203265,0.8028866771186034,WARN_SHORT_DISTANCE,True,0,0,0,0,PASS,8.0,8.0,8.0,8,0.0,La;Zr;O,0.0,0.0,0.0,0.0,0,0,0.0,52.0,52.0,0.0,0.0,0.0,,,"{""La"": 24.0, ""Li"": 52.0, ""O"": 96.0, ""Ta"": 4.0, ""Zr"": 12.0}","{""La"": 24.0, ""Li"": 52.0, ""O"": 96.0, ""Ta"": 4.0, ""Zr"": 12.0}","{""La"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""Ta"": 0.0, ""Zr"": 0.0}","{""La"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""Ta"": 0.0, ""Zr"": 0.0}","{""La"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""Ta"": 0.0, ""Zr"": 0.0}","{""La"": true, ""Li"": true, ""O"": true, ""Ta"": true, ""Zr"": true}","{""La"": true, ""Li"": true, ""O"": true, ""Ta"": true, ""Zr"": true}",neutral_assignment_found,"{""La"": 3.0, ""Li"": 1.0, ""O"": -2.0, ""Ta"": 5.0, ""Zr"": 4.0}",pymatgen_structure,Li52 La24 Zr12 Ta4 O96,Li13La6Zr3TaO24,"{""La"": 24.0, ""Li"": 52.0, ""O"": 96.0, ""Ta"": 4.0, ""Zr"": 12.0}",True,0.0,0.0,0.0,PASS,0.0,201,-53.87381607998183,593.7713095737115,3.2382256282684665,3.2382256282685944,31,569.3041469904122,160.31600010043894,True,True,True,True
train,ga9,argyrodites,LiCe(BH4)3Cl,"{""B"": 3.0, ""Ce"": 1.0, ""Cl"": 1.0, ""H"": 12.0, ""Li"": 1.0}",/content/obelix_composition_audit/combined_option_a_spectra/train/ga9/ga9_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ga9/relaxed_ga9.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ga9/ordered_adaptive_ga9.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,FAIL_LI_STOICHIOMETRY,pymatgen_structure,Li6 Ce8 B24 H96 Cl8,Li3Ce4B12(H12Cl)4,142,1517.9171683087834,10.689557523301291,1.971778125826946,1.1970675225647103,PASS,True,0,0,0,0,FAIL_LI_STOICHIOMETRY,8.0,8.0,8.0,8,0.0,Ce;B;H;Cl,0.25,0.0,2.0,0.0,1,1,0.01330203442879501,8.0,6.0,-2.0,2.0,-0.25,,,"{""B"": 24.0, ""Ce"": 8.0, ""Cl"": 8.0, ""H"": 96.0, ""Li"": 8.0}","{""B"": 24.0, ""Ce"": 8.0, ""Cl"": 8.0, ""H"": 96.0, ""Li"": 6.0}","{""B"": 0.0, ""Ce"": 0.0, ""Cl"": 0.0, ""H"": 0.0, ""Li"": -2.0}","{""B"": 0.0, ""Ce"": 0.0, ""Cl"": 0.0, ""H"": 0.0, ""Li"": 2.0}","{""B"": 0.0, ""Ce"": 0.0, ""Cl"": 0.0, ""H"": 0.0, ""Li"": 0.25}","{""B"": true, ""Ce"": true, ""Cl"": true, ""H"": true, ""Li"": false}","{""B"": true, ""Ce"": true, ""Cl"": true, ""H"": true, ""Li"": false}",neutral_assignment_found,"{""B"": -3.0, ""Ce"": 3.25, ""Cl"": -1.0, ""H"": 0.5, ""Li"": 1.0}",pymatgen_structure,Li6 Ce8 B24 H96 Cl8,Li3Ce4B12(H12Cl)4,"{""B"": 24.0, ""Ce"": 8.0, ""Cl"": 8.0, ""H"": 96.0, ""Li"": 6.0}",True,0.0,0.0,0.0,FAIL_LI_STOICHIOMETRY,-0.25,201,-7.652485269851926,84.95289192663813,0.46302688598245023,0.46302688598246533,184,315.7594743938674,20.432287588401532,False,False,False,True
train,gas,perovskites,Li0.31La0.63(Ti0.9Co0.1)O3,"{""Co"": 0.1, ""La"": 0.63, ""Li"": 0.31, ""O"": 3.0, ""Ti"": 0.9}",/content/obelix_composition_audit/combined_option_a_spectra/train/gas/gas_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gas/relaxed_gas.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gas/ordered_adaptive_gas.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,FAIL_GENERAL_STOICHIOMETRY,pymatgen_structure,Li1 La1 Ti1 Co1 O3,LiLaTiCoO3,7,104.7443359812694,14.963476568752771,4.766200859700449,1.8447064783163305,PASS,True,0,0,0,0,FAIL_GENERAL_STOICHIOMETRY,1.0,1.0,1.0,1,0.0,O,9.0,9.0,0.9,0.9,2,0,0.21804511278195488,0.31,1.0,0.69,0.69,2.225806451612903,,,"{""Co"": 0.1, ""La"": 0.63, ""Li"": 0.31, ""O"": 3.0, ""Ti"": 0.9}","{""Co"": 1.0, ""La"": 1.0, ""Li"": 1.0, ""O"": 3.0, ""Ti"": 1.0}","{""Co"": 0.9, ""La"": 0.37, ""Li"": 0.69, ""O"": 0.0, ""Ti"": 0.1}","{""Co"": 0.9, ""La"": 0.37, ""Li"": 0.69, ""O"": 0.0, ""Ti"": 0.1}","{""Co"": 9.0, ""La"": 0.58730159, ""Li"": 2.22580645, ""O"": 0.0, ""Ti"": 0.11111111}","{""Co"": false, ""La"": true, ""Li"": false, ""O"": true, ""Ti"": true}","{""Co"": true, ""La"": true, ""Li"": true, ""O"": true, ""Ti"": true}",neutral_assignment_found,"{""Co"": 1.0, ""La"": 2.0, ""Li"": 1.0, ""O"": -2.0, ""Ti"": 2.0}",pymatgen_cif_tolerance2,Li0.5 La0.5 Ti0.5 Co0.5 O3,Li0.5La0.5Ti0.5Co0.5O3,"{""Co"": 0.5, ""La"": 0.5, ""Li"": 0.5, ""O"": 3.0, ""Ti"": 0.5}",False,2.0,2.0,0.0,FAIL_GENERAL_STOICHIOMETRY,0.6129032258064516,201,-3.5037102612116096,20.077490885983632,0.1179060057359762,0.11790600573598198,171,19.800759169098406,2.7583088578325343,False,False,False,True
train,gcj,garnet,Li6(La2Ca)(NbO6)2,"{""Ca"": 1.0, ""La"": 2.0, ""Li"": 6.0, ""Nb"": 2.0, ""O"": 12.0}",/content/obelix_composition_audit/combined_option_a_spectra/train/gcj/gcj_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gcj/relaxed_gcj.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gcj/ordered_adaptive_gcj.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Li48 Ca8 La16 Nb16 O96,Li6CaLa2Nb2O12,184,2131.1059422327603,11.582097512134567,4.596234032604577,1.8201934515818807,PASS,True,0,0,0,0,PASS,8.0,8.0,8.0,8,0.0,La;Ca;Nb;O,0.0,0.0,0.0,0.0,0,0,0.0,48.0,48.0,0.0,0.0,0.0,,,"{""Ca"": 8.0, ""La"": 16.0, ""Li"": 48.0, ""Nb"": 16.0, ""O"": 96.0}","{""Ca"": 8.0, ""La"": 16.0, ""Li"": 48.0, ""Nb"": 16.0, ""O"": 96.0}","{""Ca"": 0.0, ""La"": 0.0, ""Li"": 0.0, ""Nb"": 0.0, ""O"": 0.0}","{""Ca"": 0.0, ""La"": 0.0, ""Li"": 0.0, ""Nb"": 0.0, ""O"": 0.0}","{""Ca"": 0.0, ""La"": 0.0, ""Li"": 0.0, ""Nb"": 0.0, ""O"": 0.0}","{""Ca"": true, ""La"": true, ""Li"": true, ""Nb"": true, ""O"": true}","{""Ca"": true, ""La"": true, ""Li"": true, ""Nb"": true, ""O"": true}",neutral_assignment_found,"{""Ca"": 2.0, ""La"": 3.0, ""Li"": 1.0, ""Nb"": 5.0, ""O"": -2.0}",pymatgen_structure,Li48 Ca8 La16 Nb16 O96,Li6CaLa2Nb2O12,"{""Ca"": 8.0, ""La"": 16.0, ""Li"": 48.0, ""Nb"": 16.0, ""O"": 96.0}",True,0.0,0.0,0.0,PASS,0.0,201,-2.141149818929577,24.71204264279646,0.1342659623086302,0.13426596230863908,185,551.5603434535283,143.8660483569932,False,False,False,True
train,gdr,garnet,Li6.2La3Zr1.2Ta0.8O12,"{""La"": 3.0, ""Li"": 6.2, ""O"": 12.0, ""Ta"": 0.8, ""Zr"": 1.2}",/content/obelix_composition_audit/combined_option_a_spectra/train/gdr/gdr_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gdr/relaxed_gdr.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gdr/ordered_adaptive_gdr.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,WARN_SHORT_DISTANCE,pymatgen_structure,Li50 La24 Zr10 Ta6 O96,Li25La12Zr5Ta3O48,186,2200.0595236155473,11.828277008685738,5.4454025716600025,0.8056896600123183,WARN_SHORT_DISTANCE,True,0,0,0,0,PASS_INTEGERIZED_COMPOSITION,8.0,8.0,8.0,8,0.0,La;Zr;O,0.06250000000000006,0.06250000000000006,0.40000000000000036,0.40000000000000036,0,0,0.003615127919911018,49.6,50.0,0.3999999999999986,0.3999999999999986,0.008064516129032228,,,"{""La"": 24.0, ""Li"": 49.6, ""O"": 96.0, ""Ta"": 6.4, ""Zr"": 9.6}","{""La"": 24.0, ""Li"": 50.0, ""O"": 96.0, ""Ta"": 6.0, ""Zr"": 10.0}","{""La"": 0.0, ""Li"": 0.4, ""O"": 0.0, ""Ta"": -0.4, ""Zr"": 0.4}","{""La"": 0.0, ""Li"": 0.4, ""O"": 0.0, ""Ta"": 0.4, ""Zr"": 0.4}","{""La"": 0.0, ""Li"": 0.00806452, ""O"": 0.0, ""Ta"": 0.0625, ""Zr"": 0.04166667}","{""La"": true, ""Li"": true, ""O"": true, ""Ta"": true, ""Zr"": true}","{""La"": true, ""Li"": true, ""O"": true, ""Ta"": true, ""Zr"": true}",neutral_assignment_found,"{""La"": 3.0, ""Li"": 1.0, ""O"": -2.0, ""Ta"": 5.0, ""Zr"": 4.0}",pymatgen_structure,Li50 La24 Zr10 Ta6 O96,Li25La12Zr5Ta3O48,"{""La"": 24.0, ""Li"": 50.0, ""O"": 96.0, ""Ta"": 6.0, ""Zr"": 10.0}",True,0.0,0.0,0.0,PASS_INTEGERIZED_COMPOSITION,0.008064516129032228,201,-52.393302021048434,577.4462059951895,3.1491975400811896,3.149197540081275,32,576.5103425073821,159.96267793732736,True,True,True,True
train,gkl,garnet,Li5La3Nb2O12,"{""La"": 3.0, ""Li"": 5.0, ""Nb"": 2.0, ""O"": 12.0}",/content/obelix_composition_audit/combined_option_a_spectra/train/gkl/gkl_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gkl/relaxed_gkl.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gkl/ordered_adaptive_gkl.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Li40 La24 Nb16 O96,Li5La3Nb2O12,176,2148.717468487379,12.208621980041926,5.1266443387980125,1.812199793977438,PASS,True,0,0,0,0,PASS,8.0,8.0,8.0,8,0.0,La;Nb;O,0.0,0.0,0.0,0.0,0,0,0.0,40.0,40.0,0.0,0.0,0.0,,,"{""La"": 24.0, ""Li"": 40.0, ""Nb"": 16.0, ""O"": 96.0}","{""La"": 24.0, ""Li"": 40.0, ""Nb"": 16.0, ""O"": 96.0}","{""La"": 0.0, ""Li"": 0.0, ""Nb"": 0.0, ""O"": 0.0}","{""La"": 0.0, ""Li"": 0.0, ""Nb"": 0.0, ""O"": 0.0}","{""La"": 0.0, ""Li"": 0.0, ""Nb"": 0.0, ""O"": 0.0}","{""La"": true, ""Li"": true, ""Nb"": true, ""O"": true}","{""La"": true, ""Li"": true, ""Nb"": true, ""O"": true}",neutral_assignment_found,"{""La"": 3.0, ""Li"": 1.0, ""Nb"": 5.0, ""O"": -2.0}",pymatgen_structure,Li40 La24 Nb16 O96,Li5La3Nb2O12,"{""La"": 24.0, ""Li"": 40.0, ""Nb"": 16.0, ""O"": 96.0}",True,0.0,0.0,0.0,PASS,0.0,201,-2.190142617231264,25.20672382852741,0.13698433222879336,0.13698433222880269,185,532.6217843028737,122.1514468282733,False,False,False,True
train,goi,nan,LiClC3H7NO,"{""C"": 3.0, ""Cl"": 1.0, ""H"": 7.0, ""Li"": 1.0, ""N"": 1.0, ""O"": 1.0}",/content/obelix_composition_audit/combined_option_a_spectra/train/goi/goi_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/goi/relaxed_goi.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/goi/ordered_adaptive_goi.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Li4 H28 C12 N4 Cl4 O4,LiH7C3NClO,56,636.7091692153904,11.36980659313197,1.2047696495978295,1.09483082754786,PASS,True,0,0,0,0,PASS,4.0,4.0,4.0,4,0.0,Cl;C;H;N;O,0.0,0.0,0.0,0.0,0,0,0.0,4.0,4.0,0.0,0.0,0.0,,,"{""C"": 12.0, ""Cl"": 4.0, ""H"": 28.0, ""Li"": 4.0, ""N"": 4.0, ""O"": 4.0}","{""C"": 12.0, ""Cl"": 4.0, ""H"": 28.0, ""Li"": 4.0, ""N"": 4.0, ""O"": 4.0}","{""C"": 0.0, ""Cl"": 0.0, ""H"": 0.0, ""Li"": 0.0, ""N"": 0.0, ""O"": 0.0}","{""C"": 0.0, ""Cl"": 0.0, ""H"": 0.0, ""Li"": 0.0, ""N"": 0.0, ""O"": 0.0}","{""C"": 0.0, ""Cl"": 0.0, ""H"": 0.0, ""Li"": 0.0, ""N"": 0.0, ""O"": 0.0}","{""C"": true, ""Cl"": true, ""H"": true, ""Li"": true, ""N"": true, ""O"": true}","{""C"": true, ""Cl"": true, ""H"": true, ""Li"": true, ""N"": true, ""O"": true}",neutral_assignment_found,"{""C"": -0.6666666666666666, ""Cl"": -1.0, ""H"": 1.0, ""Li"": 1.0, ""N"": -3.0, ""O"": -2.0}",pymatgen_structure,Li4 H28 C12 N4 Cl4 O4,LiH7C3NClO,"{""C"": 12.0, ""Cl"": 4.0, ""H"": 28.0, ""Li"": 4.0, ""N"": 4.0, ""O"": 4.0}",True,0.0,0.0,0.0,PASS,0.0,201,-9.211190904896345,101.425497894353,0.5531834439962466,0.5531834439962608,181,179.11280784538178,13.422107495861352,False,False,False,True
train,gvd,nitrides,Li3N,"{""Li"": 3.0, ""N"": 1.0}",/content/obelix_composition_audit/combined_option_a_spectra/train/gvd/gvd_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gvd/relaxed_gvd.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gvd/ordered_adaptive_gvd.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Li3 N1,Li3N,4,44.16126558155184,11.04031639538796,1.3096562529884483,1.947750780925449,PASS,True,0,0,0,0,PASS,1.0,1.0,1.0,1,0.0,N,0.0,0.0,0.0,0.0,0,0,0.0,3.0,3.0,0.0,0.0,0.0,,,"{""Li"": 3.0, ""N"": 1.0}","{""Li"": 3.0, ""N"": 1.0}","{""Li"": 0.0, ""N"": 0.0}","{""Li"": 0.0, ""N"": 0.0}","{""Li"": 0.0, ""N"": 0.0}","{""Li"": true, ""N"": true}","{""Li"": true, ""N"": true}",neutral_assignment_found,"{""Li"": 1.0, ""N"": -3.0}",pymatgen_structure,Li3 N1,Li3N,"{""Li"": 3.0, ""N"": 1.0}",True,0.0,0.0,0.0,PASS,0.0,201,-1.5710278438805931,22.06491300131008,0.11817970422595359,0.11817970422596247,187,11.850234469211976,8.883518679155697,False,False,False,True
train,gw2,NASICON,Li1.4Al0.4Ge1.6(PO4)3,"{""Al"": 0.4, ""Ge"": 1.6, ""Li"": 1.4, ""O"": 12.0, ""P"": 3.0}",/content/obelix_composition_audit/combined_option_a_spectra/train/gw2/gw2_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gw2/relaxed_gw2.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gw2/ordered_adaptive_gw2.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS_INTEGERIZED_COMPOSITION,pymatgen_structure,Li8 Al2 Ge10 P18 O72,Li4AlGe5(PO4)9,110,1270.117759801772,11.54652508910702,3.3277982178941286,1.5039634662303973,PASS,True,0,0,0,0,PASS_INTEGERIZED_COMPOSITION,6.0,6.0,6.0,6,0.0,Ge;P;O,0.1666666666666668,0.1666666666666668,0.40000000000000036,0.40000000000000036,0,0,0.006916996047430809,8.399999999999999,8.0,-0.3999999999999986,0.3999999999999986,-0.04761904761904746,,,"{""Al"": 2.4, ""Ge"": 9.6, ""Li"": 8.4, ""O"": 72.0, ""P"": 18.0}","{""Al"": 2.0, ""Ge"": 10.0, ""Li"": 8.0, ""O"": 72.0, ""P"": 18.0}","{""Al"": -0.4, ""Ge"": 0.4, ""Li"": -0.4, ""O"": 0.0, ""P"": 0.0}","{""Al"": 0.4, ""Ge"": 0.4, ""Li"": 0.4, ""O"": 0.0, ""P"": 0.0}","{""Al"": 0.16666667, ""Ge"": 0.04166667, ""Li"": 0.04761905, ""O"": 0.0, ""P"": 0.0}","{""Al"": true, ""Ge"": true, ""Li"": true, ""O"": true, ""P"": true}","{""Al"": true, ""Ge"": true, ""Li"": true, ""O"": true, ""P"": true}",neutral_assignment_found,"{""Al"": 3.0, ""Ge"": 4.0, ""Li"": 1.0, ""O"": -2.0, ""P"": 5.0}",pymatgen_structure,Li8 Al2 Ge10 P18 O72,Li4AlGe5(PO4)9,"{""Al"": 2.0, ""Ge"": 10.0, ""Li"": 8.0, ""O"": 72.0, ""P"": 18.0}",True,0.0,0.0,0.0,PASS_INTEGERIZED_COMPOSITION,-0.04761904761904746,201,-3.6048645760387577,41.41443299930597,0.22509648787672365,0.22509648787673342,184,318.86388180559095,23.519973906862916,False,False,False,True
