split,ID,family,spectrum_file,n_frequency_points,min_plotted_frequency_THz,max_plotted_frequency_THz,median_native_spacing_THz,max_native_spacing_THz,points_0_to_100_THz,total_positive_area_0_to_100,Li_positive_area_0_to_100,coarse_grid_flag,high_max_frequency_flag,very_high_max_frequency_flag,negative_plotted_grid_endpoint_flag
train,7tu,LGPS,/content/obelix_composition_audit/combined_option_a_spectra/train/7tu/7tu_combined_Total_DOS_Li_PDOS.csv,201,-1.6803298308262549,19.22643392857108,0.10453381879698664,0.10453381879699464,184,159.85341925057952,63.67569088999018,False,False,False,True
train,7w5,garnet,/content/obelix_composition_audit/combined_option_a_spectra/train/7w5/7w5_combined_Total_DOS_Li_PDOS.csv,201,-2.174795007049765,25.0909455253853,0.1363287026621754,0.13632870266219044,185,571.5462304257704,163.0118517609151,False,False,False,True
train,824,LGPS,/content/obelix_composition_audit/combined_option_a_spectra/train/824/824_combined_Total_DOS_Li_PDOS.csv,201,-1.6824354602538878,19.29106348495809,0.10486749472605972,0.10486749472606505,184,149.0032438588857,60.07575992643436,False,False,False,True
train,883,hydrides,/content/obelix_composition_audit/combined_option_a_spectra/train/883/883_combined_Total_DOS_Li_PDOS.csv,201,-5.480543909317131,62.16068543273654,0.3382061467102684,0.33820614671028437,184,74.98321177071129,11.888127122004272,False,False,False,True
train,8fn,NASICON,/content/obelix_composition_audit/combined_option_a_spectra/train/8fn/8fn_combined_Total_DOS_Li_PDOS.csv,201,-3.5937192265704425,41.041841219422174,0.2231778022299622,0.22317780222997285,184,338.2724173402472,27.065336412329092,False,False,False,True
train,8ub,LGPS,/content/obelix_composition_audit/combined_option_a_spectra/train/8ub/8ub_combined_Total_DOS_Li_PDOS.csv,201,-1.6654596157239143,19.164112049559627,0.10414785832641726,0.10414785832642437,185,151.17859643698648,62.05327593291947,False,False,False,True
train,95j,hydrides,/content/obelix_composition_audit/combined_option_a_spectra/train/95j/95j_combined_Total_DOS_Li_PDOS.csv,201,-4.672134612554741,55.49198337167384,0.30082058992114336,0.3008205899211518,185,60.13154688630479,18.003224880939978,False,False,False,True
train,96f,argyrodites,/content/obelix_composition_audit/combined_option_a_spectra/train/96f/96f_combined_Total_DOS_Li_PDOS.csv,201,-1.6526057797926224,19.027148237736483,0.10339877008764553,0.10339877008764908,185,146.4630702015665,65.18639345172963,False,False,False,True
train,97b,oxides,/content/obelix_composition_audit/combined_option_a_spectra/train/97b/97b_combined_Total_DOS_Li_PDOS.csv,201,-3.771358465104001,24.43695157218363,0.14104155018643816,0.1410415501864435,174,48.802793097387585,11.578688438877567,False,False,False,True
train,97p,argyrodites,/content/obelix_composition_audit/combined_option_a_spectra/train/97p/97p_combined_Total_DOS_Li_PDOS.csv,201,-1.6834254396782806,19.64052116972989,0.1066197330470402,0.10661973304704375,185,154.57790636204044,71.06359872602094,False,False,False,True
train,9ky,NASICON,/content/obelix_composition_audit/combined_option_a_spectra/train/9ky/9ky_combined_Total_DOS_Li_PDOS.csv,201,-4.181859718849104,39.12661040381085,0.21654235061329974,0.2165423506133095,181,324.75915109873074,18.95061479582044,False,False,False,True
train,9lo,LISICON,/content/obelix_composition_audit/combined_option_a_spectra/train/9lo/9lo_combined_Total_DOS_Li_PDOS.csv,201,-2.9753851167259904,35.60419281693051,0.19289788966828247,0.1928978896682949,185,95.06706363439044,35.777151239796396,False,False,False,True
train,9lx,LGPS,/content/obelix_composition_audit/combined_option_a_spectra/train/9lx/9lx_combined_Total_DOS_Li_PDOS.csv,201,-52.66554947210778,580.0769263511374,3.1637123791162267,3.163712379116305,32,127.76861646023497,53.38936144043062,True,True,True,True
train,9ph,perovskites,/content/obelix_composition_audit/combined_option_a_spectra/train/9ph/9ph_combined_Total_DOS_Li_PDOS.csv,201,-11.294343832763529,29.00330924676576,0.20148826539764642,0.20148826539765707,144,114.69287765213082,5.981030046600759,False,False,False,True
train,9rc,LGPS,/content/obelix_composition_audit/combined_option_a_spectra/train/9rc/9rc_combined_Total_DOS_Li_PDOS.csv,201,-1.6819692894289795,19.219183266880307,0.104505762781546,0.1045057627815531,184,145.83168147245226,55.52931378899383,False,False,False,True
train,9s4,NASICON,/content/obelix_composition_audit/combined_option_a_spectra/train/9s4/9s4_combined_Total_DOS_Li_PDOS.csv,201,-4.542920414604019,39.94096192320587,0.22241941168904944,0.2224194116890601,180,327.2118369953055,24.204960185986803,False,False,False,True
train,9wf,halides,/content/obelix_composition_audit/combined_option_a_spectra/train/9wf/9wf_combined_Total_DOS_Li_PDOS.csv,201,-1.176263258620463,12.653426326117383,0.06914844792368946,0.06914844792369301,183,120.85622878407057,35.26224389052465,False,False,False,True
train,9yt,argyrodites,/content/obelix_composition_audit/combined_option_a_spectra/train/9yt/9yt_combined_Total_DOS_Li_PDOS.csv,201,-51.97011335080534,572.7884999002608,3.123793066255331,3.123793066255473,32,212.52604269974842,135.23577105421893,True,True,True,True
train,9zk,oxides,/content/obelix_composition_audit/combined_option_a_spectra/train/9zk/9zk_combined_Total_DOS_Li_PDOS.csv,201,-1.9467456322949488,24.20018658473267,0.1307346610851381,0.13073466108514964,186,240.47863008559466,120.79828415519492,False,False,False,True
train,9zr,argyrodites,/content/obelix_composition_audit/combined_option_a_spectra/train/9zr/9zr_combined_Total_DOS_Li_PDOS.csv,201,-1.6801397846592996,19.724331158377733,0.10702235471518495,0.10702235471519472,185,79.09473464722315,36.952171329586974,False,False,False,True
train,a8v,argyrodites,/content/obelix_composition_audit/combined_option_a_spectra/train/a8v/a8v_combined_Total_DOS_Li_PDOS.csv,201,-1.6696916822283938,19.209615013129746,0.10439653347679112,0.10439653347679467,185,154.19831403161487,71.24357532041017,False,False,False,True
train,an2,argyrodite,/content/obelix_composition_audit/combined_option_a_spectra/train/an2/an2_combined_Total_DOS_Li_PDOS.csv,201,-2.677886415650925,31.570150879240977,0.17124018647445993,0.1712401864744706,185,155.22313963860256,72.23755932130229,False,False,False,True
train,aui,oxides,/content/obelix_composition_audit/combined_option_a_spectra/train/aui/aui_combined_Total_DOS_Li_PDOS.csv,201,-2.0197620477861067,23.84732714268281,0.12933544595234459,0.12933544595235347,185,166.27452833694693,23.40937147066051,False,False,False,True
train,b4c,thio-LISICON,/content/obelix_composition_audit/combined_option_a_spectra/train/b4c/b4c_combined_Total_DOS_Li_PDOS.csv,201,-2.1771343103655294,21.70809829777489,0.11942616304070164,0.11942616304071052,182,26.772972637204425,0.0,False,False,False,True
train,be9,halides,/content/obelix_composition_audit/combined_option_a_spectra/train/be9/be9_combined_Total_DOS_Li_PDOS.csv,201,-1.2267938320501963,12.005383887951629,0.06616088860000913,0.06616088860001312,182,70.22611170539082,13.363495905944848,False,False,False,True
train,bi3,garnet,/content/obelix_composition_audit/combined_option_a_spectra/train/bi3/bi3_combined_Total_DOS_Li_PDOS.csv,201,-1.9912035528926644,23.065990172564145,0.12528596862728403,0.12528596862729202,185,542.0400433874279,141.4150504665713,False,False,False,True
train,bjw,chlorides,/content/obelix_composition_audit/combined_option_a_spectra/train/bjw/bjw_combined_Total_DOS_Li_PDOS.csv,201,-1.1373855196630955,13.398736299515576,0.07268060909589336,0.07268060909589735,185,167.81712589585453,48.36370815875858,False,False,False,True
train,bnh,argyrodites,/content/obelix_composition_audit/combined_option_a_spectra/train/bnh/bnh_combined_Total_DOS_Li_PDOS.csv,201,-1.669641663390294,19.20961622969837,0.1043962894654431,0.10439628946544843,185,154.2185767949979,71.24895383506325,False,False,False,True
train,bq9,oxides,/content/obelix_composition_audit/combined_option_a_spectra/train/bq9/bq9_combined_Total_DOS_Li_PDOS.csv,201,-1.932356552810783,21.98850117318867,0.11960428862999706,0.11960428863000061,184,168.0375897238233,72.63272497202944,False,False,False,True
train,bsa,oxides,/content/obelix_composition_audit/combined_option_a_spectra/train/bsa/bsa_combined_Total_DOS_Li_PDOS.csv,201,-1.9803364257281275,23.316212292536328,0.12648274359132206,0.12648274359133183,185,47.47577687198523,12.05933765909708,False,False,False,True
train,bv2,oxides,/content/obelix_composition_audit/combined_option_a_spectra/train/bv2/bv2_combined_Total_DOS_Li_PDOS.csv,201,-3.0461057651463337,22.746571800023546,0.12896338782584937,0.1289633878258556,177,48.73241692655998,12.476738596239837,False,False,False,True
train,c0g,garnet,/content/obelix_composition_audit/combined_option_a_spectra/train/c0g/c0g_combined_Total_DOS_Li_PDOS.csv,201,-2.1026358485907903,24.07757005807781,0.13090102953334304,0.13090102953335148,184,537.5169592648208,130.96880961259902,False,False,False,True
train,c6e,argyrodites,/content/obelix_composition_audit/combined_option_a_spectra/train/c6e/c6e_combined_Total_DOS_Li_PDOS.csv,201,-1.6425538597775398,19.023650861221352,0.10333102360499424,0.10333102360500135,185,166.6877822279834,75.96586690510347,False,False,False,True
train,cdk,LIPON,/content/obelix_composition_audit/combined_option_a_spectra/train/cdk/cdk_combined_Total_DOS_Li_PDOS.csv,201,-2.93328100548438,36.48305257778412,0.19708166791634318,0.1970816679163505,186,35.46083508376248,11.901649458658891,False,False,False,True
train,cju,argyrodites,/content/obelix_composition_audit/combined_option_a_spectra/train/cju/cju_combined_Total_DOS_Li_PDOS.csv,201,-1.644700027444172,19.04334845799562,0.10344024242719918,0.10344024242720273,185,153.05667578871052,70.65072262394298,False,False,False,True
train,ckw,pyrochlore,/content/obelix_composition_audit/combined_option_a_spectra/train/ckw/ckw_combined_Total_DOS_Li_PDOS.csv,201,-6.3437441104751215,52.35756596557108,0.293506550380231,0.2935065503802434,179,85.48996833014895,0.01930131643298249,False,False,False,True
train,clt,copper pyroborate,/content/obelix_composition_audit/combined_option_a_spectra/train/clt/clt_combined_Total_DOS_Li_PDOS.csv,201,-4.1908895485876,47.536113284931496,0.25863501416759505,0.25863501416760215,184,61.44672424304494,18.122221320508338,False,False,False,True
train,cy2,perovskites,/content/obelix_composition_audit/combined_option_a_spectra/train/cy2/cy2_combined_Total_DOS_Li_PDOS.csv,201,-5.242552307605494,27.368832411728576,0.16305692359667034,0.163056923596681,168,26.857176592856,0.0,False,False,False,True
train,d7f,oxides,/content/obelix_composition_audit/combined_option_a_spectra/train/d7f/d7f_combined_Total_DOS_Li_PDOS.csv,201,-1.797512692320606,22.0463071987103,0.11921909945515452,0.11921909945516163,185,94.90125067906207,35.40437633440068,False,False,False,True
train,d9l,argyrodites,/content/obelix_composition_audit/combined_option_a_spectra/train/d9l/d9l_combined_Total_DOS_Li_PDOS.csv,201,-1.6441119920260123,19.06656707064924,0.10355339531337648,0.10355339531338359,185,156.2008081908865,71.21393322284945,False,False,False,True
train,dae,garnet,/content/obelix_composition_audit/combined_option_a_spectra/train/dae/dae_combined_Total_DOS_Li_PDOS.csv,201,-2.095388876885633,23.98373433682508,0.13039561606855354,0.13039561606856154,184,545.632594439536,145.02735810506582,False,False,False,True
train,dc8,fluorophosphates,/content/obelix_composition_audit/combined_option_a_spectra/train/dc8/dc8_combined_Total_DOS_Li_PDOS.csv,201,-4.127539973600534,36.677366173105376,0.20402453073352955,0.20402453073353755,180,213.11444777958954,55.46405217532677,False,False,False,True
train,deu,sulfides,/content/obelix_composition_audit/combined_option_a_spectra/train/deu/deu_combined_Total_DOS_Li_PDOS.csv,201,-1.739975031442493,16.860290735467135,0.09300132883454815,0.09300132883455348,182,56.90302427697111,27.11085130472466,False,False,False,True
train,dlj,argyrodites,/content/obelix_composition_audit/combined_option_a_spectra/train/dlj/dlj_combined_Total_DOS_Li_PDOS.csv,201,-1.6555124361837898,19.062210809115022,0.10358861622649407,0.1035886162264994,185,153.8514189426873,72.08609381631845,False,False,False,True
train,dmq,sulfides,/content/obelix_composition_audit/combined_option_a_spectra/train/dmq/dmq_combined_Total_DOS_Li_PDOS.csv,201,-16.787438339278104,122.51238017132069,0.6964990925529939,0.6964990925530401,143,139.95004907937098,51.39820229573765,False,False,False,True
train,dth,LISICON,/content/obelix_composition_audit/combined_option_a_spectra/train/dth/dth_combined_Total_DOS_Li_PDOS.csv,201,-2.128020729270535,26.613768529234147,0.14370894629252362,0.14370894629253073,186,54.17102519952387,24.17923530074327,False,False,False,True
train,dvn,chlorides,/content/obelix_composition_audit/combined_option_a_spectra/train/dvn/dvn_combined_Total_DOS_Li_PDOS.csv,201,-1.2080525536263758,14.204875132995172,0.07706463843310771,0.07706463843311084,185,167.48871640095882,47.7040906606922,False,False,False,True
train,e6a,garnet,/content/obelix_composition_audit/combined_option_a_spectra/train/e6a/e6a_combined_Total_DOS_Li_PDOS.csv,201,-2.042039546122936,23.66041750107682,0.128512285235999,0.1285122852360061,185,558.4606832868133,152.8547072986258,False,False,False,True
train,e81,pyrochlore,/content/obelix_composition_audit/combined_option_a_spectra/train/e81/e81_combined_Total_DOS_Li_PDOS.csv,201,-2.9712947957515885,29.55438078277207,0.1626283778926183,0.16262837789263074,182,254.02328026991503,22.079999764247876,False,False,False,True
train,ek5,pyrochlore,/content/obelix_composition_audit/combined_option_a_spectra/train/ek5/ek5_combined_Total_DOS_Li_PDOS.csv,201,-3.464434638647002,28.895600689879405,0.16180017664263247,0.16180017664263957,179,254.64881934254407,22.51880721902625,False,False,False,True
train,etz,nan,/content/obelix_composition_audit/combined_option_a_spectra/train/etz/etz_combined_Total_DOS_Li_PDOS.csv,201,-2.5183119822349016,28.75560449577291,0.15636958239003906,0.15636958239004883,184,503.8401348153825,105.18451854216715,False,False,False,True
train,fam,garnet,/content/obelix_composition_audit/combined_option_a_spectra/train/fam/fam_combined_Total_DOS_Li_PDOS.csv,201,-52.18784433351641,575.0254434637502,3.136066438986333,3.136066438986404,32,499.70411205123276,128.18231992021302,True,True,True,True
train,fft,nitrides,/content/obelix_composition_audit/combined_option_a_spectra/train/fft/fft_combined_Total_DOS_Li_PDOS.csv,201,-5.930625024805299,23.30617830733919,0.14618401666072245,0.14618401666072955,160,23.807121682418177,17.826276227487853,False,False,False,True
train,fj5,LISICON,/content/obelix_composition_audit/combined_option_a_spectra/train/fj5/fj5_combined_Total_DOS_Li_PDOS.csv,201,-3.9300586521724368,35.285106874199464,0.1960758276318586,0.1960758276318728,180,98.41245234717181,39.14432354350589,False,False,False,True
train,fkj,argyrodites,/content/obelix_composition_audit/combined_option_a_spectra/train/fkj/fkj_combined_Total_DOS_Li_PDOS.csv,201,-1.6352960516380517,19.26364055162617,0.10449468301632114,0.10449468301632692,185,82.05436844724565,39.81661272653101,False,False,False,True
train,fwz,thio-LISICON,/content/obelix_composition_audit/combined_option_a_spectra/train/fwz/fwz_combined_Total_DOS_Li_PDOS.csv,201,-1.6629302748682346,20.22846072991109,0.10945695502389646,0.10945695502390862,185,35.549539877847664,11.872915557962767,False,False,False,True
train,g5q,garnet,/content/obelix_composition_audit/combined_option_a_spectra/train/g5q/g5q_combined_Total_DOS_Li_PDOS.csv,201,-53.87381607998183,593.7713095737115,3.2382256282684665,3.2382256282685944,31,569.3041469904122,160.31600010043894,True,True,True,True
train,ga9,argyrodites,/content/obelix_composition_audit/combined_option_a_spectra/train/ga9/ga9_combined_Total_DOS_Li_PDOS.csv,201,-7.652485269851926,84.95289192663813,0.46302688598245023,0.46302688598246533,184,315.7594743938674,20.432287588401532,False,False,False,True
train,gas,perovskites,/content/obelix_composition_audit/combined_option_a_spectra/train/gas/gas_combined_Total_DOS_Li_PDOS.csv,201,-3.5037102612116096,20.077490885983632,0.1179060057359762,0.11790600573598198,171,19.800759169098406,2.7583088578325343,False,False,False,True
train,gcj,garnet,/content/obelix_composition_audit/combined_option_a_spectra/train/gcj/gcj_combined_Total_DOS_Li_PDOS.csv,201,-2.141149818929577,24.71204264279646,0.1342659623086302,0.13426596230863908,185,551.5603434535283,143.8660483569932,False,False,False,True
train,gdr,garnet,/content/obelix_composition_audit/combined_option_a_spectra/train/gdr/gdr_combined_Total_DOS_Li_PDOS.csv,201,-52.393302021048434,577.4462059951895,3.1491975400811896,3.149197540081275,32,576.5103425073821,159.96267793732736,True,True,True,True
train,gkl,garnet,/content/obelix_composition_audit/combined_option_a_spectra/train/gkl/gkl_combined_Total_DOS_Li_PDOS.csv,201,-2.190142617231264,25.20672382852741,0.13698433222879336,0.13698433222880269,185,532.6217843028737,122.1514468282733,False,False,False,True
train,goi,nan,/content/obelix_composition_audit/combined_option_a_spectra/train/goi/goi_combined_Total_DOS_Li_PDOS.csv,201,-9.211190904896345,101.425497894353,0.5531834439962466,0.5531834439962608,181,179.11280784538178,13.422107495861352,False,False,False,True
train,gvd,nitrides,/content/obelix_composition_audit/combined_option_a_spectra/train/gvd/gvd_combined_Total_DOS_Li_PDOS.csv,201,-1.5710278438805931,22.06491300131008,0.11817970422595359,0.11817970422596247,187,11.850234469211976,8.883518679155697,False,False,False,True
train,gw2,NASICON,/content/obelix_composition_audit/combined_option_a_spectra/train/gw2/gw2_combined_Total_DOS_Li_PDOS.csv,201,-3.6048645760387577,41.41443299930597,0.22509648787672365,0.22509648787673342,184,318.86388180559095,23.519973906862916,False,False,False,True
train,gxz,phosphates,/content/obelix_composition_audit/combined_option_a_spectra/train/gxz/gxz_combined_Total_DOS_Li_PDOS.csv,201,-4.335218424686253,37.41213748905203,0.20873677956869152,0.20873677956870296,180,86.80002888423385,22.31896519706717,False,False,False,True
train,gz8,garnet,/content/obelix_composition_audit/combined_option_a_spectra/train/gz8/gz8_combined_Total_DOS_Li_PDOS.csv,201,-2.166232114484571,24.88459890303691,0.1352541550876075,0.13525415508761895,184,525.79415808305,119.09746749357262,False,False,False,True
train,h6c,LISICON,/content/obelix_composition_audit/combined_option_a_spectra/train/h6c/h6c_combined_Total_DOS_Li_PDOS.csv,201,-2.3435694231637743,28.87651291788716,0.15610041170525468,0.156100411705264,185,48.06107183537661,17.968386844430576,False,False,False,True
train,h7r,NASICON,/content/obelix_composition_audit/combined_option_a_spectra/train/h7r/h7r_combined_Total_DOS_Li_PDOS.csv,201,-4.417548480806385,39.01124561245794,0.2171439704663216,0.21714397046633138,180,309.911247575922,17.333062508944828,False,False,False,True
train,h82,argyrodites,/content/obelix_composition_audit/combined_option_a_spectra/train/h82/h82_combined_Total_DOS_Li_PDOS.csv,201,-1.6357895028959788,19.0015540589106,0.10318671780903266,0.10318671780903799,185,161.21995200829116,73.25306568266902,False,False,False,True
train,h89,garnet,/content/obelix_composition_audit/combined_option_a_spectra/train/h89/h89_combined_Total_DOS_Li_PDOS.csv,201,-2.116961695240722,24.134512490273668,0.13125737092757195,0.13125737092758172,184,538.0733693710473,140.36858853171657,False,False,False,True
train,hai,phosphates,/content/obelix_composition_audit/combined_option_a_spectra/train/hai/hai_combined_Total_DOS_Li_PDOS.csv,201,-4.12163330245647,35.737150793028505,0.1992939204774249,0.19929392047743377,180,121.78701056339207,5.5603445909747355,False,False,False,True
train,hbz,argyrodites,/content/obelix_composition_audit/combined_option_a_spectra/train/hbz/hbz_combined_Total_DOS_Li_PDOS.csv,201,-1.7067657803777532,19.44536309871744,0.10576064439547572,0.10576064439548105,184,153.61808504381156,71.9457388958642,False,False,False,True
train,hcm,garnet,/content/obelix_composition_audit/combined_option_a_spectra/train/hcm/hcm_combined_Total_DOS_Li_PDOS.csv,201,-2.2508333730059067,25.58201392401969,0.139164236485128,0.13916423648513643,184,534.175440258188,121.8832801043776,False,False,False,True
train,hja,molybdates,/content/obelix_composition_audit/combined_option_a_spectra/train/hja/hja_combined_Total_DOS_Li_PDOS.csv,201,-4.457274338802817,29.41446855714983,0.16935871447976325,0.16935871447977036,174,71.9372974571944,6.152699209467914,False,False,False,True
train,hta,perovskites,/content/obelix_composition_audit/combined_option_a_spectra/train/hta/hta_combined_Total_DOS_Li_PDOS.csv,201,-5.242615030586608,27.36894330124109,0.16305779165913847,0.16305779165914913,168,26.851594854760222,0.0,False,False,False,True
train,hud,garnet,/content/obelix_composition_audit/combined_option_a_spectra/train/hud/hud_combined_Total_DOS_Li_PDOS.csv,201,-53.41410651187815,588.4914561556066,3.2095278133374308,3.209527813337502,31,612.8457906242247,164.82759592347531,True,True,True,True
train,hx7,antiperovskite,/content/obelix_composition_audit/combined_option_a_spectra/train/hx7/hx7_combined_Total_DOS_Li_PDOS.csv,201,-1.602620573873115,15.76945000287203,0.08686035288372551,0.08686035288372906,182,11.943742239736222,5.957276736061942,False,False,False,True
train,i12,oxides,/content/obelix_composition_audit/combined_option_a_spectra/train/i12/i12_combined_Total_DOS_Li_PDOS.csv,201,-2.327146097307296,24.89508280596281,0.13611114451635054,0.13611114451635942,183,169.99198900284222,24.290888915748095,False,False,False,True
train,ia5,perovskites,/content/obelix_composition_audit/combined_option_a_spectra/train/ia5/ia5_combined_Total_DOS_Li_PDOS.csv,201,-7.343402108999615,29.62148430903238,0.18482443209015997,0.18482443209016175,161,61.51360171781408,5.863857678303731,False,False,False,True
train,iiy,argyrodites,/content/obelix_composition_audit/combined_option_a_spectra/train/iiy/iiy_combined_Total_DOS_Li_PDOS.csv,201,-1.6620206916181497,19.2609630254078,0.1046149185851295,0.10461491858513838,185,159.21684988541142,74.54744751985099,False,False,False,True
train,ij5,argyrodites,/content/obelix_composition_audit/combined_option_a_spectra/train/ij5/ij5_combined_Total_DOS_Li_PDOS.csv,201,-1.6990463883088796,19.639881625494112,0.10669464006901519,0.10669464006902274,185,141.64406567301737,63.02394796576061,False,False,False,True
train,ik8,LGPS,/content/obelix_composition_audit/combined_option_a_spectra/train/ik8/ik8_combined_Total_DOS_Li_PDOS.csv,201,-1.7548695210469196,19.583968671244644,0.10669419096145782,0.10669419096146271,184,153.00041670021744,63.0437873197242,False,False,False,True
train,iqt,NASICON,/content/obelix_composition_audit/combined_option_a_spectra/train/iqt/iqt_combined_Total_DOS_Li_PDOS.csv,201,-4.207036234978286,40.81674145690464,0.22511888845941463,0.22511888845942707,182,331.9390364171608,24.377741978967368,False,False,False,True
train,ish,argyrodites,/content/obelix_composition_audit/combined_option_a_spectra/train/ish/ish_combined_Total_DOS_Li_PDOS.csv,201,-1.6632997047746207,19.229334194342,0.10446316949558287,0.1044631694955882,185,153.2487004799921,72.31432412725145,False,False,False,True
train,ix1,NASICON,/content/obelix_composition_audit/combined_option_a_spectra/train/ix1/ix1_combined_Total_DOS_Li_PDOS.csv,201,-3.6615495204750967,39.49200337810164,0.2157677644928837,0.2157677644928988,184,316.6618630299887,14.586247553714312,False,False,False,True
train,j8q,LGPS,/content/obelix_composition_audit/combined_option_a_spectra/train/j8q/j8q_combined_Total_DOS_Li_PDOS.csv,201,-1.7827578576304206,18.92336154355032,0.1035305970059035,0.10353059700591061,183,151.01543251708352,61.15847131200984,False,False,False,True
train,jej,garnet,/content/obelix_composition_audit/combined_option_a_spectra/train/jej/jej_combined_Total_DOS_Li_PDOS.csv,201,-53.340879182250376,587.7267032920292,3.205337912371398,3.205337912371533,31,474.4418279944323,122.78824870023803,True,True,True,True
train,jkq,oxides,/content/obelix_composition_audit/combined_option_a_spectra/train/jkq/jkq_combined_Total_DOS_Li_PDOS.csv,201,-2.9252573348655666,25.829336987215218,0.14377297161040392,0.1437729716104137,180,169.7205952248928,24.78852836721499,False,False,False,True
train,jl4,oxides,/content/obelix_composition_audit/combined_option_a_spectra/train/jl4/jl4_combined_Total_DOS_Li_PDOS.csv,201,-3.0562837118366204,25.529339579556005,0.14292811645696313,0.14292811645697157,179,164.01991710099446,26.321819238578442,False,False,False,True
train,joc,thio-LISICON,/content/obelix_composition_audit/combined_option_a_spectra/train/joc/joc_combined_Total_DOS_Li_PDOS.csv,201,-1.5604781192378172,18.777466235039096,0.10168972177138436,0.10168972177139324,185,49.4488167708557,19.020508630070044,False,False,False,True
train,jqc,hexaoxometalates,/content/obelix_composition_audit/combined_option_a_spectra/train/jqc/jqc_combined_Total_DOS_Li_PDOS.csv,201,-1.981035821227602,23.181113270131515,0.12581074545679627,0.12581074545679982,185,41.708542183113295,20.85639205662033,False,False,False,True
train,k4x,LGPS,/content/obelix_composition_audit/combined_option_a_spectra/train/k4x/k4x_combined_Total_DOS_Li_PDOS.csv,201,-1.6942481780088208,18.99817803018692,0.10346213104097868,0.10346213104098467,184,157.67586248212967,65.59246168157298,False,False,False,True
train,ka6,garnet,/content/obelix_composition_audit/combined_option_a_spectra/train/ka6/ka6_combined_Total_DOS_Li_PDOS.csv,201,-2.1662386374748843,24.884568645794168,0.13525403641634526,0.13525403641635236,184,525.7560404330163,119.08930740485064,False,False,False,True
train,kab,NASICON,/content/obelix_composition_audit/combined_option_a_spectra/train/kab/kab_combined_Total_DOS_Li_PDOS.csv,201,-4.207260707719149,40.81672449782842,0.22511992602773745,0.22511992602775166,182,331.9361424009404,24.388304271241594,False,False,False,True
train,kbo,NASICON,/content/obelix_composition_audit/combined_option_a_spectra/train/kbo/kbo_combined_Total_DOS_Li_PDOS.csv,201,-4.246028515782278,38.94734473738151,0.21596686626581896,0.2159668662658305,181,236.89875879834278,22.86710753347086,False,False,False,True
train,kbq,garnet,/content/obelix_composition_audit/combined_option_a_spectra/train/kbq/kbq_combined_Total_DOS_Li_PDOS.csv,201,-2.044745928009013,23.48329800136996,0.12764021964689487,0.12764021964690286,184,535.3194774421618,117.71981419393282,False,False,False,True
train,kbu,garnet,/content/obelix_composition_audit/combined_option_a_spectra/train/kbu/kbu_combined_Total_DOS_Li_PDOS.csv,201,-2.20204768175142,25.16871275781508,0.13685380219783227,0.13685380219784093,184,535.4363660729842,134.99635737818735,False,False,False,True
train,kfp,pyrophosphate,/content/obelix_composition_audit/combined_option_a_spectra/train/kfp/kfp_combined_Total_DOS_Li_PDOS.csv,201,-4.492605596196077,38.15906702721657,0.21325836311706325,0.21325836311707036,179,142.11739077119753,23.90633704678767,False,False,False,True
train,kgl,argyrodites,/content/obelix_composition_audit/combined_option_a_spectra/train/kgl/kgl_combined_Total_DOS_Li_PDOS.csv,201,-1.6941185418772384,19.741192831430304,0.10717655686653771,0.10717655686655192,185,161.09706901983236,77.0986608476602,False,False,False,True
train,kh3,nan,/content/obelix_composition_audit/combined_option_a_spectra/train/kh3/kh3_combined_Total_DOS_Li_PDOS.csv,201,-41.70038265469749,453.6004757376929,2.4765042919619518,2.476504291962044,41,495.85139622216525,125.83900743535563,True,True,True,True
train,kji,garnet,/content/obelix_composition_audit/combined_option_a_spectra/train/kji/kji_combined_Total_DOS_Li_PDOS.csv,201,-51.73200978966524,570.1193217778005,3.109256657837328,3.109256657837477,32,603.3719762034634,171.60261001296664,True,True,True,True
train,kkn,halides,/content/obelix_composition_audit/combined_option_a_spectra/train/kkn/kkn_combined_Total_DOS_Li_PDOS.csv,201,-1.938935319179301,21.945406103765432,0.11942170711472366,0.11942170711472855,184,121.66877643107549,73.00173421772577,False,False,False,True
train,kko,nan,/content/obelix_composition_audit/combined_option_a_spectra/train/kko/kko_combined_Total_DOS_Li_PDOS.csv,201,-1.7218693356204389,18.82386788472641,0.10272868610173447,0.10272868610174157,184,143.6421836627101,57.075675228752566,False,False,False,True
train,kmv,Chalcogenidotetrelates,/content/obelix_composition_audit/combined_option_a_spectra/train/kmv/kmv_combined_Total_DOS_Li_PDOS.csv,201,-2.283187531035394,17.677308890070982,0.09980248210553189,0.09980248210553633,178,106.76958151171502,47.14903731090917,False,False,False,True
train,kop,nan,/content/obelix_composition_audit/combined_option_a_spectra/train/kop/kop_combined_Total_DOS_Li_PDOS.csv,201,-1.6469574654053474,19.022415214434755,0.10334686339920043,0.10334686339921006,185,148.58580254166077,59.19071711569616,False,False,False,True
train,l9r,garnet,/content/obelix_composition_audit/combined_option_a_spectra/train/l9r/l9r_combined_Total_DOS_Li_PDOS.csv,201,-2.1476852565859725,24.63531362668927,0.13391499441637578,0.13391499441638288,184,557.777242615619,145.87034549766074,False,False,False,True
